,xBQ2t_binnum,xBmin,xBmax,Q2min,Q2max,tmin,tmax,phimin,phimax,xB_binnum,Q2_binnum,t_binnum,phi_binnum,phi_binwidth,xB,Q2,t,phi,val,stat_err,syst_err_pointtopoint,syst_err_total,Syst. err (pi0 subtraction),Syst. err (Acceptance),Syst.err (exclusivity),Syst.err (fiducial),Syst.err (smearing),Syst.err (Frad),Syst.err (Fbin),Syst.err (Frad*Fbin)
1588,83,0.204,0.268,1.456,1.912,0.25,0.4,120,135,4,2,2,8,1,0.23299549514698603,1.6670435570946824,0.32039370218925556,127.46028977254554,0.04451143117473971,0.01667556191042192,0.012055663609689059,0.018575487850686145,0.002152302410094865,0.0025843001279140317,0.009295999324559436,0.006315347354593761,0.002127646181876147,0.0017163643795319594,0.00037075993492220613,0.001789390490560514
1589,83,0.204,0.268,1.456,1.912,0.25,0.4,135,165,4,2,2,9,2,0.23299549514698603,1.6670435570946824,0.32039370218925556,149.9007987493934,0.030058406168903564,0.011509788366769842,0.004962762244351523,0.010756470743118113,0.002064183103664373,0.0023573129775071363,0.0003075570157409888,0.003621340630955172,0.00043611714568881434,0.0011779799364254667,0.00022394377695600343,0.0011884171348822985
1590,83,0.204,0.268,1.456,1.912,0.25,0.4,165,195,4,2,2,11,2,0.23299549514698603,1.6670435570946824,0.32039370218925556,180.0426404531687,0.042261818369964586,0.008927344362127304,0.01061312984594101,0.01710764927483637,0.001682967425061278,0.00197667601110735,0.004632687388011428,0.00895199915566796,0.001170427487991762,0.0016351359942549746,0.0002847019317978164,0.0017114075777945165
1591,83,0.204,0.268,1.456,1.912,0.25,0.4,195,240,4,2,2,13,3,0.23299549514698603,1.6670435570946824,0.32039370218925556,217.7859532825498,0.04887364302393294,0.012333190495007576,0.010198404529544434,0.018568230914260197,0.002546385599021776,0.0018183303460092377,0.006142384397943908,0.006926334152090156,0.0022027837549849737,0.0019077620452868102,0.00034069638352773505,0.0019135837928786793
1598,83,0.204,0.268,1.456,1.912,0.25,0.4,330,360,4,2,2,22,2,0.23299549514698603,1.6670435570946824,0.32039370218925556,345.823676553076,0.11990300370885626,0.0172133890219025,0.0257571259108655,0.045962910495695286,0.0011521752098432566,0.0085026053995437,0.014084316679554194,0.017480452626261644,0.008451177278178795,0.003420545623964807,7.44085145884194e-05,0.0038014643438417806
1602,84,0.204,0.268,1.456,1.912,0.4,0.6,75,120,4,2,3,5,3,0.23291425082032688,1.6629504434573146,0.4961933731937978,96.6553683975594,0.027248061503210415,0.008873344800806267,0.007863582121295783,0.011690800233543523,0.000788707174769883,0.001352034412860937,0.006263005642697704,0.0017163368508022834,0.004056577331032275,0.0008338305315407419,0.0003177802279188083,0.0008712038847129054
1604,84,0.204,0.268,1.456,1.912,0.4,0.6,135,150,4,2,3,9,1,0.23291425082032688,1.6629504434573146,0.4961933731937978,142.48690897197574,0.022039639164127198,0.006596460039001129,0.004228799288718934,0.00817590417692657,0.0009804277612494464,0.0006436808516112662,0.002428798848241604,0.0029614280701207854,0.0010912647456135282,0.0007071941122880569,0.0001624432312179802,0.0008044880271154686
1605,84,0.204,0.268,1.456,1.912,0.4,0.6,150,180,4,2,3,10,2,0.23291425082032688,1.6629504434573146,0.4961933731937978,164.94717374603727,0.015516755992553763,0.005068828726848177,0.004193337662017021,0.006469421935641054,0.0008325144749092126,0.0011180417854433733,0.0016090485578419747,0.0033136942191226795,0.0013589949060839816,0.0005240841252801121,9.287949332808974e-05,0.00047382398488995204
1607,84,0.204,0.268,1.456,1.912,0.4,0.6,195,210,4,2,3,13,1,0.23291425082032688,1.6629504434573146,0.4961933731937978,202.51117576479004,0.020358551675854816,0.007541082537411395,0.0035537956665390074,0.007376155900581423,0.0009420245281909047,0.0004463703462526561,0.0010346877959473138,0.0025635629948108293,0.001859401065062919,0.000676056677456756,0.00016171014066611325,0.0006655828705589726
1610,84,0.204,0.268,1.456,1.912,0.4,0.6,255,300,4,2,3,17,3,0.23291425082032688,1.6629504434573146,0.4961933731937978,278.8647171016866,0.04391343279071347,0.012443877848196894,0.016485048094488797,0.021590194395752077,0.0008142063200972218,0.003147141949635867,0.011408226142280086,0.009209376507658545,0.006658717654625217,0.0014202982908433119,0.0007252951292032875,0.00137499677000754
1611,84,0.204,0.268,1.456,1.912,0.4,0.6,300,345,4,2,3,20,3,0.23291425082032688,1.6629504434573146,0.4961933731937978,326.88049335137225,0.09341644886852579,0.02955245186074616,0.034004263548737396,0.04512123169103475,0.0010943429188565244,0.027638747300266605,0.0012252071270514816,0.016938083513118173,0.009799701581849035,0.003089091580913291,0.0007494183692634679,0.002599623827615644
1612,84,0.204,0.268,1.456,1.912,0.4,0.6,345,360,4,2,3,23,1,0.23291425082032688,1.6629504434573146,0.4961933731937978,352.7878109313098,0.13730967467070243,0.029839946320961624,0.03221257851943381,0.05420432296901679,0.0003677453578292876,0.003749822581056302,0.015057913832894006,0.024573110329098275,0.013570908807562771,0.0030745764675961925,0.0009925230323653486,0.0029505461740162698
1613,85,0.204,0.268,1.456,1.912,0.6,0.8,0,15,4,2,4,0,1,0.23220908446980526,1.6555708446688655,0.7012697745229692,6.673173191857055,0.18870727527626951,0.03188107491513602,0.04817428794992487,0.0768781975825825,0.0002472283306403368,0.0228170153458275,0.028365925956435306,0.026372619568184846,0.01694356633420971,0.002066970861031131,0.0019847993738037425,0.003586007524690305
1617,85,0.204,0.268,1.456,1.912,0.6,0.8,105,150,4,2,4,7,3,0.23220908446980526,1.6555708446688655,0.7012697745229692,127.21693884293695,0.018002909475185843,0.0048030736111154,0.0044571313709882345,0.007248133896885902,0.0011453280699554019,0.0010351529199525073,0.0036454267184366034,0.0015867517386317167,0.0011946186888815834,0.0005285254497914382,7.567163374530985e-05,0.0004986694810855159
1618,85,0.204,0.268,1.456,1.912,0.6,0.8,150,165,4,2,4,10,1,0.23220908446980526,1.6555708446688655,0.7012697745229692,157.48526385649257,0.01280751647544631,0.0042416127104504325,0.00389049635299578,0.00562763420352805,0.0010053133361349856,0.001035933808773685,0.0025684797142875226,0.0023073525123255144,0.0009585773737323059,0.0004165365744802666,6.972703248484739e-05,0.00046077529494251086
1622,85,0.204,0.268,1.456,1.912,0.6,0.8,255,285,4,2,4,17,2,0.23220908446980526,1.6555708446688655,0.7012697745229692,270.3946727804083,0.02758054332531358,0.00649292012535936,0.007743258912921064,0.01168907443699525,0.0008292664704777814,0.0029837344670149146,0.004303841174904419,0.004720941459682358,0.0029838155160057064,0.0008004725373911167,0.0001829327460596453,0.0008088338430810012
1624,85,0.204,0.268,1.456,1.912,0.6,0.8,315,330,4,2,4,21,1,0.23220908446980526,1.6555708446688655,0.7012697745229692,323.194327673969,0.029335777149394154,0.009359201477359424,0.008340541958379246,0.01250244000612232,0.0009054955882482283,0.0018296094427417999,0.006512055362102795,0.0028049015263321344,0.0037994201772271145,0.000873260524287558,2.0759444405888e-05,0.0008290451685795804
1625,85,0.204,0.268,1.456,1.912,0.6,0.8,330,360,4,2,4,22,2,0.23220908446980526,1.6555708446688655,0.7012697745229692,348.7407320515871,0.1923356549901898,0.02612619963515751,0.04133102353122163,0.0737367630476076,0.0002577901185398438,0.017814341090746852,0.013420482160416804,0.031477902313575425,0.01401547083085253,0.0032723300600294644,0.002465059250689357,0.0048409920268645806
1626,86,0.204,0.268,1.456,1.912,0.8,1.0,0,30,4,2,5,0,2,0.229439924923219,1.6328795556332674,0.9136385538391968,7.558133599874019,0.2968525639745326,0.053620690619268024,0.07953622343593908,0.12332299746186655,0.0008099597888212728,0.03465229500414508,0.04706055914944777,0.02072647564611029,0.04941684728392526,0.004326995537954477,0.0028693410258041137,0.006185906472583877
1633,86,0.204,0.268,1.456,1.912,0.8,1.0,165,210,4,2,5,11,3,0.229439924923219,1.6328795556332674,0.9136385538391968,187.55204642509446,0.0074526363136710235,0.0027016713711029167,0.002131353732000704,0.003184528812191145,0.0010796693042146974,0.0009875150234838856,0.00045082224074954576,0.0013268373117730214,0.000634379593330415,0.00026991270190845527,0.00013447929226751006,0.00018873682667126088
1638,86,0.204,0.268,1.456,1.912,0.8,1.0,315,345,4,2,5,21,2,0.229439924923219,1.6328795556332674,0.9136385538391968,334.76372449499456,0.036775909430413825,0.009286975927383293,0.009642233463764386,0.015142654938389937,0.0009885422150328316,0.0015420915791133439,0.0032937246764460086,0.008473617404685089,0.0024819833990601444,0.0008909483006546873,4.259605969271852e-05,0.0008979689649658679
1639,86,0.204,0.268,1.456,1.912,0.8,1.0,345,360,4,2,5,23,1,0.229439924923219,1.6328795556332674,0.9136385538391968,354.82608687777383,0.4787061291591347,0.09100864214695842,0.09764809882505203,0.18064938036353773,0.0010692402467280759,0.06682656951574618,0.00043634639695556743,0.018329984737014672,0.06829321262708722,0.004949351194584767,0.003994138062093597,0.008250812483214848
1640,87,0.204,0.268,1.912,2.51,0.15,0.25,0,15,4,3,1,0,1,0.23122820460577037,2.2043437217885518,0.19632013338395868,7.433355900030797,0.21466900935832836,0.014134978071332014,0.025783106710167123,0.07286882537211983,0.00024934479446648644,0.01180852560944747,0.005399721184361036,0.012644404355346351,0.01702095718485993,0.006934061075135836,0.0009050080587088955,0.006820132540734578
1641,87,0.204,0.268,1.912,2.51,0.15,0.25,15,30,4,3,1,1,1,0.23122820460577037,2.2043437217885518,0.19632013338395868,22.321560913511004,0.17610712072751025,0.010090655376022486,0.01946062384260924,0.05920191472988147,0.00032009468653921566,0.010996037676984633,0.005451666467586372,0.001432457209207613,0.013701150444577362,0.00599342876100933,0.0005176722888337542,0.006181136684021474
1642,87,0.204,0.268,1.912,2.51,0.15,0.25,30,45,4,3,1,2,1,0.23122820460577037,2.2043437217885518,0.19632013338395868,37.26450443289524,0.14882476331348524,0.009889625761309605,0.01733240348582745,0.05032881344709793,0.0003592642120549546,0.007858440695046034,0.007331847348125371,0.0032552738389658225,0.012099445175727865,0.005269330714646665,0.000500552517925174,0.005270548624250792
1643,87,0.204,0.268,1.912,2.51,0.15,0.25,45,60,4,3,1,3,1,0.23122820460577037,2.2043437217885518,0.19632013338395868,52.25325788422882,0.11504810622490945,0.01013586646237338,0.014991240353329195,0.03948315061102765,0.00044703019845212426,0.00405010710950948,3.51270046761875e-05,0.010239518810109255,0.009218827609927168,0.004280473149654062,0.0005367117458543438,0.004277653780270687
1644,87,0.204,0.268,1.912,2.51,0.15,0.25,60,75,4,3,1,4,1,0.23122820460577037,2.2043437217885518,0.19632013338395868,67.27678690817199,0.09349595143751202,0.011218319031339713,0.017001977606431514,0.03420819677592785,0.000524040662013036,0.005010468841222446,0.014214823111496373,0.0026140658465091987,0.006456553662016678,0.0037379688796808186,0.00032559239738493055,0.0036202492143188793
1645,87,0.204,0.268,1.912,2.51,0.15,0.25,75,90,4,3,1,5,1,0.23122820460577037,2.2043437217885518,0.19632013338395868,82.2836984485376,0.06671768890944547,0.007942863228179034,0.014185217344191169,0.02549317178514507,0.00044437698406066343,0.0033297192794188614,0.009437789117495031,0.008579370457866168,0.004505641548839578,0.0025693355238323094,0.0002119962937698835,0.0026377306670699956
1646,87,0.204,0.268,1.912,2.51,0.15,0.25,90,105,4,3,1,6,1,0.23122820460577037,2.2043437217885518,0.19632013338395868,97.34965994228531,0.045183059278923285,0.007030728880224686,0.01042479385794712,0.01773297256196751,0.0003015557697447362,0.0005691195799268738,0.00931413240230557,0.0032806636187290533,0.0026583663767195363,0.0018864662395246346,0.0001834795370573045,0.00191801095470428
1647,87,0.204,0.268,1.912,2.51,0.15,0.25,105,135,4,3,1,7,2,0.23122820460577037,2.2043437217885518,0.19632013338395868,119.53940387459464,0.05970698198471904,0.010324798581509599,0.010447876433776718,0.02164483215076046,0.0005440525340043825,0.0016026504202847776,0.002670660300447861,0.009256452724271709,0.0026176119142241484,0.0024593461323646486,0.0001397843986464016,0.0025743746494086162
1648,87,0.204,0.268,1.912,2.51,0.15,0.25,135,180,4,3,1,9,3,0.23122820460577037,2.2043437217885518,0.19632013338395868,157.14001354424664,0.0394273146580694,0.008898806225153008,0.006302508269141012,0.014014811235318657,0.0005347265991814724,0.002224047990069169,0.003556830368806208,0.0041626146119275636,0.0012080535296597748,0.0016261998288592714,0.00011207409030853776,0.0017468521615092501
1650,87,0.204,0.268,1.912,2.51,0.15,0.25,225,270,4,3,1,15,3,0.23122820460577037,2.2043437217885518,0.19632013338395868,248.77417389888808,0.041305744867653094,0.01264572726283978,0.01254423941484468,0.01814766025419997,0.0003315853264313446,0.0003101839938708907,0.0010597522821491462,0.011656648194185243,0.004119054086507664,0.0017244349564003551,5.3179856433818444e-06,0.0017845590402356026
1652,87,0.204,0.268,1.912,2.51,0.15,0.25,300,315,4,3,1,20,1,0.23122820460577037,2.2043437217885518,0.19632013338395868,307.7513476914232,0.11017161955295879,0.026018771992865532,0.026278186422436206,0.043749507240986266,0.0005099964718915252,0.01116633635271444,0.011784514355827344,0.015778518806633193,0.012648544296579795,0.004178988102903133,0.0005371905633719492,0.004215899732263233
1653,87,0.204,0.268,1.912,2.51,0.15,0.25,315,330,4,3,1,21,1,0.23122820460577037,2.2043437217885518,0.19632013338395868,322.74203145739875,0.16857902410166653,0.0233892862469246,0.03164248119354716,0.062175889147085626,0.00044266756527967127,0.0005286582221558393,0.012819665321717017,0.023711249457237276,0.015396378053108449,0.00607070401254496,0.0006617513358695331,0.0060955356660734586
1654,87,0.204,0.268,1.912,2.51,0.15,0.25,330,345,4,3,1,22,1,0.23122820460577037,2.2043437217885518,0.19632013338395868,337.65427805138785,0.17687978099348292,0.01732577238864052,0.019313998683011452,0.05938579946457256,0.0003607175074107322,0.010840538878311896,0.0031187483278369023,0.008857375702361102,0.011669855869925482,0.005299182348758642,0.0008766500179561426,0.0055693727963772805
1655,87,0.204,0.268,1.912,2.51,0.15,0.25,345,360,4,3,1,23,1,0.23122820460577037,2.2043437217885518,0.19632013338395868,352.5631495054023,0.1635740154193174,0.012606151966335992,0.018265727302104313,0.05505143280223314,0.0002775272236902668,0.007046191844636163,0.004360585530573265,0.00809975613628124,0.013088542350538386,0.00520654340969805,0.0006261409893453641,0.005289636708227238
1656,88,0.204,0.268,1.912,2.51,0.25,0.4,0,15,4,3,2,0,1,0.2315720983383216,2.2008467594615144,0.3193501598567644,7.401524331965645,0.12078096956788212,0.008825649495170866,0.01269503501906993,0.04039336063655879,0.00030364820195962454,0.005227812148529504,0.005744145565485821,0.0038255466183596946,0.008913350285325593,0.0021953665452648947,0.0005004028467730267,0.0025814460151043846
1657,88,0.204,0.268,1.912,2.51,0.25,0.4,15,30,4,3,2,1,1,0.2315720983383216,2.2008467594615144,0.3193501598567644,22.191397244241767,0.09793173488687229,0.007554865745269946,0.008656526317902601,0.03227476629044318,0.00032059387059797494,0.0035042629128741397,0.0006052478900538317,0.0021776573397605807,0.007267618546980866,0.002216424556461325,0.0003749303488558255,0.0021508168350378386
1658,88,0.204,0.268,1.912,2.51,0.25,0.4,30,45,4,3,2,2,1,0.2315720983383216,2.2008467594615144,0.3193501598567644,37.14850522199407,0.0826629527613006,0.008524061551438157,0.014585663837813677,0.03002528032109124,0.0003622346268464232,0.005347443227233065,0.010601562298661667,0.0056330438930250375,0.006042703266405158,0.0021618587520743963,0.00030104614588981874,0.001837568272844185
1659,88,0.204,0.268,1.912,2.51,0.25,0.4,45,60,4,3,2,3,1,0.2315720983383216,2.2008467594615144,0.3193501598567644,52.15119824130146,0.060357565106283706,0.008007832539853054,0.005643538625433216,0.019976580562708828,0.00033793233160922656,0.0036835361885774556,0.0007498001512125466,0.0005767583194717229,0.003895439232577119,0.0016666356738105413,0.0003648211857083611,0.0014483072405090092
1660,88,0.204,0.268,1.912,2.51,0.25,0.4,60,75,4,3,2,4,1,0.2315720983383216,2.2008467594615144,0.3193501598567644,67.23856989054168,0.04705168819468983,0.007909885319017467,0.008440392062989133,0.017157947522544032,0.0003555510193397013,0.005076858327756112,0.00039627743372849724,0.004809848586870063,0.004544211667682953,0.001142160139605835,0.0001525296315626502,0.001182274188039997
1661,88,0.204,0.268,1.912,2.51,0.25,0.4,75,90,4,3,2,5,1,0.2315720983383216,2.2008467594615144,0.3193501598567644,82.28243786274126,0.03366723095586785,0.004775107859006533,0.006753862622748797,0.012643912480550197,0.00035977674464173214,0.001935186620205195,0.002403541840102955,0.005424244972608246,0.0023732698612349496,0.00107313628755164,7.968315712882402e-05,0.0009531091394586229
1662,88,0.204,0.268,1.912,2.51,0.25,0.4,90,105,4,3,2,6,1,0.2315720983383216,2.2008467594615144,0.3193501598567644,97.3401105322171,0.030676701725525654,0.00383155510665948,0.0036248689168348544,0.010392187270786562,0.00031777044610160557,0.0010156985220972803,0.0014006618326557693,0.0017417420080855619,0.0024769623750911063,0.000998628350461609,3.5253428588149355e-05,0.0009360511312015809
1663,88,0.204,0.268,1.912,2.51,0.25,0.4,105,120,4,3,2,7,1,0.2315720983383216,2.2008467594615144,0.3193501598567644,112.35830024828017,0.02826406711458492,0.004040303846253842,0.004291157753352795,0.00994676062940129,0.0002927796025971508,0.002383965490512826,0.0003844035711877569,0.00235647510632223,0.0024932967254518708,0.0008218829470642204,3.118662548587817e-05,0.0008530849401434333
1664,88,0.204,0.268,1.912,2.51,0.25,0.4,120,135,4,3,2,8,1,0.2315720983383216,2.2008467594615144,0.3193501598567644,127.40561184898641,0.029039069331326613,0.004880790664403698,0.0042655520413941925,0.010158515366594234,0.00047655712745929037,0.0008666743600764851,0.0014495190183879494,0.0036852857365087784,0.0008734419230537219,0.0008580240239090611,5.18698595764731e-05,0.0008782744094898433
1665,88,0.204,0.268,1.912,2.51,0.25,0.4,135,150,4,3,2,9,1,0.2315720983383216,2.2008467594615144,0.3193501598567644,142.43757152562168,0.0160680950074732,0.004169371549803463,0.002441953932966613,0.005655774725021984,0.0006084592893140396,0.0006052899783486338,0.00012042862191454258,0.0022069993472845924,0.0002988489293366717,0.0004574220787375715,5.185597644134088e-06,0.0005018769686215408
1666,88,0.204,0.268,1.912,2.51,0.25,0.4,150,165,4,3,2,10,1,0.2315720983383216,2.2008467594615144,0.3193501598567644,157.45862362823647,0.02346799284634505,0.006837505697143261,0.0031230591829377995,0.008078873533187803,0.0005217550960065783,0.000475407630875399,0.002701373469464443,0.0010158964017759535,0.0005952154273420671,0.000698950557553118,2.704889127362158e-05,0.0007559843509061744
1667,88,0.204,0.268,1.912,2.51,0.25,0.4,165,180,4,3,2,11,1,0.2315720983383216,2.2008467594615144,0.3193501598567644,172.48822524694748,0.019395345576259018,0.003486572025427422,0.002883815157358805,0.006799624176619506,0.00042683200068120876,0.0008999062983096811,0.0022920793471726407,0.0012370308162388557,0.00034211123803027765,0.000576089994348486,1.3050509192942922e-05,0.0006507379549579792
1668,88,0.204,0.268,1.912,2.51,0.25,0.4,180,195,4,3,2,12,1,0.2315720983383216,2.2008467594615144,0.3193501598567644,187.51114914144333,0.01651409400378557,0.003368333205763604,0.0041888000835109285,0.0067108470076481935,0.0004619641407220426,0.0012873883143998993,0.0037420000951418945,0.0011679045017515693,8.993796550891227e-05,0.0005027960526931498,1.2072436300304337e-05,0.0005482810642009058
1669,88,0.204,0.268,1.912,2.51,0.25,0.4,195,225,4,3,2,13,2,0.2315720983383216,2.2008467594615144,0.3193501598567644,210.16517229176054,0.01308805164859761,0.003514492312242968,0.0019097567086262775,0.004573154438955149,0.0005812436956952721,0.0002750909323711562,0.0010164123600142354,0.0011622985145648803,0.000819040613784343,0.00039498747038195004,3.678139847804254e-05,0.0004228380088249825
1670,88,0.204,0.268,1.912,2.51,0.25,0.4,225,255,4,3,2,15,2,0.2315720983383216,2.2008467594615144,0.3193501598567644,240.40683266502543,0.020268554387722095,0.005709861979185625,0.006476043821707769,0.009129556483002491,0.0005434896166613506,0.00016411293066491666,0.002134736399451345,0.0058556070812215075,0.0015401781602920456,0.0006309369489869166,4.9399354593672315e-05,0.0006320182062367155
1673,88,0.204,0.268,1.912,2.51,0.25,0.4,315,345,4,3,2,21,2,0.2315720983383216,2.2008467594615144,0.3193501598567644,331.32789918277,0.09942077241759817,0.018305279711878897,0.015449212429871559,0.03514291641967531,0.00028193638315283665,0.006860960451914578,0.00014902060237332833,0.012999848763618992,0.004281151310751154,0.0020944137711444866,0.00077336128028236,0.0020443499441075096
1674,88,0.204,0.268,1.912,2.51,0.25,0.4,345,360,4,3,2,23,1,0.2315720983383216,2.2008467594615144,0.3193501598567644,352.60763587886333,0.11132835481296399,0.009591593149882274,0.009935353216994623,0.03671530931816035,0.00030568018454948904,0.003618034793862863,0.0033162123059552397,0.003929463214391211,0.0072958604160474096,0.002225660873682637,0.00023031555856946326,0.0024207649575592317
1675,89,0.204,0.268,1.912,2.51,0.4,0.6,0,15,4,3,3,0,1,0.2315633745758742,2.196553161906966,0.4942209283900063,7.242341215191561,0.12753839927325525,0.00978577067457525,0.016727942848589628,0.043811236931532396,0.00021300641920426149,0.005153927223456778,0.003934177207049592,0.008465903116989878,0.012788914204179212,0.001333482582322555,0.00022666411941137262,0.001584342760196003
1676,89,0.204,0.268,1.912,2.51,0.4,0.6,15,30,4,3,3,1,1,0.2315633745758742,2.196553161906966,0.4942209283900063,21.975641564683848,0.08417826331274592,0.012086455916859465,0.011339454809590501,0.029031753689121313,0.000243589757088949,0.007114092591175001,0.0012993749107162102,0.003886567846716784,0.007775381095617413,0.0008295550365723291,0.00012655824486480406,0.000814401648671812
1677,89,0.204,0.268,1.912,2.51,0.4,0.6,30,75,4,3,3,2,3,0.2315633745758742,2.196553161906966,0.4942209283900063,48.6316640437905,0.03290851683810944,0.012480054540764954,0.01010155781070907,0.01453285172209168,0.00034796951968607537,0.0044887961673970205,0.008050115343999124,0.0039001522901313643,0.0011360815517887214,0.000909191899665867,0.00010625504000840308,0.0006818138703538692
1678,89,0.204,0.268,1.912,2.51,0.4,0.6,75,105,4,3,3,5,2,0.2315633745758742,2.196553161906966,0.4942209283900063,89.28020407888877,0.019244008289142883,0.0031522440146218708,0.0030393976402721063,0.006824002312511848,0.0004061900346598579,0.0015970922099487286,0.0011226217037155358,0.0008253821697853642,0.0020940863776397122,0.00046538615452468513,0.000135136820991633,0.0004421664522403065
1680,89,0.204,0.268,1.912,2.51,0.4,0.6,120,135,4,3,3,8,1,0.2315633745758742,2.196553161906966,0.4942209283900063,127.43510590805934,0.013656624374731582,0.00299501623033381,0.003684175590076978,0.00568968358722428,0.0004810047485945668,0.001054233293924379,0.00042420454927681985,0.003346438007254964,0.000858311134090385,0.0003119187124915,5.3807889303819775e-05,0.0003392366922940832
1681,89,0.204,0.268,1.912,2.51,0.4,0.6,135,150,4,3,3,9,1,0.2315633745758742,2.196553161906966,0.4942209283900063,142.43537680479412,0.010439965983772514,0.0021354696025919413,0.0021187378273533654,0.003933881162974831,0.0005089170875222346,0.0005748236660937302,0.0008466640414441935,0.0016559499871913155,0.0005988175018992734,0.00024469252641299037,6.503706858214232e-05,0.00028642341428397627
1682,89,0.204,0.268,1.912,2.51,0.4,0.6,150,165,4,3,3,10,1,0.2315633745758742,2.196553161906966,0.4942209283900063,157.4651929967187,0.006632895176640035,0.002066013375896434,0.00133439399814848,0.002493047955476631,0.0004288225470893067,0.0004790357601661543,0.0008387063380155177,0.0004981654276761518,0.0006163912922377875,0.00015934862881189662,4.503797786659485e-05,0.00018896551531649028
1683,89,0.204,0.268,1.912,2.51,0.4,0.6,165,180,4,3,3,11,1,0.2315633745758742,2.196553161906966,0.4942209283900063,172.4952567634326,0.007577925253073084,0.0020089117286088472,0.0020379824982383653,0.003153053851499435,0.00036374698274670554,0.00016462858507169912,0.0017376885652622825,0.000773785260960619,0.00057001251730492,0.0001949210992620182,4.9843075876475794e-05,0.00022525269107909248
1684,89,0.204,0.268,1.912,2.51,0.4,0.6,180,195,4,3,3,12,1,0.2315633745758742,2.196553161906966,0.4942209283900063,187.4931818727874,0.009799324929643378,0.0016037122403780245,0.0017196155365324305,0.0035547822730577993,0.00038437730777799947,0.0004673980526063709,0.001254094601216341,0.0009631548065853088,6.850063965415404e-05,0.00025392968123065307,5.594996111814838e-05,0.0002928445855525473
1685,89,0.204,0.268,1.912,2.51,0.4,0.6,195,210,4,3,3,13,1,0.2315633745758742,2.196553161906966,0.4942209283900063,202.53293470776757,0.010389867753356232,0.0023407309736135783,0.001796789159699669,0.0037562793787670676,0.00047830426831102523,0.0008350452188663006,0.0013478819282384878,0.0005745369584343152,0.000252829280597697,0.0002638002104172394,2.964257773161546e-05,0.0003026131847289927
1686,89,0.204,0.268,1.912,2.51,0.4,0.6,210,225,4,3,3,14,1,0.2315633745758742,2.196553161906966,0.4942209283900063,217.5273949994481,0.01152502950336023,0.004157578169424444,0.002847750860018962,0.0046366409931133945,0.0005302874906985414,0.0006814978850286152,0.0009491620229643979,0.0024485529488747293,0.0006087596133204099,0.00027859019111482053,6.42391596956975e-05,0.00031166073631096414
1687,89,0.204,0.268,1.912,2.51,0.4,0.6,225,270,4,3,3,15,3,0.2315633745758742,2.196553161906966,0.4942209283900063,248.4648941479715,0.012419806110661636,0.0037815319272339527,0.0029222690055555486,0.004907958527881347,0.0004982986279099339,0.000889886770011151,0.002419932531517381,0.0008427925132826408,0.0009203879827311421,0.0002690644444453416,8.785563109579431e-05,0.00029320545444367756
1688,89,0.204,0.268,1.912,2.51,0.4,0.6,270,285,4,3,3,18,1,0.2315633745758742,2.196553161906966,0.4942209283900063,277.7159026334485,0.019638957246352912,0.005206315005640892,0.0036829131715340386,0.007241606676390603,0.0004535764814273024,0.0008196645207291071,0.002378420305450319,0.0005356644949867366,0.002563240731443187,0.0004530330967198823,1.103861866600204e-05,0.00041502437291763026
1689,89,0.204,0.268,1.912,2.51,0.4,0.6,285,300,4,3,3,19,1,0.2315633745758742,2.196553161906966,0.4942209283900063,292.78809328666813,0.0315669230234405,0.007243243222404711,0.008284287680233888,0.01300279337005103,0.0003855081661857358,0.0008242846054391477,0.007427659766601486,0.0008797878902559207,0.003352663612726621,0.000917959252042854,3.249682677929584e-05,0.0007853986704741676
1691,89,0.204,0.268,1.912,2.51,0.4,0.6,315,345,4,3,3,21,2,0.2315633745758742,2.196553161906966,0.4942209283900063,332.17211251915654,0.06807356401521507,0.010825633202860258,0.013861144131122315,0.02567556744184772,0.00011227907451697835,0.002996057117341803,0.011909494610876842,0.004798517213582506,0.004014686895885881,0.0011202346783412297,0.00015263717364634604,0.0014706500519320767
1692,89,0.204,0.268,1.912,2.51,0.4,0.6,345,360,4,3,3,23,1,0.2315633745758742,2.196553161906966,0.4942209283900063,352.75242542116575,0.11987225489903297,0.009396429413225554,0.012078021877397106,0.03992862441264663,0.00016129844590674565,0.004196266470542205,0.0003199722743777941,0.001993092727382955,0.01101644118927697,0.0013623490220939873,0.0007201385248886971,0.0016754598286198765
1693,90,0.204,0.268,1.912,2.51,0.6,0.8,0,15,4,3,4,0,1,0.23092833934559173,2.1926693630338656,0.6983282234626073,6.888521594464259,0.12941919925486928,0.010202905270859125,0.013847456426027752,0.043359741403143776,8.67753973117527e-05,0.007514404598452146,0.006742565493306631,0.0033980756668652106,0.008798518294313941,0.0011416959770415025,0.0010828317325773335,0.0009247762903925021
1694,90,0.204,0.268,1.912,2.51,0.6,0.8,15,30,4,3,4,1,1,0.23092833934559173,2.1926693630338656,0.6983282234626073,21.608425772469868,0.06532040153314406,0.010024303277285219,0.01349219193938551,0.024741134535465323,4.910601236709339e-05,0.0038134748449070574,0.009301546575436538,0.0046389861401076775,0.007588470400231533,0.000795577072468018,0.0002417792231267322,0.0013676247357054443
