# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
69.000000 1.707980 0.226130 0.592408 6.535 0.279155 0.042439
87.000000 1.707980 0.226130 0.592408 6.535 0.206003 0.052746
105.000000 1.707980 0.226130 0.592408 6.535 0.107015 0.055016
123.000000 1.707980 0.226130 0.592408 6.535 0.163610 0.069347
144.000000 1.707980 0.226130 0.592408 6.535 0.062682 0.061846
168.000000 1.707980 0.226130 0.592408 6.535 -0.057854 0.065130
192.000000 1.707980 0.226130 0.592408 6.535 0.053618 0.061495
216.000000 1.707980 0.226130 0.592408 6.535 -0.144527 0.059531
237.000000 1.707980 0.226130 0.592408 6.535 -0.128325 0.064531
255.000000 1.707980 0.226130 0.592408 6.535 -0.122356 0.069163
273.000000 1.707980 0.226130 0.592408 6.535 -0.191259 0.061302
291.000000 1.707980 0.226130 0.592408 6.535 -0.201928 0.046402
307.500000 1.707980 0.226130 0.592408 6.535 -0.216844 0.038928
322.500000 1.707980 0.226130 0.592408 6.535 -0.145566 0.154797
337.500000 1.707980 0.226130 0.592408 6.535 -0.164943 0.071352
352.500000 1.707980 0.226130 0.592408 6.535 -0.022416 0.827070
22.500000 1.692776 0.227331 0.864269 6.535 -0.014104 0.181523
37.500000 1.692776 0.227331 0.864269 6.535 0.157952 0.048928
52.500000 1.692776 0.227331 0.864269 6.535 0.164865 0.050009
69.000000 1.692776 0.227331 0.864269 6.535 0.185451 0.054196
87.000000 1.692776 0.227331 0.864269 6.535 0.233651 0.082830
105.000000 1.692776 0.227331 0.864269 6.535 0.090708 0.068940
123.000000 1.692776 0.227331 0.864269 6.535 0.127096 0.082350
144.000000 1.692776 0.227331 0.864269 6.535 -0.028280 0.082685
168.000000 1.692776 0.227331 0.864269 6.535 0.013803 0.084782
192.000000 1.692776 0.227331 0.864269 6.535 -0.070542 0.073714
216.000000 1.692776 0.227331 0.864269 6.535 -0.087575 0.071321
237.000000 1.692776 0.227331 0.864269 6.535 -0.047396 0.102027
255.000000 1.692776 0.227331 0.864269 6.535 -0.129471 0.084795
273.000000 1.692776 0.227331 0.864269 6.535 -0.093642 0.064132
291.000000 1.692776 0.227331 0.864269 6.535 -0.146283 0.053419
307.500000 1.692776 0.227331 0.864269 6.535 -0.137457 0.041917
322.500000 1.692776 0.227331 0.864269 6.535 -0.176882 0.154811
337.500000 1.692776 0.227331 0.864269 6.535 -0.067367 0.099933
352.500000 1.692776 0.227331 0.864269 6.535 0.503195 1.043379
7.500000 1.679423 0.227656 1.585916 6.535 -0.012141 0.063855
22.500000 1.679423 0.227656 1.585916 6.535 0.008975 0.044116
37.500000 1.679423 0.227656 1.585916 6.535 0.035228 0.040892
52.500000 1.679423 0.227656 1.585916 6.535 0.042841 0.052932
69.000000 1.679423 0.227656 1.585916 6.535 0.087802 0.073893
87.000000 1.679423 0.227656 1.585916 6.535 -0.180946 0.200853
105.000000 1.679423 0.227656 1.585916 6.535 0.273774 0.259978
123.000000 1.679423 0.227656 1.585916 6.535 -0.016864 0.121214
144.000000 1.679423 0.227656 1.585916 6.535 0.035601 0.083875
168.000000 1.679423 0.227656 1.585916 6.535 0.035626 0.112628
192.000000 1.679423 0.227656 1.585916 6.535 0.138757 0.178234
216.000000 1.679423 0.227656 1.585916 6.535 -0.065514 0.103947
237.000000 1.679423 0.227656 1.585916 6.535 -0.077762 0.148334
255.000000 1.679423 0.227656 1.585916 6.535 -0.302175 0.266586
273.000000 1.679423 0.227656 1.585916 6.535 -0.265506 0.214001
291.000000 1.679423 0.227656 1.585916 6.535 -0.025821 0.064509
307.500000 1.679423 0.227656 1.585916 6.535 -0.043426 0.053713
322.500000 1.679423 0.227656 1.585916 6.535 -0.012631 0.042475
337.500000 1.679423 0.227656 1.585916 6.535 -0.003730 0.078940
352.500000 1.679423 0.227656 1.585916 6.535 0.063036 0.097777
7.500000 1.612668 0.298429 0.305039 6.535 0.078930 0.034731
22.500000 1.612668 0.298429 0.305039 6.535 0.194740 0.080232
37.500000 1.612668 0.298429 0.305039 6.535 0.206292 0.051827
52.500000 1.612668 0.298429 0.305039 6.535 0.219955 0.047470
69.000000 1.612668 0.298429 0.305039 6.535 0.360589 0.048743
87.000000 1.612668 0.298429 0.305039 6.535 0.359746 0.116342
105.000000 1.612668 0.298429 0.305039 6.535 0.193646 0.137561
123.000000 1.612668 0.298429 0.305039 6.535 0.035688 0.207708
144.000000 1.612668 0.298429 0.305039 6.535 0.797831 0.461126
168.000000 1.612668 0.298429 0.305039 6.535 -0.374976 0.380140
