# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
75.11 4.68 0.32 -0.49 10.59 0.29 0.72
134.68 4.67 0.33 -0.49 10.59 -0.34 0.46
164.29 4.72 0.33 -0.49 10.59 0.19 0.18
194.99 4.72 0.33 -0.49 10.59 0.19 0.22
224.22 4.69 0.33 -0.49 10.59 -0.16 0.25
254.24 4.71 0.33 -0.49 10.59 0.24 0.35
286.66 4.69 0.32 -0.50 10.59 -0.03 0.33
346.46 4.72 0.31 -0.51 10.59 -0.06 0.23
13.28 4.72 0.31 -0.70 10.59 -0.15 0.13
41.76 4.65 0.32 -0.70 10.59 0.55 0.31
103.46 4.66 0.33 -0.70 10.59 -0.16 0.54
225.60 4.72 0.33 -0.70 10.59 -0.32 0.44
286.61 4.69 0.32 -0.70 10.59 -0.32 0.85
317.24 4.69 0.32 -0.70 10.59 -0.28 0.28
346.17 4.73 0.31 -0.70 10.59 0.04 0.13
13.71 4.74 0.32 -0.90 10.59 -0.01 0.11
75.31 4.67 0.32 -0.90 10.59 -0.86 0.84
163.81 4.66 0.33 -0.89 10.59 0.18 0.52
285.74 4.69 0.32 -0.90 10.59 -0.81 0.50
317.97 4.70 0.32 -0.90 10.59 -0.62 0.29
346.11 4.73 0.32 -0.90 10.59 -0.30 0.20
132.18 2.27 0.39 -0.13 10.59 0.45 0.71
226.37 2.28 0.39 -0.13 10.59 -0.21 0.74
14.91 2.26 0.39 -0.20 10.59 -0.08 0.86
105.85 2.25 0.39 -0.20 10.59 0.17 0.15
226.18 2.28 0.39 -0.20 10.59 -0.05 0.20
254.36 2.25 0.40 -0.20 10.59 0.27 0.32
315.49 2.23 0.39 -0.20 10.59 0.97 0.75
345.84 2.23 0.39 -0.20 10.59 -0.42 0.63
14.93 2.24 0.39 -0.33 10.59 0.03 0.28
75.67 2.24 0.39 -0.32 10.59 0.02 0.27
106.11 2.25 0.39 -0.32 10.59 0.47 0.31
132.18 2.28 0.39 -0.32 10.59 0.00 0.57
162.54 2.31 0.38 -0.32 10.59 0.01 0.50
226.90 2.29 0.39 -0.32 10.59 0.07 0.17
253.98 2.25 0.40 -0.32 10.59 -0.55 0.53
315.43 2.24 0.39 -0.32 10.59 -0.06 0.46
14.16 2.24 0.39 -0.50 10.59 0.81 0.41
45.48 2.24 0.39 -0.50 10.59 -0.11 0.41
105.96 2.27 0.39 -0.49 10.59 0.00 0.18
131.75 2.29 0.39 -0.48 10.59 0.03 0.14
227.55 2.29 0.39 -0.48 10.59 0.27 0.23
284.69 2.25 0.39 -0.50 10.59 0.00 0.53
315.48 2.23 0.39 -0.50 10.59 -0.58 0.39
345.19 2.24 0.39 -0.50 10.59 -0.24 0.30
14.42 2.25 0.39 -0.70 10.59 0.05 0.48
45.68 2.25 0.39 -0.70 10.59 0.24 0.52
74.12 2.25 0.39 -0.70 10.59 0.35 0.96
105.96 2.28 0.39 -0.69 10.59 0.25 0.50
129.05 2.34 0.38 -0.69 10.59 -0.10 0.56
285.19 2.26 0.39 -0.70 10.59 0.11 0.92
315.30 2.25 0.39 -0.70 10.59 0.00 1.00
345.59 2.24 0.39 -0.70 10.59 0.44 0.25
14.36 2.25 0.39 -0.90 10.59 0.12 0.32
45.32 2.25 0.39 -0.90 10.59 -0.28 0.51
105.21 2.30 0.39 -0.89 10.59 0.40 0.45
254.68 2.31 0.39 -0.89 10.59 -0.49 0.92
285.61 2.26 0.39 -0.89 10.59 -0.47 0.60
314.63 2.26 0.39 -0.90 10.59 0.07 0.72
346.35 2.25 0.39 -0.90 10.59 0.01 0.57
77.11 2.89 0.40 -0.13 10.59 0.13 0.42
105.41 2.86 0.40 -0.13 10.59 0.43 0.47
163.21 2.90 0.40 -0.13 10.59 -0.16 0.60
195.53 2.90 0.40 -0.13 10.59 0.00 0.50
254.65 2.84 0.40 -0.13 10.59 -0.10 0.27
346.41 2.89 0.40 -0.13 10.59 -0.32 0.44
14.73 2.88 0.40 -0.20 10.59 0.22 0.22
45.53 2.87 0.40 -0.20 10.59 0.09 0.70
76.87 2.89 0.40 -0.20 10.59 0.11 0.19
105.54 2.87 0.40 -0.20 10.59 -0.23 0.15
134.26 2.87 0.40 -0.20 10.59 0.06 0.12
195.83 2.90 0.40 -0.20 10.59 0.17 0.23
225.48 2.86 0.40 -0.20 10.59 -0.05 0.13
254.21 2.87 0.40 -0.20 10.59 0.32 0.23
282.62 2.89 0.40 -0.20 10.59 0.29 0.88
315.97 2.86 0.40 -0.20 10.59 0.09 0.26
14.38 2.88 0.40 -0.32 10.59 -0.07 0.18
45.20 2.87 0.40 -0.32 10.59 0.37 0.19
76.01 2.87 0.40 -0.33 10.59 0.02 0.20
105.55 2.88 0.40 -0.32 10.59 0.32 0.20
133.76 2.87 0.40 -0.32 10.59 0.06 0.10
163.69 2.91 0.39 -0.32 10.59 0.12 0.25
195.76 2.91 0.39 -0.32 10.59 0.13 0.14
225.86 2.86 0.40 -0.32 10.59 -0.16 0.11
253.64 2.87 0.40 -0.32 10.59 -0.23 0.32
283.45 2.87 0.40 -0.32 10.59 -0.17 0.49
345.87 2.87 0.40 -0.32 10.59 0.07 0.19
14.50 2.88 0.40 -0.50 10.59 -0.18 0.23
45.43 2.87 0.40 -0.50 10.59 0.04 0.18
75.46 2.87 0.40 -0.50 10.59 -0.41 0.34
106.00 2.87 0.40 -0.50 10.59 0.10 0.13
133.21 2.88 0.40 -0.49 10.59 -0.06 0.14
162.94 2.92 0.39 -0.48 10.59 -0.24 0.16
196.51 2.92 0.39 -0.49 10.59 0.01 0.14
226.51 2.87 0.40 -0.49 10.59 -0.84 0.99
253.88 2.88 0.40 -0.50 10.59 -0.19 0.45
284.07 2.87 0.40 -0.50 10.59 -0.26 0.73
345.68 2.87 0.40 -0.50 10.59 0.10 0.52
14.88 2.87 0.40 -0.70 10.59 0.13 0.29
45.02 2.88 0.40 -0.70 10.59 0.27 0.42
74.85 2.86 0.40 -0.70 10.59 0.46 0.49
106.10 2.88 0.40 -0.70 10.59 -0.05 0.16
132.08 2.88 0.40 -0.69 10.59 -0.05 0.12
161.13 2.95 0.38 -0.67 10.59 -0.33 0.34
228.09 2.88 0.40 -0.69 10.59 -0.14 0.17
285.14 2.87 0.40 -0.70 10.59 0.24 0.37
314.88 2.86 0.40 -0.70 10.59 0.38 0.38
345.99 2.87 0.40 -0.70 10.59 -0.11 0.28
14.68 2.87 0.40 -0.90 10.59 0.09 0.30
45.63 2.88 0.40 -0.90 10.59 0.06 0.24
74.23 2.86 0.40 -0.90 10.59 0.70 0.80
105.91 2.89 0.40 -0.89 10.59 -0.07 0.23
128.68 2.90 0.39 -0.87 10.59 0.23 0.23
231.75 2.90 0.39 -0.87 10.59 -0.15 0.66
254.31 2.88 0.40 -0.89 10.59 0.04 0.17
284.81 2.87 0.40 -0.90 10.59 0.21 0.22
345.95 2.87 0.40 -0.90 10.59 -0.09 0.24
76.32 3.75 0.40 -0.13 10.59 0.03 0.26
105.62 3.73 0.40 -0.13 10.59 0.39 0.93
163.47 3.71 0.40 -0.13 10.59 -0.01 0.68
283.24 3.71 0.41 -0.13 10.59 -0.21 0.33
345.63 3.73 0.40 -0.13 10.59 0.64 0.58
45.22 3.75 0.40 -0.20 10.59 0.21 0.21
76.69 3.74 0.41 -0.20 10.59 0.57 0.21
104.83 3.72 0.40 -0.20 10.59 0.15 0.12
134.77 3.73 0.40 -0.20 10.59 0.07 0.21
164.21 3.73 0.40 -0.20 10.59 -0.21 0.16
195.59 3.72 0.40 -0.20 10.59 0.01 0.13
225.22 3.71 0.40 -0.20 10.59 -0.06 0.13
254.50 3.72 0.40 -0.20 10.59 0.16 0.35
283.87 3.74 0.41 -0.20 10.59 -0.43 0.21
345.45 3.73 0.40 -0.20 10.59 0.31 0.28
15.29 3.73 0.40 -0.33 10.59 0.26 0.19
44.51 3.73 0.40 -0.32 10.59 -0.08 0.87
76.48 3.74 0.41 -0.32 10.59 0.36 0.24
105.24 3.71 0.40 -0.32 10.59 0.04 0.13
134.68 3.72 0.40 -0.32 10.59 0.02 0.19
163.52 3.72 0.40 -0.32 10.59 0.07 0.14
194.98 3.73 0.40 -0.32 10.59 0.11 0.19
225.35 3.71 0.40 -0.32 10.59 -0.81 0.67
283.63 3.73 0.41 -0.33 10.59 -0.14 0.19
315.47 3.73 0.40 -0.32 10.59 -1.00 0.84
345.57 3.74 0.40 -0.33 10.59 0.04 0.47
14.98 3.74 0.40 -0.50 10.59 -0.16 0.17
44.45 3.74 0.40 -0.50 10.59 -0.15 0.27
105.47 3.71 0.40 -0.49 10.59 0.08 0.11
134.42 3.72 0.40 -0.49 10.59 0.23 0.24
163.59 3.74 0.40 -0.49 10.59 0.13 0.18
194.98 3.74 0.40 -0.49 10.59 -0.02 0.26
225.93 3.72 0.40 -0.49 10.59 0.01 0.76
254.48 3.71 0.40 -0.50 10.59 -0.19 0.25
314.93 3.73 0.40 -0.50 10.59 0.64 0.46
346.26 3.74 0.40 -0.50 10.59 -0.09 0.17
14.86 3.76 0.40 -0.70 10.59 0.02 0.18
44.86 3.73 0.40 -0.70 10.59 0.14 0.29
134.02 3.71 0.40 -0.70 10.59 0.27 0.26
162.84 3.76 0.39 -0.68 10.59 -0.35 0.31
197.16 3.76 0.39 -0.68 10.59 -0.07 0.37
226.75 3.73 0.40 -0.69 10.59 -0.16 0.46
254.29 3.72 0.41 -0.70 10.59 -0.10 0.17
284.24 3.71 0.40 -0.70 10.59 0.62 0.46
314.61 3.71 0.40 -0.70 10.59 -0.53 0.33
346.19 3.74 0.40 -0.70 10.59 -0.47 0.22
14.44 3.75 0.40 -0.90 10.59 -0.11 0.22
44.69 3.73 0.40 -0.90 10.59 0.93 0.97
74.67 3.69 0.40 -0.89 10.59 -0.25 0.22
254.17 3.71 0.41 -0.89 10.59 -0.66 0.30
284.64 3.71 0.40 -0.90 10.59 -0.03 0.48
314.51 3.72 0.40 -0.90 10.59 -0.50 0.72
346.14 3.74 0.40 -0.90 10.59 0.02 0.20
15.01 4.97 0.40 -0.13 10.59 0.51 0.42
74.83 4.93 0.40 -0.13 10.59 0.17 0.18
104.49 4.89 0.40 -0.13 10.59 0.40 0.27
134.82 4.85 0.40 -0.13 10.59 -0.62 0.55
194.28 4.91 0.40 -0.13 10.59 -0.17 0.62
14.88 4.94 0.40 -0.20 10.59 0.15 0.18
134.01 4.88 0.40 -0.20 10.59 0.20 0.15
164.13 4.90 0.40 -0.20 10.59 0.05 0.26
194.48 4.88 0.40 -0.20 10.59 -0.28 0.26
225.37 4.86 0.40 -0.20 10.59 -0.03 0.37
254.88 4.90 0.40 -0.20 10.59 -0.10 0.22
283.77 4.90 0.40 -0.20 10.59 -0.17 0.21
76.09 4.98 0.41 -0.32 10.59 0.21 0.14
104.93 4.90 0.40 -0.32 10.59 0.24 0.11
134.51 4.87 0.40 -0.33 10.59 0.26 0.14
164.74 4.91 0.40 -0.32 10.59 0.30 0.26
226.09 4.88 0.40 -0.32 10.59 -0.29 0.16
255.18 4.90 0.40 -0.32 10.59 -0.17 0.18
347.11 4.90 0.40 -0.32 10.59 0.21 0.23
15.14 4.92 0.40 -0.50 10.59 0.12 0.15
44.63 4.90 0.40 -0.50 10.59 0.19 0.16
105.16 4.88 0.41 -0.49 10.59 0.31 0.11
134.99 4.87 0.40 -0.49 10.59 0.12 0.15
163.61 4.92 0.40 -0.49 10.59 -0.40 0.68
195.68 4.95 0.40 -0.49 10.59 -0.22 0.21
225.95 4.89 0.40 -0.49 10.59 -0.75 0.44
254.77 4.88 0.40 -0.49 10.59 0.14 0.29
283.84 4.92 0.41 -0.49 10.59 -0.47 0.34
315.52 4.89 0.40 -0.50 10.59 -0.03 0.24
347.08 4.94 0.40 -0.50 10.59 0.08 0.60
14.62 4.93 0.40 -0.70 10.59 0.14 0.23
43.70 4.86 0.40 -0.70 10.59 0.17 0.28
75.89 4.88 0.41 -0.70 10.59 0.45 0.42
134.56 4.84 0.40 -0.70 10.59 0.34 0.30
163.38 4.85 0.40 -0.69 10.59 0.30 0.27
195.76 4.89 0.40 -0.69 10.59 -0.09 0.23
314.75 4.91 0.40 -0.70 10.59 -0.93 0.97
347.17 4.98 0.39 -0.70 10.59 -0.18 0.16
14.14 4.99 0.40 -0.90 10.59 0.14 0.23
43.09 4.87 0.40 -0.90 10.59 0.55 0.44
76.14 4.90 0.41 -0.89 10.59 0.16 0.29
132.64 4.96 0.40 -0.88 10.59 -0.07 0.23
254.74 2.94 0.49 -0.13 10.59 -0.20 0.65
105.93 2.94 0.49 -0.20 10.59 0.24 0.19
134.00 2.95 0.49 -0.20 10.59 -0.17 0.29
225.98 2.95 0.49 -0.20 10.59 -0.26 0.25
76.04 2.96 0.49 -0.32 10.59 -0.39 0.43
105.57 2.95 0.49 -0.32 10.59 -0.07 0.20
226.27 2.95 0.49 -0.32 10.59 0.22 0.95
254.48 2.94 0.49 -0.32 10.59 -0.01 0.23
283.29 2.94 0.49 -0.32 10.59 -0.40 0.39
345.00 2.93 0.49 -0.32 10.59 0.52 0.30
75.73 2.96 0.49 -0.50 10.59 -0.15 0.27
283.46 2.96 0.49 -0.50 10.59 -0.50 0.48
345.73 2.92 0.49 -0.50 10.59 0.25 0.46
14.65 2.93 0.49 -0.70 10.59 0.75 0.82
75.92 2.97 0.49 -0.70 10.59 -0.39 0.73
283.50 2.98 0.49 -0.70 10.59 0.79 0.39
256.26 2.99 0.49 -0.89 10.59 0.01 0.72
254.33 3.72 0.51 -0.13 10.59 0.07 0.63
284.45 3.73 0.50 -0.13 10.59 -0.63 0.59
45.79 3.75 0.51 -0.20 10.59 -0.17 0.49
75.74 3.74 0.50 -0.20 10.59 -0.12 0.16
106.10 3.72 0.50 -0.20 10.59 0.52 0.78
134.60 3.73 0.51 -0.20 10.59 -0.33 0.24
224.69 3.73 0.51 -0.20 10.59 0.17 0.28
254.23 3.73 0.51 -0.20 10.59 -0.31 0.20
284.14 3.73 0.50 -0.20 10.59 0.06 0.28
314.01 3.75 0.51 -0.20 10.59 -0.08 0.25
15.00 3.76 0.51 -0.32 10.59 -0.14 0.46
75.64 3.74 0.51 -0.33 10.59 0.45 0.20
106.01 3.74 0.50 -0.32 10.59 0.27 0.12
134.05 3.74 0.51 -0.32 10.59 0.75 0.72
163.08 3.76 0.51 -0.32 10.59 0.08 0.45
196.73 3.76 0.51 -0.32 10.59 -0.17 0.28
225.47 3.72 0.51 -0.32 10.59 -0.07 0.16
254.40 3.73 0.51 -0.32 10.59 -0.29 0.21
284.22 3.73 0.50 -0.32 10.59 -0.12 0.43
314.58 3.74 0.51 -0.33 10.59 -0.28 0.39
14.96 3.74 0.51 -0.50 10.59 -0.12 0.24
45.59 3.75 0.52 -0.50 10.59 0.50 0.34
75.22 3.74 0.51 -0.50 10.59 0.22 0.23
105.70 3.75 0.51 -0.50 10.59 0.31 0.26
133.27 3.75 0.51 -0.50 10.59 0.01 0.21
162.69 3.80 0.51 -0.49 10.59 0.11 0.27
196.99 3.78 0.50 -0.49 10.59 -0.01 0.44
226.19 3.75 0.51 -0.50 10.59 0.34 0.28
254.82 3.73 0.51 -0.50 10.59 -0.23 0.39
284.18 3.73 0.51 -0.50 10.59 0.03 0.31
314.15 3.75 0.51 -0.50 10.59 -0.21 0.42
345.67 3.75 0.51 -0.50 10.59 -0.21 0.22
45.49 3.75 0.51 -0.70 10.59 0.48 0.54
75.71 3.75 0.52 -0.70 10.59 -0.07 0.18
105.64 3.74 0.51 -0.70 10.59 0.29 0.31
131.45 3.76 0.50 -0.68 10.59 -0.34 0.33
228.52 3.75 0.50 -0.69 10.59 0.17 0.41
254.67 3.74 0.51 -0.69 10.59 0.12 0.19
284.26 3.74 0.51 -0.70 10.59 -0.43 0.21
314.46 3.75 0.51 -0.70 10.59 0.03 0.42
345.73 3.74 0.50 -0.70 10.59 0.54 0.33
15.05 3.75 0.51 -0.90 10.59 0.02 0.42
45.51 3.75 0.51 -0.90 10.59 0.08 0.31
75.70 3.75 0.51 -0.89 10.59 0.09 0.27
103.80 3.75 0.50 -0.89 10.59 0.07 0.29
256.36 3.75 0.50 -0.89 10.59 -0.21 0.33
283.74 3.75 0.51 -0.90 10.59 0.79 0.67
345.30 3.72 0.51 -0.90 10.59 0.72 0.84
14.85 4.92 0.50 -0.13 10.59 0.42 0.48
75.91 4.88 0.51 -0.13 10.59 -0.07 0.24
104.67 4.85 0.50 -0.13 10.59 0.37 0.30
135.10 4.85 0.51 -0.13 10.59 0.31 0.76
162.51 4.84 0.51 -0.13 10.59 0.39 0.61
255.63 4.83 0.51 -0.13 10.59 -0.57 0.33
313.72 4.93 0.50 -0.13 10.59 -0.46 0.33
345.48 4.91 0.50 -0.13 10.59 -0.20 0.49
14.98 4.90 0.50 -0.20 10.59 0.09 0.18
45.14 4.90 0.50 -0.20 10.59 -0.25 0.22
105.10 4.91 0.51 -0.20 10.59 0.11 0.13
134.33 4.87 0.51 -0.20 10.59 0.01 0.22
163.39 4.82 0.51 -0.20 10.59 0.17 0.29
225.56 4.84 0.51 -0.20 10.59 -0.34 0.51
254.66 4.84 0.51 -0.20 10.59 -0.02 0.15
284.40 4.85 0.51 -0.20 10.59 -0.26 0.20
315.07 4.90 0.50 -0.20 10.59 -0.55 0.28
345.82 4.92 0.51 -0.20 10.59 0.18 0.25
15.61 4.92 0.51 -0.32 10.59 0.04 0.14
44.78 4.91 0.51 -0.32 10.59 -0.22 0.50
75.29 4.90 0.51 -0.32 10.59 -0.11 0.15
104.97 4.86 0.51 -0.32 10.59 0.19 0.31
134.21 4.84 0.51 -0.32 10.59 0.22 0.18
163.42 4.83 0.51 -0.32 10.59 0.23 0.21
195.74 4.85 0.51 -0.32 10.59 0.30 0.31
225.78 4.83 0.51 -0.32 10.59 0.13 0.19
254.67 4.85 0.51 -0.33 10.59 -0.34 0.28
284.71 4.88 0.51 -0.33 10.59 -0.22 0.17
314.38 4.86 0.51 -0.32 10.59 -0.23 0.34
45.29 4.92 0.52 -0.50 10.59 0.90 0.66
75.40 4.85 0.51 -0.50 10.59 0.01 0.21
105.52 4.87 0.51 -0.50 10.59 0.07 0.18
134.03 4.84 0.52 -0.50 10.59 -0.31 0.47
226.05 4.84 0.51 -0.50 10.59 -0.37 0.32
254.54 4.86 0.51 -0.50 10.59 -0.18 0.30
283.99 4.86 0.51 -0.50 10.59 -0.09 0.16
345.79 4.90 0.51 -0.50 10.59 -0.01 0.55
15.01 4.90 0.52 -0.69 10.59 -0.04 0.47
75.23 4.87 0.52 -0.70 10.59 0.20 0.58
131.62 4.82 0.51 -0.68 10.59 0.34 0.54
228.97 4.85 0.51 -0.68 10.59 0.21 0.60
254.94 4.84 0.52 -0.70 10.59 -0.40 0.18
284.92 4.86 0.52 -0.70 10.59 -0.30 0.29
313.65 4.89 0.52 -0.70 10.59 -0.75 0.79
345.04 4.89 0.52 -0.70 10.59 -0.14 0.23
14.84 4.88 0.51 -0.90 10.59 -0.01 0.24
45.84 4.91 0.52 -0.90 10.59 -0.21 0.41
75.08 4.87 0.52 -0.90 10.59 0.07 0.20
102.98 4.87 0.51 -0.88 10.59 -0.15 0.23
284.30 4.87 0.52 -0.90 10.59 -0.15 0.16
163.56 1.07 0.08 -0.13 10.60 0.23 0.31
137.31 1.09 0.08 -0.20 10.60 0.07 0.11
163.73 1.08 0.08 -0.20 10.60 -0.09 0.11
195.08 1.08 0.08 -0.20 10.60 -0.01 0.14
222.43 1.08 0.08 -0.21 10.60 -0.26 0.20
105.74 1.09 0.08 -0.33 10.60 0.10 0.13
136.56 1.08 0.08 -0.33 10.60 0.10 0.08
163.52 1.08 0.08 -0.33 10.60 0.06 0.08
194.66 1.09 0.08 -0.33 10.60 -0.02 0.09
222.63 1.08 0.08 -0.33 10.60 -0.28 0.14
256.90 1.09 0.08 -0.33 10.60 0.05 0.17
43.31 1.09 0.08 -0.50 10.60 0.33 0.12
106.33 1.08 0.08 -0.50 10.60 0.13 0.13
136.45 1.08 0.08 -0.50 10.60 0.17 0.07
163.46 1.08 0.08 -0.50 10.60 -0.02 0.06
194.62 1.08 0.08 -0.50 10.60 0.05 0.10
224.27 1.08 0.08 -0.50 10.60 -0.31 0.14
254.90 1.09 0.08 -0.50 10.60 0.14 0.12
286.74 1.09 0.08 -0.49 10.60 -0.14 0.12
316.36 1.09 0.08 -0.49 10.60 -0.04 0.12
44.15 1.09 0.08 -0.70 10.60 -0.26 0.17
107.57 1.08 0.08 -0.70 10.60 0.46 0.13
136.12 1.08 0.08 -0.70 10.60 -0.03 0.08
163.80 1.08 0.08 -0.70 10.60 0.08 0.07
193.86 1.08 0.08 -0.70 10.60 -0.09 0.12
225.85 1.09 0.08 -0.69 10.60 -0.29 0.15
254.86 1.08 0.08 -0.71 10.60 -0.34 0.10
285.32 1.09 0.08 -0.70 10.60 -0.40 0.14
316.79 1.09 0.08 -0.70 10.60 -0.07 0.16
106.50 1.08 0.08 -0.89 10.60 0.13 0.18
136.79 1.08 0.08 -0.89 10.60 -0.12 0.10
163.64 1.08 0.08 -0.90 10.60 0.00 0.10
193.78 1.08 0.08 -0.89 10.60 0.01 0.16
226.45 1.07 0.08 -0.89 10.60 -0.10 0.18
256.00 1.09 0.08 -0.90 10.60 -0.32 0.09
283.92 1.09 0.08 -0.90 10.60 -0.24 0.13
73.88 1.30 0.08 -0.33 10.60 0.21 0.09
136.33 1.28 0.09 -0.33 10.60 0.07 0.14
162.78 1.28 0.09 -0.33 10.60 -0.13 0.14
104.73 1.29 0.08 -0.49 10.60 0.16 0.22
136.72 1.28 0.09 -0.49 10.60 0.05 0.12
163.60 1.28 0.08 -0.50 10.60 -0.08 0.12
193.90 1.27 0.08 -0.51 10.60 -0.47 0.17
256.25 1.28 0.08 -0.50 10.60 0.13 0.30
286.34 1.30 0.08 -0.49 10.60 -0.33 0.11
71.97 1.30 0.08 -0.70 10.60 0.23 0.15
107.69 1.28 0.09 -0.69 10.60 0.19 0.31
134.62 1.29 0.09 -0.70 10.60 -0.08 0.13
164.52 1.28 0.08 -0.70 10.60 -0.04 0.13
192.13 1.27 0.09 -0.70 10.60 0.49 0.20
228.25 1.28 0.08 -0.70 10.60 -0.18 0.23
253.27 1.27 0.09 -0.71 10.60 -0.18 0.18
286.99 1.30 0.08 -0.69 10.60 -0.27 0.14
109.21 1.28 0.08 -0.89 10.60 -0.13 0.32
136.32 1.28 0.08 -0.89 10.60 -0.01 0.17
163.54 1.27 0.08 -0.89 10.60 -0.03 0.16
197.07 1.27 0.08 -0.89 10.60 0.55 0.25
228.79 1.29 0.08 -0.90 10.60 0.26 0.28
254.47 1.28 0.09 -0.90 10.60 -0.48 0.15
289.01 1.30 0.08 -0.90 10.60 -0.22 0.14
313.38 1.28 0.08 -0.90 10.60 -0.13 0.18
106.20 1.09 0.11 -0.13 10.60 0.37 0.20
137.95 1.09 0.10 -0.13 10.60 0.13 0.15
164.09 1.09 0.10 -0.13 10.60 -0.15 0.13
195.28 1.09 0.11 -0.13 10.60 -0.23 0.14
222.74 1.09 0.11 -0.13 10.60 0.09 0.19
254.14 1.09 0.11 -0.13 10.60 -0.66 0.33
77.89 1.09 0.11 -0.21 10.60 0.07 0.17
106.83 1.09 0.11 -0.20 10.60 0.17 0.11
136.76 1.09 0.10 -0.20 10.60 0.08 0.09
163.84 1.09 0.10 -0.20 10.60 -0.00 0.09
194.57 1.09 0.10 -0.20 10.60 0.00 0.10
222.96 1.09 0.11 -0.20 10.60 -0.37 0.11
253.47 1.09 0.11 -0.20 10.60 -0.23 0.19
16.12 1.10 0.10 -0.33 10.60 -0.11 0.10
40.80 1.10 0.10 -0.33 10.60 0.35 0.13
77.51 1.10 0.11 -0.32 10.60 0.28 0.10
105.47 1.09 0.10 -0.32 10.60 0.26 0.09
136.45 1.09 0.10 -0.32 10.60 0.02 0.08
164.00 1.09 0.10 -0.32 10.60 -0.19 0.07
194.88 1.09 0.10 -0.32 10.60 -0.11 0.11
224.58 1.09 0.10 -0.32 10.60 -0.47 0.10
253.81 1.09 0.11 -0.33 10.60 0.06 0.16
284.08 1.09 0.11 -0.33 10.60 -0.07 0.17
322.01 1.12 0.10 -0.32 10.60 -0.24 0.16
15.98 1.10 0.10 -0.50 10.60 0.04 0.12
39.49 1.11 0.10 -0.50 10.60 0.16 0.19
77.68 1.10 0.11 -0.49 10.60 0.43 0.11
105.72 1.09 0.10 -0.50 10.60 0.06 0.09
135.90 1.09 0.10 -0.50 10.60 0.05 0.08
163.79 1.09 0.10 -0.50 10.60 0.02 0.07
194.92 1.09 0.10 -0.50 10.60 -0.22 0.09
224.99 1.09 0.10 -0.50 10.60 -0.10 0.10
255.62 1.09 0.11 -0.50 10.60 -0.42 0.11
282.86 1.09 0.11 -0.51 10.60 -0.27 0.11
320.33 1.11 0.10 -0.50 10.60 -0.47 0.13
343.58 1.10 0.10 -0.50 10.60 -0.13 0.11
17.08 1.09 0.10 -0.70 10.60 0.04 0.17
39.38 1.11 0.10 -0.70 10.60 -0.09 0.23
77.16 1.09 0.11 -0.70 10.60 0.31 0.17
105.13 1.09 0.10 -0.70 10.60 0.22 0.13
135.66 1.09 0.10 -0.69 10.60 -0.00 0.09
164.01 1.09 0.10 -0.70 10.60 0.01 0.08
194.51 1.09 0.10 -0.69 10.60 -0.08 0.13
225.63 1.09 0.10 -0.70 10.60 -0.18 0.14
255.99 1.09 0.10 -0.70 10.60 -0.07 0.10
282.64 1.09 0.11 -0.71 10.60 -0.13 0.09
318.19 1.11 0.10 -0.70 10.60 -0.14 0.16
342.90 1.10 0.10 -0.70 10.60 -0.26 0.15
41.36 1.11 0.10 -0.91 10.60 -0.13 0.17
75.41 1.09 0.11 -0.90 10.60 0.28 0.15
104.69 1.09 0.11 -0.90 10.60 -0.29 0.15
135.95 1.09 0.10 -0.89 10.60 -0.29 0.13
164.00 1.09 0.10 -0.89 10.60 -0.04 0.11
194.77 1.09 0.10 -0.90 10.60 0.21 0.17
225.40 1.09 0.10 -0.90 10.60 -0.14 0.20
256.43 1.09 0.10 -0.90 10.60 -0.01 0.11
283.61 1.09 0.10 -0.90 10.60 -0.17 0.08
317.35 1.10 0.10 -0.90 10.60 -0.27 0.14
106.26 1.31 0.11 -0.13 10.60 0.55 0.19
136.25 1.32 0.11 -0.13 10.60 0.10 0.13
163.53 1.33 0.11 -0.13 10.60 -0.08 0.17
193.44 1.31 0.11 -0.13 10.60 -0.17 0.18
223.37 1.31 0.11 -0.13 10.60 0.04 0.24
252.51 1.32 0.11 -0.13 10.60 -0.48 0.35
74.90 1.34 0.10 -0.21 10.60 0.24 0.14
107.41 1.31 0.11 -0.20 10.60 0.17 0.13
135.77 1.33 0.10 -0.20 10.60 0.02 0.09
163.57 1.32 0.10 -0.20 10.60 0.13 0.09
194.85 1.31 0.11 -0.20 10.60 -0.04 0.12
223.66 1.31 0.11 -0.20 10.60 -0.05 0.12
253.43 1.32 0.11 -0.20 10.60 -0.24 0.17
286.95 1.37 0.10 -0.21 10.60 -0.07 0.17
16.50 1.33 0.11 -0.33 10.60 0.08 0.05
42.16 1.35 0.10 -0.33 10.60 0.22 0.06
73.74 1.35 0.10 -0.33 10.60 0.26 0.07
105.51 1.32 0.11 -0.33 10.60 0.33 0.09
135.99 1.32 0.10 -0.32 10.60 0.24 0.07
163.41 1.32 0.10 -0.32 10.60 0.00 0.07
194.83 1.31 0.10 -0.32 10.60 0.00 0.10
224.83 1.31 0.11 -0.32 10.60 -0.14 0.11
254.37 1.31 0.11 -0.33 10.60 -0.21 0.13
287.38 1.37 0.10 -0.33 10.60 -0.38 0.09
317.44 1.36 0.10 -0.33 10.60 -0.11 0.06
343.39 1.33 0.11 -0.33 10.60 -0.08 0.06
17.02 1.33 0.11 -0.50 10.60 -0.01 0.07
