campaign_key,campaign_label,iq2,ixb,it,iphi,Q2_low_GeV2,Q2_high_GeV2,Q2_flux_coordinate_GeV2,xB_low,xB_high,xB_flux_coordinate,beam_energy_GeV,virtual_photon_epsilon,minus_t_low_GeV2,minus_t_high_GeV2,minus_t_center_GeV2,phi_low_deg,phi_high_deg,phi_center_deg,reduced_cross_section_nb_per_GeV2_rad,propagated_statistical_and_finite_MC_uncertainty_nb_per_GeV2_rad,relative_uncertainty,combination_contributor_count,torus_plus1_BLUE_weight,torus_minus1_BLUE_weight
torus_minus1,RGA Fall 2018 torus-1,1,1,1,10,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.15,0.2,0.175,180,198,189,6.075332696319993,2.475011923765206,0.4073870596855367,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,1,11,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.15,0.2,0.175,198,216,207,12.40620555492819,4.671457319984257,0.3765419893537544,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,1,16,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.15,0.2,0.175,288,306,297,21.97880180508318,9.183808433808659,0.4178484575844648,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,1,17,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.15,0.2,0.175,306,324,315,19.95672550993424,6.409318440660886,0.3211608255808497,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,1,19,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.15,0.2,0.175,342,360,351,16.07370873924058,5.257572184991168,0.32709141805935,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,2,0,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.2,0.3,0.25,0,18,9,12.16011034568373,3.90700119366123,0.3212965246691228,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,2,1,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.2,0.3,0.25,18,36,27,13.09921256050251,2.904213923697791,0.221709046271586,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,2,2,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.2,0.3,0.25,36,54,45,14.35262313332938,2.865668963889025,0.199661688129637,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,2,5,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.2,0.3,0.25,90,108,99,15.09612181556285,7.892915382278706,0.5228439117483648,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,2,6,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.2,0.3,0.25,108,126,117,21.07813264887958,4.306368497386555,0.2043050287766105,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,2,7,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.2,0.3,0.25,126,144,135,17.68372268450125,2.937578668985212,0.1661176620666998,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,2,8,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.2,0.3,0.25,144,162,153,11.44414315249662,1.488028986677115,0.1300253734026816,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,2,9,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.2,0.3,0.25,162,180,171,6.326173653673199,1.194431133696557,0.188807832204073,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,2,10,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.2,0.3,0.25,180,198,189,8.193953348219013,1.959189073435098,0.2391018096119543,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,2,11,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.2,0.3,0.25,198,216,207,6.937978860640206,2.325542625302357,0.3351902149047146,,,
torus_minus1,RGA Fall 2018 torus-1,1,1,2,16,1.5,2,1.722596371882086,0.1,0.15,0.1288219954648526,10.604,0.5813536032047781,0.2,0.3,0.25,288,306,297,28.48508057795347,7.286672173196482,0.2558066196532416,,,
