selection,variable,bin_label,x_center,x_low,x_high,pair_label,numerator_period,denominator_period,n_rows,mean_acc_num,mean_acc_den,sem_acc_num,sem_acc_den,ratio,ratio_err,mean_gen_num,mean_gen_den,mean_reco_num,mean_reco_den,mean_reco_cc_num,mean_reco_cc_den,abs_log_ratio,percent_deviation,gen_ratio,reco_ratio,reco_cc_ratio
FD-FD,p_theta,50.2-55.5,52.838397050000005,50.190529896,55.48626420400001,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,8,0.0001095135044117,4.2638586892749996e-05,3.0752413228388397e-05,1.4916836615345287e-05,2.568413082899823,1.1521971493207017,44522.5,39856.25,3.0,1.0,3.7531450787875,1.12253783855,0.9432882307185156,156.8413082899823,1.1170769954524071,3.0,3.3434463854113794
FD-FD,p_theta,55.5-63.6,59.530544097,55.48626420400001,63.57482399,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,14,0.00010517495149540714,2.789481321663571e-05,1.9844903831687104e-05,3.931071900253871e-06,3.7704124662388363,0.8879439306016835,73029.71428571429,65251.07142857143,4.571428571428571,1.2142857142857142,5.71907821529,1.3630816610964285,1.327184402965764,277.04124662388364,1.1192109598638227,3.764705882352941,4.195697424826124
FD-FD,g_theta,5.5-7.39,6.445202235,5.50383258,7.38657189,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,7,0.0007742347164367001,0.0002933485854721571,0.0005426447463907509,0.00020586389855491017,2.639299300491039,2.617721227822463,54878.0,28874.714285714286,41.0,9.285714285714286,54.443606967214286,10.390434678718568,0.9705134654483699,163.9299300491039,1.9005556022817789,4.415384615384615,5.239781457721334
FD-FD,g_theta,7.39-9.49,8.436699815,7.38657189,9.48682774,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,17,0.020036574389653474,0.009705238007471237,0.006973318002680315,0.0032707057752045157,2.0645113879978028,1.000162160501687,26717.70588235294,13982.29411764706,373.88235294117646,111.11764705882354,496.47570427980764,124.3373011372288,0.7248935824333245,106.45113879978028,1.9108241936230272,3.3647432503970354,3.9929747528608206
FD-FD,g_theta,9.49-11.4,10.425436325,9.48682774,11.36404491,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,37,0.06327838782543119,0.036646627982689736,0.00813893824063561,0.004911100342505105,1.7267178812555724,0.3207361809276837,16381.594594594595,8605.45945945946,598.3513513513514,207.27027027027026,794.546482956971,231.92919120893728,0.5462224281222301,72.67178812555724,1.9036281179138321,2.8868170556787067,3.425814917110587
FD-FD,g_theta,11.4-13.4,12.388779925000001,11.36404491,13.41351494,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,38,0.058216287209429174,0.038306656620359966,0.009546215062293466,0.006555976913360136,1.5197433643553024,0.3602124988226178,13463.605263157895,7127.473684210527,342.0263157894737,136.44736842105263,454.17430022633744,152.680496625074,0.4185414813633034,51.97433643553025,1.8889729881407746,2.5066538090646096,2.974671357937871
FD-FD,g_theta,13.4-14.8,14.103842637500001,13.41351494,14.794170335,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,53,0.0780211616749519,0.050176760758009906,0.007809406272263721,0.005643188720020785,1.554926234701133,0.23410465802513625,7934.207547169812,4182.7169811320755,320.22641509433964,121.64150943396227,425.2263679001782,136.11318624553115,0.4414281070147713,55.4926234701133,1.8969027985781564,2.632542267721421,3.124064461566002
FD-FD,g_theta,14.8-16.9,15.864044185,14.794170335,16.933918034999998,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,58,0.07911557916862208,0.05349041249829179,0.00835453697939054,0.00601492772196566,1.4790609283700817,0.2281587024002349,5542.482758620689,2917.4655172413795,215.5,89.12068965517241,286.16090979096583,99.72336816445205,0.3914073785326683,47.906092837008174,1.8997594747448479,2.4180692590443025,2.869547178942682
FD-FD,g_theta,16.9-18.5,17.7141280325,16.933918034999998,18.494338030000005,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,56,0.06308749797509566,0.041729266569417715,0.007500133985031943,0.005551678395813029,1.5118285836667649,0.2697387946056864,6642.875,3509.5714285714284,195.85714285714286,74.42857142857143,260.07730018128626,83.28333027092357,0.4133199007396461,51.182858366676484,1.8927880897138438,2.6314779270633397,3.122801397773669
FD-FD,g_theta,18.5-20.8,19.631337727500004,18.494338030000005,20.768337425,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,60,0.06768000585747895,0.046356132075176824,0.00713142737491611,0.005417156483486998,1.460001143920306,0.22973081509970247,5385.283333333334,2839.116666666667,138.38333333333333,54.68333333333333,183.75823928797416,61.189003401532844,0.378437219226997,46.000114392030596,1.8968164980891944,2.530630905211826,3.003125219773899
FD-FD,g_theta,20.8-23.4,22.0717396125,20.768337425,23.3751418,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,63,0.05911149533118062,0.046427716729782596,0.005685108304659904,0.005430982698335549,1.2731941067707426,0.19281003652410644,4852.793650793651,2556.5555555555557,102.71428571428571,43.01587301587302,136.39356588642082,48.13346663130603,0.24152878773989406,27.319410677074263,1.8981764899449285,2.387822878228782,2.833653493756678
FD-FD,g_theta,23.4-30.2,26.791827,23.3751418,30.2085122,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,65,0.05964771397172415,0.05448653203436723,0.003933759084418473,0.004364155973016243,1.0947239940707094,0.11358130864865211,2538.476923076923,1327.0307692307692,73.73846153846154,37.04615384615385,97.91677605767536,41.45353063772493,0.0905022712865526,9.472399407070942,1.9128998226230913,1.9904485049833884,2.362085317011957
FD-FD,g_theta,5.35-7.65,6.502383424,5.35486355,7.649903298,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,12,0.00025104727691383335,0.00014039767375521666,0.00011598721148301449,7.197416831482918e-05,1.7881156446476048,1.2340088038528043,73349.08333333333,65513.333333333336,13.083333333333334,7.75,16.367882704695834,8.699668248758334,0.5811623528743209,78.81156446476048,1.1196054238322986,1.6881720430107527,1.8814375717179734
FD-FD,g_theta,7.65-9.55,8.599940533,7.649903298,9.549977768,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,23,0.010370096279843448,0.006943007007869583,0.0028789202386157887,0.0019325206464314208,1.4936030264825335,0.587168310939887,37078.608695652176,33134.65217391304,195.47826086956522,131.3913043478261,244.55275759746826,147.4917107868696,0.4011913395438943,49.36030264825335,1.119028155208589,1.4877564526803442,1.6580779780285761
FD-FD,g_theta,9.55-11.3,10.4086320325,9.549977768,11.267286297,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,33,0.024744052062280364,0.018566952057989236,0.004497130831240155,0.003402797994868703,1.3326932705485801,0.3439797829816007,20081.21212121212,17962.60606060606,256.1515151515151,191.6969696969697,320.45793283820484,215.1871020202197,0.28720191010372426,33.26932705485801,1.1179453612386676,1.3362314258615238,1.489206043622882
FD-FD,g_theta,11.3-13.1,12.1997585795,11.267286297,13.132230861999998,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,39,0.04684518686917464,0.03886986024839386,0.007845466922300362,0.00688915613540629,1.2051802236955644,0.29387901717497156,12480.205128205129,11172.948717948719,235.0,189.94871794871796,293.9963645049721,213.22462328146665,0.18662911899198664,20.518022369556444,1.1170019162583622,1.2371760259179265,1.3788105706576061
FD-FD,g_theta,13.1-14.5,13.8037056585,13.132230861999998,14.475180455,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,54,0.059538032398583546,0.04926100006400869,0.0075583167968716475,0.006434247909881107,1.2086241107817766,0.22014398638970956,8539.925925925925,7625.074074074074,232.25925925925927,189.61111111111111,290.5675652970505,212.84564683171854,0.1894826140941566,20.862411078177658,1.1199794051788203,1.2249243090145523,1.3651562511249338
FD-FD,g_theta,14.5-16.5,15.465730715500001,14.475180455,16.456280976000002,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,55,0.0555001396342075,0.04911526098937782,0.006979625357096294,0.006240392561822717,1.1299978563935666,0.20200903765371123,7467.527272727273,6660.0,159.52727272727273,136.6727272727273,199.57633285616657,153.4203078614391,0.12221573572560622,12.999785639356665,1.1212503412503414,1.1672209658108288,1.3008469063718284
FD-FD,g_theta,16.5-18.1,17.2977615825,16.456280976000002,18.139242189,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,55,0.04576922183797807,0.03912197935576253,0.006338778092170127,0.005589620507836723,1.1699106893791769,0.23279294903619444,6574.854545454546,5880.418181818181,119.32727272727273,96.6,149.2841888005031,108.43715520395635,0.1569274120321357,16.991068937917685,1.1180930236872455,1.2352719744024092,1.376688539271606
FD-FD,g_theta,18.1-19.9,19.027942326,18.139242189,19.916642463,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,58,0.04353811036718857,0.03863621320024751,0.005719806332255327,0.0050935924928602475,1.126873126554485,0.20973071708200736,5720.086206896552,5130.017241379311,119.22413793103448,102.74137931034483,149.1551621827802,115.33108586069741,0.11944665246001712,12.68731265544849,1.1150228035800107,1.160429602282262,1.293278053090883
FD-FD,g_theta,19.9-22.6,21.234465708499997,19.916642463,22.552288953999998,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,64,0.060845941569286674,0.05552210730475682,0.006286833958369098,0.005890387296355778,1.0958867471529443,0.16229144907728002,7638.34375,6807.96875,130.96875,112.3125,163.84823984574842,126.07503099218047,0.0915638502969636,9.588674715294431,1.1219710357806798,1.166110183639399,1.2996089594926274
FD-FD,g_theta,22.6-29.8,26.194582871999998,22.552288953999998,29.83687679,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,67,0.05488492525475791,0.059108479522387916,0.004318565563665182,0.004818639771535788,0.9285457128696688,0.10520469625414428,2983.6567164179105,2668.2985074626868,120.46268656716418,112.95522388059702,150.70464642226253,126.79651286784926,0.0741356663698675,-7.1454287130331195,1.1181870049671097,1.0664640591966172,1.1885551346300112
CD-FD,xB,0.09-0.118,0.104,0.09,0.118,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,38,0.04667360842680222,0.0257306820804024,0.00638735928075972,0.0036423973787859517,1.8139281454319025,0.3571512757113711,28032.342105263157,14701.473684210527,665.0526315789474,207.21052631578948,834.6461454685574,242.24617366106185,0.5954947397903787,81.39281454319025,1.9067708930003435,3.209550419100838,3.445446146184957
CD-FD,xB,0.118-0.155,0.1365,0.118,0.155,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,128,0.04505520987909287,0.025153370020299985,0.0037065566250479394,0.002096102869328185,1.7912196195870032,0.20975042298456037,43018.3984375,22650.546875,627.3515625,198.6875,787.3310150668012,232.2820538370299,0.5828967395625432,79.12196195870031,1.8992211832633732,3.1574787669078326,3.3895473286076423
CD-FD,xB,0.155-0.204,0.1795,0.155,0.204,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,228,0.042069966189492575,0.024088231520700984,0.002594644826477527,0.0015088693088020405,1.746494596472905,0.15352695337528335,47385.86403508772,24943.894736842107,645.5438596491229,205.71052631578948,810.1624873021709,240.49255010264778,0.5576106913423597,74.64945964729051,1.8996978833902327,3.1381177774934974,3.3687633440469353
CD-FD,xB,0.204-0.268,0.236,0.204,0.268,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,261,0.03447644872251567,0.019508078023013124,0.0018407410764588962,0.0010411698076621119,1.7672908977421962,0.13341715772455143,36429.45977011494,19199.74712643678,692.8582375478927,223.48275862068965,869.5423938886175,261.2697536058931,0.5694478078253136,76.72908977421962,1.8973926859668888,3.1002760205043804,3.328140291356728
CD-FD,xB,0.268-0.357,0.3125,0.268,0.357,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,167,0.031797762866925816,0.019031899402817753,0.002068069697735514,0.0012945604199815857,1.6707613987397403,0.15723600746225702,31128.63473053892,16410.580838323353,805.2395209580839,274.5748502994012,1010.581765161098,321.0006173489734,0.5132794499144181,67.07613987397403,1.896863678209655,2.93267762899638,3.1482237433283555
CD-FD,xB,0.357-0.446,0.40149999999999997,0.357,0.446,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,98,0.03725570526242824,0.02264305252874679,0.0027994361704333152,0.0017444094630551551,1.6453481797619716,0.17706634140212538,12452.081632653062,6586.081632653061,395.1326530612245,137.12244897959184,495.8945054364659,160.30743794215408,0.4979520212504083,64.53481797619716,1.8906661543514773,2.881604405417473,3.0933967369337303
CD-FD,xB,0.446-0.581,0.5135,0.446,0.581,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,33,0.029127607009024732,0.016889989932477274,0.003992403311004644,0.0022127151586692566,1.7245485121939652,0.3269829404330691,6099.090909090909,3229.030303030303,132.36363636363637,43.333333333333336,166.117377249867,50.66023613096363,0.5449652841640399,72.45485121939652,1.8888304960678692,3.0545454545454547,3.2790486175475153
CD-FD,xB,0.062-0.09,0.076,0.062,0.09,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,43,0.08723124908595112,0.06530722560504812,0.006728428277773664,0.005129856797879747,1.3357059387806594,0.14704645977220213,39803.395348837206,35485.90697674418,2124.6976744186045,1345.6511627906978,2663.507268450291,1772.9483622553025,0.2894599451845394,33.570593878065935,1.1216676912026655,1.578936453346698,1.5023039165461882
CD-FD,xB,0.09-0.118,0.104,0.09,0.118,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,113,0.07765276313302522,0.05933396685745283,0.004826170436298534,0.0038291037858805437,1.3087404609164672,0.11725789232931198,40253.008849557526,35850.80530973451,1651.3274336283187,1055.725663716814,2070.093394941164,1390.9601078155197,0.26906519447802757,30.874046091646722,1.1227923194971492,1.564163390529519,1.48824785362983
CD-FD,xB,0.118-0.155,0.1365,0.118,0.155,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,182,0.06716076850712463,0.05142307169350326,0.0036074943460710648,0.0028617420176172584,1.3060434994514272,0.10101597368210852,55597.13736263736,49667.17582417582,1311.6263736263736,836.510989010989,1644.246342294634,1102.1361471570137,0.2670023376896273,30.604349945142715,1.1193939747944173,1.567972675621531,1.4918722578294943
CD-FD,xB,0.155-0.204,0.1795,0.155,0.204,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,242,0.06385618752965924,0.04876752714835471,0.0025976736425548626,0.0020720091705126566,1.3093997433046713,0.07702179440041255,51797.85950413223,46248.35123966942,1396.0619834710744,888.7272727272727,1750.094276918592,1170.9331558154208,0.26956882098441265,30.939974330467134,1.1199936455183885,1.5708553414670436,1.4946150155769153
CD-FD,xB,0.204-0.268,0.236,0.204,0.268,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,264,0.04926997007620601,0.03825262504613871,0.002130326287750968,0.0016835457149442555,1.288015398074737,0.07946647132756131,37146.128787878784,33178.943181818184,1203.594696969697,796.0492424242424,1508.8185308640218,1048.8262037415468,0.2531025826376709,28.80153980747371,1.1195693782143907,1.5119601060159786,1.4385782177080568
CD-FD,xB,0.268-0.357,0.3125,0.268,0.357,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,172,0.04353877083431697,0.03515543191748692,0.0024688596838584884,0.002026284432683114,1.2384649671352788,0.1001363477616727,30685.517441860466,27464.267441860466,1158.0581395348838,796.3604651162791,1451.734196858348,1049.2362518858881,0.21387268301937276,23.846496713527877,1.1172887646400587,1.4541883861170735,1.3836104063779855
CD-FD,xB,0.357-0.446,0.40149999999999997,0.357,0.446,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,97,0.04392739698204124,0.036183852920674525,0.0031405568514577585,0.002573160543856828,1.2140055145134159,0.12241943918506981,12587.577319587628,11289.824742268042,462.82474226804123,326.8659793814433,580.1941047385945,430.65879095976754,0.19392523505978695,21.400551451341588,1.1149488682903042,1.415946508547278,1.347224570629505
CD-FD,xB,0.446-0.581,0.5135,0.446,0.581,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,37,0.027699691766697513,0.022367367493308376,0.003981983883131184,0.003284478266734834,1.2383974902269748,0.25448495159185847,5803.486486486487,5224.8378378378375,123.27027027027027,85.32432432432432,154.53081386671244,112.41815505704164,0.21381819722576714,23.839749022697475,1.1107495900558146,1.4447260057016156,1.3746072757403158
CD-FD,Q2,1.456-1.912,1.684,1.456,1.912,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,232,0.026534574223740323,0.014923166936433807,0.0017540338361881952,0.0009879514123290083,1.778079300242774,0.16634761653637278,45237.85775862069,23823.80172413793,483.7155172413793,155.48706896551724,607.0666783320628,181.77719144084284,0.5755337369085851,77.8079300242774,1.8988513370973175,3.1109694231142404,3.339619638306631
CD-FD,Q2,1.912-2.51,2.211,1.912,2.51,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,267,0.04146927328899234,0.02382525216638586,0.0022175379508449933,0.0012801148988797633,1.74055968009857,0.13194241138830679,37597.56928838951,19815.14606741573,768.8539325842696,249.77153558052436,964.9175731188122,292.00349933771093,0.5542067167355481,74.05596800985701,1.8974157021338043,3.078228793354226,3.304472635798298
CD-FD,Q2,2.51-3.295,2.9025,2.51,3.295,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,232,0.048365721229150845,0.028136155002481816,0.0024012312631776192,0.0014071996122082292,1.71898829903676,0.12113996196940861,31520.07327586207,16606.030172413793,789.7413793103449,261.50431034482756,991.131478711864,305.72007949233523,0.541735919534474,71.898829903676,1.8981100810128435,3.0199937365046403,3.24195741528555
CD-FD,Q2,3.295-4.326,3.8104999999999998,3.295,4.326,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,154,0.04039344830942461,0.023475111256218095,0.0026326629555876286,0.0015453834947960839,1.720692518495527,0.15939900410712285,26845.902597402597,14145.62987012987,582.9025974025974,191.37662337662337,731.5472234883882,223.73503685082545,0.5427268368251311,72.0692518495527,1.8978230622371097,3.0458401194353963,3.269703457202122
CD-FD,Q2,4.326-5.761,5.0435,4.326,5.761,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,68,0.020348682138714252,0.011317151419535336,0.0024399330907587695,0.001357164249777434,1.7980392224485882,0.30491768754064796,22397.735294117647,11765.25,303.9117647058824,93.47058823529412,381.4115919996597,109.27481703000235,0.5866967502990312,79.80392224485881,1.9037194529752999,3.2514159848961612,3.4903887498154296
CD-FD,Q2,1-1.2,1.1,1.0,1.2,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,50,0.08388348775024877,0.06323492281285398,0.00570318100732436,0.004426451618124829,1.326537362882611,0.1294483167532249,45133.74,40321.66,2496.26,1588.88,3129.2953976434496,2093.41192703884,0.2825720607143378,32.65373628826109,1.119342308823595,1.5710815165399528,1.494830213406628
CD-FD,Q2,1.2-1.456,1.3279999999999998,1.2,1.456,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,104,0.080834029613328,0.06185139803290636,0.004134278362242006,0.0033081853057472734,1.3069070737952027,0.09671636357961766,38118.028846153844,34020.91346153846,1737.125,1107.6923076923076,2177.6486694620444,1459.4282062915531,0.26766333325843733,30.690707379520266,1.1204293173740698,1.5682378472222223,1.4921245595187647
CD-FD,Q2,1.456-1.912,1.684,1.456,1.912,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,259,0.058728105608358123,0.0450070343332608,0.002630871172928193,0.002047002913092475,1.3048650389514171,0.08330122280671311,59389.277992277996,53073.45945945946,1625.3397683397684,1063.4401544401544,2037.5154257458769,1401.1242529309473,0.26609961699856954,30.486503895141716,1.1190014481276263,1.528379158482524,1.454200383359072
CD-FD,Q2,1.912-2.51,2.211,1.912,2.51,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,274,0.059396581792006534,0.046452707585835966,0.0025503882311308634,0.0020429191376109906,1.2786462808922967,0.07859051069471357,39162.98175182482,34969.062043795624,1249.7445255474452,821.2335766423357,1566.6716576097301,1082.007555150809,0.2458019252324798,27.86462808922967,1.1199322905137314,1.521789367961674,1.4479304235462287
CD-FD,Q2,2.51-3.295,2.9025,2.51,3.295,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,233,0.05847471198688462,0.04602728956542305,0.0025722035905550557,0.002057982359618617,1.2704357032314242,0.07968532770691845,31722.549356223175,28326.78111587983,991.9442060085837,653.3476394849786,1243.4948437187445,860.8112261468276,0.239359915044844,27.04357032314242,1.1198783662164742,1.5182487026210338,1.4445616018332956
CD-FD,Q2,3.295-4.326,3.8104999999999998,3.295,4.326,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,158,0.04376255271405748,0.03421647609572423,0.0027834724217675154,0.0021893631658768463,1.2789906415735826,0.11539039290096381,26363.506329113923,23535.354430379746,634.7088607594936,416.7721518987342,795.6669244462732,549.1137113201934,0.2460712055829016,27.899064157358254,1.12016610614895,1.522915717539863,1.4490021065642493
CD-FD,Q2,4.326-5.761,5.0435,4.326,5.761,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,72,0.018870868455699793,0.014539252886226725,0.002297636999752687,0.0017955378642397287,1.2979255951711577,0.22509075677762463,21442.75,19160.5,286.68055555555554,184.69444444444446,359.3808910504771,243.3421988178786,0.2607672939664394,29.79255951711577,1.1191122361107486,1.5521882989923295,1.4768539644841616
CD-FD,t,0.11-0.15,0.13,0.11,0.15,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,37,0.019331925084826295,0.01062667371620919,0.0027063604914792224,0.0014776720888281974,1.8191887321560196,0.3589577457164986,67118.48648648648,35371.59459459459,696.2702702702703,216.83783783783784,873.8245210839586,253.50129385363087,0.5983906501493169,81.91887321560196,1.8975250410888564,3.2110183223233206,3.4470219374442177
CD-FD,t,0.15-0.25,0.2,0.15,0.25,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,174,0.03768647158523835,0.02160167626972484,0.00258555284562764,0.0014741616088001191,1.7446086643774334,0.16882194024659097,63972.75862068965,33693.5459770115,1187.9827586206898,383.1666666666667,1490.9274593968617,447.9533956349347,0.5565302694023521,74.46086643774335,1.898665063758416,3.1004334718243314,3.3283093150429246
CD-FD,t,0.25-0.4,0.325,0.25,0.4,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,250,0.038001422779968895,0.022811295112444386,0.0022192388598719485,0.0013333802350883796,1.6659037811157749,0.13764775565564313,37954.124,19986.456,771.656,259.924,968.4341891832084,303.87256652540657,0.5103677876444915,66.59037811157748,1.8989921975161583,2.9687754882196336,3.1869747251509075
CD-FD,t,0.4-0.6,0.5,0.4,0.6,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,246,0.039711591253143184,0.02320735194445502,0.0022955573049748307,0.001363876420254778,1.7111642615749427,0.1410576040239013,27262.040650406503,14373.90243902439,491.2479674796748,160.84959349593495,616.5199610630582,188.0464243401404,0.5371739935603336,71.11642615749427,1.8966345963495268,3.054082741540095,3.278551896035472
CD-FD,t,0.6-0.8,0.7,0.6,0.8,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,171,0.04122606449682616,0.022361774369433162,0.00258733462701802,0.001392003600698437,1.8435954059700668,0.16296534703044402,16210.04678362573,8533.508771929824,291.4327485380117,90.16959064327486,365.75033114731826,105.41567893432924,0.6117176899811303,84.35954059700667,1.8995758036772818,3.232051365198781,3.469600868151403
CD-FD,t,0.8-1,0.9,0.8,1.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,75,0.032822326428305286,0.01797685434916636,0.002912525599252782,0.001633264702006617,1.8258103331536062,0.23187433249645964,12295.346666666666,6474.386666666666,201.22666666666666,61.28,252.54100761915115,71.64136777165265,0.6020239066539184,82.58103331536061,1.8990751247479813,3.2837249782419495,3.52507239147209
CD-FD,t,0.11-0.15,0.13,0.11,0.15,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,62,0.038595972978346375,0.028329327346738053,0.003930532178353631,0.00296786786562135,1.3624034381737786,0.19905203512911698,72591.51612903226,64869.22580645161,1620.774193548387,1003.983870967742,2031.792050704201,1322.7882596789711,0.3092503739786729,36.24034381737786,1.1190439723393866,1.6143428598968625,1.53599189880722
CD-FD,t,0.15-0.25,0.2,0.15,0.25,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,216,0.0633166669893435,0.04951158483791039,0.0028971580259130178,0.002305851453428026,1.2788252930425839,0.08349287189167215,66673.93981481482,59560.055555555555,2214.189814814815,1462.851851851852,2775.694037082869,1927.3648822803796,0.24594191674003274,27.882529304258384,1.1194405242389958,1.513611793300757,1.4401497415470084
CD-FD,t,0.25-0.4,0.325,0.25,0.4,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,298,0.059324964629419025,0.046912763815141256,0.002547123818622397,0.002022046105190164,1.2645804639263587,0.07693419375258541,41714.45302013423,37262.8355704698,1417.5302013422818,939.255033557047,1777.0066960494753,1237.5054691224657,0.23474041810169605,26.45804639263587,1.1194653434585173,1.5092069253799596,1.435958660699559
CD-FD,t,0.4-0.6,0.5,0.4,0.6,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,296,0.058273219788959864,0.04592896087825055,0.0025409106036045053,0.0020334471718202055,1.2687685215311475,0.078841701230567,31764.412162162163,28362.277027027027,954.1925675675676,620.8141891891892,1196.169633834108,817.9471250966733,0.23804676195255772,26.87685215311475,1.119952820850497,1.5370018665549274,1.4624045945423827
CD-FD,t,0.6-0.8,0.7,0.6,0.8,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,203,0.05640089936534285,0.042118638115785215,0.002793964449988777,0.002096105979305748,1.3390959890558507,0.0940298840813976,18381.842364532018,16406.379310344826,554.2413793103449,343.13300492610836,694.793409924775,452.09123726964816,0.2919947512612577,33.90959890558507,1.1204082276058063,1.615237739749627,1.5368433463141158
CD-FD,t,0.8-1,0.9,0.8,1.0,Fa18 Out / Sp18 Out,Fa18 Out,Sp18 Out,75,0.04716672665105893,0.0344075068227977,0.0036455782220415475,0.002599650262535356,1.3708266307690515,0.14816642212880454,12895.68,11508.946666666667,330.48,199.10666666666665,414.2875914420986,262.3308687584307,0.31541393800283274,37.082663076905156,1.1204917681432764,1.6598138351302487,1.5792559732022933
CD-FD,phi,0-30,15.0,0.0,30.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,107,0.03397608378703764,0.02031785174685147,0.0028079007830922017,0.0017322211169592604,1.6722281573051982,0.19855584700420384,68327.5046728972,36044.44859813084,1040.2429906542056,345.5420560747664,1305.512919238178,403.96712662896766,0.5141569630714223,67.22281573051983,1.895645718837282,3.0104670976117704,3.2317305869228674
CD-FD,phi,0-45,22.5,0.0,45.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,53,0.03151644373509086,0.018528101432934065,0.004396848074095271,0.0026800423036430457,1.7010077286747665,0.34183832616317894,55371.54716981132,29203.0,883.6037735849056,291.7358490566038,1108.929502305367,341.06323848622225,0.5312208570099672,70.10077286747665,1.8960910581040071,3.0287802354158577,3.2513897048161753
CD-FD,phi,30-75,52.5,30.0,75.0,Fa18 Inb / Sp18 Inb,Fa18 Inb,Sp18 Inb,60,0.025251577775220864,0.014808026453217101,0.002851241379885041,0.0017383069458754632,1.7052628758462853,0.27775236444215373,35112.96666666667,18446.333333333332,510.48333333333335,169.56666666666666,640.6604925096979,198.23740092170618,0.5337192782330463,70.52628758462853,1.9035201214333473,3.01051700412817,3.231784161469745
