# RGA Fa18 Inb
5225,159681.45,78026.08,77799.016,947.8107,0,0
5370,47133.945,22582.43,22547.879,451.40244,0,0
# RGA Fa18 Out
5525,272821.62,126715.56,126903.414,12004.851,0,0
5441,265273.6,128374.5,128678.76,2227.0154,0,0
5651,122584.12,58800.266,59104.258,1387.6841,0,0
5499,267353.38,130154.37,129954.84,2114.606,0,0
5470,97951.75,47279.105,47453.09,782.9416,0,0
5633,67451.43,32413.7,32342.785,741.6927,0,0
5547,259093.53,124580.49,124868.336,2820.846,0,0
5423,115539.38,56301.098,56435.84,560.38684,0,0
5468,268633.2,129597.03,129788.83,2034.7081,0,0
5481,274692.16,133748.06,132958.33,2198.0752,0,0
5649,260679.42,125549.664,125359.125,2815.2463,0,0
5602,261119.56,125565.05,125796.1,2880.5166,0,0
5655,261827.47,125965.305,125857.016,2883.9673,0,0
5474,266927.12,130322.87,130722.055,2165.7422,0,0
5521,70333.84,33837.74,34032.684,757.4904,0,0
5445,267919.6,129592.05,130077.41,2117.8274,0,0
5664,271283.56,130302.09,131028.49,2955.4011,0,0
5543,286432.6,137681.19,138244.52,3167.4683,0,0
5606,268091.94,128971.32,128726.74,3058.6377,0,0
5485,270823.47,131398.5,131094.34,2109.7803,0,0
5637,160606.38,77370.93,77293.766,1794.2197,0,0
5572,97374.01,48675.566,48690.242,1098.2152,0,0
5597,97401.09,46940.453,47035.016,717.06885,0,0
5535,281472.47,135466.19,135891.23,3057.8118,0,0
5451,222686.72,107206.57,108173.35,1792.304,0,0
5460,238996.7,115423.92,115644.914,1857.494,0,0
5504,19709.129,9539.184,9482.895,151.2028,0,0
5641,258813.28,124602.05,124599.43,2815.5896,0,0
5566,73299.85,13188.352,13253.12,45726.293,0,0
5449,263291.9,127017.15,127488.04,2081.712,0,0
5623,43573.6,21361.281,21376.51,452.06027,0,0
5612,286141.44,137411.61,138192.52,3106.9348,0,0
5478,268554.1,130597.58,130595.11,2145.102,0,0
5557,276325.84,133441.97,133408.42,3085.0015,0,0
5464,294374.6,142499.19,142241.14,2374.8442,0,0
5500,288065.8,139741.94,139406.5,2264.481,0,0
5645,89887.24,43265.715,43280.176,982.1444,0,0
5455,262534.2,127015.56,127260.18,2078.728,0,0
5495,50490.18,24539.791,24725.271,404.17914,0,0
5616,271584.0,130647.96,130929.19,3029.771,0,0
5437,110849.12,54001.953,54073.8,844.9729,0,0
5518,118576.46,56783.48,56998.848,1638.3226,0,0
5562,7826.776,3909.2002,3908.3816,92.247284,0,0
5627,18066.754,8640.245,8674.267,199.54138,0,0
5534,254863.89,122724.375,123129.97,2664.1267,0,0
5450,18690.31,8929.361,9011.346,148.34996,0,0
5505,143612.78,69374.3,69197.28,1413.326,0,0
5448,315985.2,152837.81,153306.02,2514.3538,0,0
5567,67232.13,14939.092,14917.59,38937.22,0,0
5613,274565.97,132133.98,132520.38,2968.7607,0,0
5556,290669.47,140142.84,139955.03,3254.3953,0,0
5432,267080.5,129575.37,129697.88,2133.3923,0,0
5479,269821.97,131451.6,130855.1,2125.7888,0,0
5465,108063.95,52073.598,52326.484,828.1101,0,0
5644,132833.9,64128.21,63915.45,1424.3778,0,0
5592,118993.71,57303.84,57037.207,1229.4718,0,0
5530,259583.0,125054.49,125035.69,2892.8464,0,0
5454,281052.66,136120.52,136768.38,2243.8154,0,0
5617,6749.1035,3239.0737,3291.598,84.16427,0,0
5519,257778.83,123817.07,124003.69,2788.473,0,0
5552,263516.56,126720.24,127214.086,2962.8599,0,0
5436,276375.8,133448.45,133772.84,2212.2234,0,0
5528,269568.8,124924.86,125163.164,12590.164,0,0
5626,261082.25,125529.32,125980.086,2852.212,0,0
5524,163954.36,79013.02,79084.79,1831.0371,0,0
5440,269933.8,130283.2,130697.57,2212.156,0,0
5586,51749.426,29995.674,29798.592,152.06514,0,0
5650,19655.018,9720.661,9746.074,209.49881,0,0
5498,125469.33,60789.91,60859.535,1012.25916,0,0
5471,221448.25,107082.836,107362.34,1795.2003,0,0
5632,267288.66,128810.83,129030.97,2977.6638,0,0
5577,258329.2,124204.04,124374.84,2901.184,0,0
5469,145414.66,70141.04,70456.79,1184.6614,0,0
5546,16641.367,7917.4033,7869.85,153.29611,0,0
5603,262722.72,126046.88,126141.664,2967.639,0,0
5480,137461.61,66839.42,66361.93,1131.2015,0,0
5648,259848.8,125245.64,125205.18,2862.0496,0,0
5654,263967.22,126999.984,127368.5,2941.444,0,0
5475,268884.53,130172.78,130553.16,2155.4612,0,0
5520,257479.94,124237.47,124095.01,2857.742,0,0
5444,116623.69,56952.402,57108.66,351.86206,0,0
5665,13760.182,6545.8696,6549.476,158.1179,0,0
5542,12419.918,5850.1094,5918.1553,120.39772,0,0
5426,66207.2,33945.17,33986.547,594.6023,0,0
5607,14533.153,27954.45,27819.7,643.303,0,0
5538,277547.62,133571.89,133660.73,3044.7048,0,0
5573,293619.4,141329.44,141512.42,3287.0522,0,0
5536,217227.53,104335.21,104603.766,2361.8748,0,0
5452,270547.28,130857.164,131156.33,2156.177,0,0
5594,14739.578,7005.6733,7086.475,125.58488,0,0
5638,236491.45,113947.51,113895.875,2580.5059,0,0
5428,281651.16,135692.75,136572.12,2239.2798,0,0
5507,250559.73,120923.27,120430.234,2795.9768,0,0
5620,17115.299,8224.222,8307.02,139.42438,0,0
5565,5958.8843,725.62384,723.26196,4776.3027,0,0
5554,257443.69,123991.34,123666.26,2879.0532,0,0
5430,267544.8,129661.15,129850.85,2143.524,0,0
5611,258238.27,124422.23,124679.63,2828.8416,0,0
5646,275461.38,132676.02,133131.8,2963.101,0,0
