bin_number,xBmin,xBmax,Q2min,Q2max,t_abs_min,t_abs_max,phi_pass2,phi_pass1,pass1_normalized_y,pass1_yerr_stat_plus_31percent_norm,pass2_over_pass1,pass2_yerr_stat_plus_s_comb,pass1_xs,pass1_stat,pass1_norm_frac,pass2_xs,pass2_stat,pass2_s_comb,pass2_n_good_periods
575,0.155,0.204,2.51,3.295,0.25,0.4,187.5,187.521979254,1,0.35151132048,1.41477374841,0.363506980964,0.0303549932547,0.00503016296459,0.31,0.04294544759,0.004565937462,0.233907079259,4
576,0.155,0.204,2.51,3.295,0.25,0.4,202.5,202.540139969,1,0.343209601923,0.95467959571,0.100340135482,0.0488931357072,0.00720121879147,0.31,0.04667727903,0.004905943861,0,4
577,0.155,0.204,2.51,3.295,0.25,0.4,225,225.579552909,1,0.375779635012,1.28944250204,0.112159898235,0.0358857729577,0.00762184876055,0.31,0.04627264087,0.004024944643,0,4
578,0.155,0.204,2.51,3.295,0.25,0.4,247.5,247.713615297,1,0.386139592299,1.40389977442,0.129934961111,0.0405209311566,0.00932895197842,0.31,0.05688732611,0.005265085614,0,4
579,0.155,0.204,2.51,3.295,0.25,0.4,262.5,262.795705233,1,0.341699920525,0.999077413847,0.103100949116,0.0664232996665,0.00954714166051,0.31,0.06636201845,0.006848305239,0,4
580,0.155,0.204,2.51,3.295,0.25,0.4,277.5,277.857600958,1,0.358389365622,1.87259423611,0.377351413515,0.0583123395311,0.0104869741139,0.31,0.1091953509,0.0123804401,0.166591081004,4
581,0.155,0.204,2.51,3.295,0.25,0.4,292.5,292.954350173,1,0.355030216733,1.25245278301,0.110018383962,0.122489770298,0.0211969086488,0.31,0.1534126537,0.00888934688,0.0660209556895,4
582,0.155,0.204,2.51,3.295,0.25,0.4,307.5,308.064776027,1,0.316274848334,1.30812043006,0.196432246365,0.182283078776,0.0114269534198,0.31,0.2384482194,0.009103166136,0.145229770166,4
583,0.155,0.204,2.51,3.295,0.25,0.4,322.5,323.150341045,1,0.312355033865,1.14907370776,0.192597039349,0.343654884392,0.0131564949257,0.31,0.3948847922,0.01166768739,0.164985802168,4
584,0.155,0.204,2.51,3.295,0.25,0.4,337.5,338.256827928,1,0.312308905703,1.21767303924,0.160133264199,0.609404934238,0.0231000049303,0.31,0.7420559584,0.0210992262,0.128396992728,4
585,0.155,0.204,2.51,3.295,0.25,0.4,352.5,353.068128492,1,0.314053135228,1.54212253418,0.150877555808,0.957325135507,0.0481466188201,0.31,1.476312664,0.04794108572,0.0922911925728,4
586,0.155,0.204,2.51,3.295,0.4,0.6,37.5,36.6179196879,1,0.313390815463,0.854450615372,0.0270731617359,0.195103987171,0.0089701234914,0.31,0.1667067219,0.0052820818,0,4
587,0.155,0.204,2.51,3.295,0.4,0.6,52.5,51.8542239033,1,0.320369732736,0.882638549977,0.0421287013382,0.111137919857,0.00898553048019,0.31,0.09809461243,0.004682096233,0,4
588,0.155,0.204,2.51,3.295,0.4,0.6,112.5,112.282521701,1,0.362425194115,1.41421786974,0.790909210915,0.0219671309949,0.0041244434362,0.31,0.0310663092,0.003611331202,0.547040834387,4
589,0.155,0.204,2.51,3.295,0.4,0.6,127.5,127.327890238,1,0.361452804436,1.84838907366,0.317571335304,0.012198568749,0.00226736349259,0.31,0.02254770119,0.002334338432,0.137114450996,4
590,0.155,0.204,2.51,3.295,0.4,0.6,142.5,142.391871581,1,0.330692541805,1.28618195149,0.106289733622,0.019224271878,0.00221351084789,0.31,0.02472591152,0.002043342737,0,4
591,0.155,0.204,2.51,3.295,0.4,0.6,157.5,157.472566346,1,0.336483006888,1.36628389608,0.143076321348,0.0136634380699,0.0017878134338,0.31,0.0186681354,0.001954914456,0,4
592,0.155,0.204,2.51,3.295,0.4,0.6,172.5,172.480117081,1,0.345086470449,1.5912655556,0.146105940667,0.0144218133731,0.00218644736719,0.31,0.02294893487,0.002107112609,0,4
593,0.155,0.204,2.51,3.295,0.4,0.6,187.5,187.508404094,1,0.386529440912,1.80328056352,0.215327060481,0.0138056686761,0.0031874358704,0.31,0.02489549399,0.002972734054,0,4
594,0.155,0.204,2.51,3.295,0.4,0.6,202.5,202.564336482,1,0.398461326861,1.58762793087,0.558116888628,0.0151277362743,0.00378711718239,0.31,0.02401721664,0.003150606914,0.326148474941,4
595,0.155,0.204,2.51,3.295,0.4,0.6,232.5,233.995303338,1,0.338656800769,1.25693668465,0.0861216754384,0.02098923654,0.00286165966347,0.31,0.02638214139,0.001807628217,0,4
596,0.155,0.204,2.51,3.295,0.4,0.6,262.5,262.789646453,1,0.349317112926,1.55271633697,0.150325065012,0.0192198554297,0.00309448299644,0.31,0.02984298352,0.002889226017,0,4
597,0.155,0.204,2.51,3.295,0.4,0.6,277.5,277.895761567,1,0.337047766172,1.18284634201,0.113920670806,0.033160999512,0.00438693788239,0.31,0.03922436697,0.003777723309,0,4
598,0.155,0.204,2.51,3.295,0.4,0.6,292.5,292.993811255,1,0.356251692272,1.1941213014,0.11312330505,0.0481144439035,0.00844614332816,0.31,0.05745448237,0.005442864915,0,4
599,0.155,0.204,2.51,3.295,0.4,0.6,307.5,308.150103112,1,0.321547805221,0.94642458039,0.0916183367476,0.0887126064556,0.00757596883518,0.31,0.08395979134,0.004531500737,0.0803625629767,4
600,0.155,0.204,2.51,3.295,0.6,0.8,37.5,36.5449168137,1,0.31721855466,0.724278013447,0.0301981589973,0.0952418438904,0.00640858823469,0.31,0.06898157349,0.002876128345,0,4
601,0.155,0.204,2.51,3.295,0.6,0.8,112.5,110.51544015,1,0.361206512864,0.539919195484,0.094143170847,0.0148348744942,0.0027502651026,0.31,0.008009633502,0.001396602124,0,4
602,0.155,0.204,2.51,3.295,0.6,0.8,142.5,142.39600951,1,0.367572755556,0.820939288827,0.151564146736,0.0110304595337,0.00217861295298,0.31,0.009055337605,0.001398440805,0.101173694691,4
603,0.155,0.204,2.51,3.295,0.6,0.8,157.5,157.441929264,1,0.371994996836,1.3063948488,0.165616787905,0.0085870744747,0.00176568872957,0.31,0.01121810986,0.001422163692,0,4
604,0.155,0.204,2.51,3.295,0.6,0.8,180,179.993500191,1,0.354175927718,0.764398221955,0.100759323564,0.0115854658379,0.00198448538946,0.31,0.008855909487,0.001167343701,0,4
605,0.155,0.204,2.51,3.295,0.6,0.8,217.5,218.463234266,1,0.389672412714,0.664308695508,0.0796888879484,0.0118295591013,0.00279299345609,0.31,0.007858478975,0.0009426844097,0,4
606,0.155,0.204,2.51,3.295,0.6,0.8,247.5,247.701845534,1,0.394611756722,0.731186791478,0.109931898581,0.0124588211127,0.00304205631002,0.31,0.009109725435,0.001369621859,0,4
607,0.155,0.204,2.51,3.295,0.6,0.8,262.5,262.772443274,1,0.35770398644,0.878905735783,0.395251274866,0.0180335712633,0.00321848182813,0.31,0.01584980922,0.001674049643,0.437129430434,4
608,0.155,0.204,2.51,3.295,0.6,0.8,277.5,277.898638378,1,0.350072689558,0.62401502694,0.191118417087,0.0213409442803,0.00347083333563,0.31,0.01331706992,0.00407864749,0,4
609,0.155,0.204,2.51,3.295,0.6,0.8,292.5,293.0230043,1,0.382908717649,0.876255187276,0.212233527842,0.021999553509,0.00494471891831,0.31,0.01927722288,0.002751424283,0.195682625897,4
610,0.155,0.204,2.51,3.295,0.6,0.8,307.5,308.172756672,1,0.343361529431,0.776377601439,0.0760001500777,0.0442893045681,0.00653880847403,0.31,0.03438522405,0.002606535952,0.0619382795225,4
611,0.155,0.204,2.51,3.295,0.6,0.8,322.5,323.457794155,1,0.317693620935,0.826118581915,0.0342490917042,0.0873698605746,0.00607156840872,0.31,0.07217786532,0.002992338367,0,4
612,0.204,0.268,1.456,1.912,0.15,0.25,7.5,7.44943203344,1,0.335731673769,0.861040152433,0.159604892636,0.207540561256,0.0267524185178,0.31,0.1787007565,0.01918384023,0.15111254708,4
613,0.204,0.268,1.456,1.912,0.15,0.25,22.5,22.3349008696,1,0.329210734258,0.905022357183,0.128060892164,0.175998951668,0.0195031199998,0.31,0.1592829861,0.01180901614,0.120522988815,4
614,0.204,0.268,1.456,1.912,0.15,0.25,37.5,37.3009321687,1,0.332470142741,0.843040461929,0.0993148117387,0.17369982618,0.0208703039626,0.31,0.1464359817,0.01342795635,0.0739562555678,4
615,0.204,0.268,1.456,1.912,0.15,0.25,52.5,52.272573789,1,0.346682773737,1.24677831204,0.305223304179,0.111029848581,0.0172325141202,0.31,0.1384296072,0.02560516012,0.160369199621,4
616,0.204,0.268,1.456,1.912,0.15,0.25,67.5,67.3115730578,1,0.381415905902,1.87388101027,0.881046885269,0.0914856613417,0.020329195378,0.31,0.1714332435,0.02219433277,0.451996887931,4
617,0.204,0.268,1.456,1.912,0.15,0.25,82.5,82.3558001046,1,0.380216409762,1.06762595619,0.294199242364,0.081516692794,0.0179456214216,0.31,0.08702933709,0.02398214926,0,4
618,0.204,0.268,1.456,1.912,0.15,0.25,112.5,111.707179543,1,0.380723298773,1.75062233849,0.491252858415,0.0667210881136,0.0147467537351,0.31,0.1168034273,0.01229555184,0.260123545546,4
619,0.204,0.268,1.456,1.912,0.15,0.25,187.5,187.630734701,1,0.465656709508,4.02902397814,4.43065297467,0.10989056712,0.0381837971502,0.31,0.4427517299,0.4868869681,0,2
620,0.204,0.268,1.456,1.912,0.15,0.25,307.5,309.292109682,1,0.370396831236,0.64956993732,0.115917182631,0.167370174871,0.033928627203,0.31,0.108718634,0.01026676739,0.151417802602,4
621,0.204,0.268,1.456,1.912,0.15,0.25,337.5,337.626437452,1,0.349988613463,0.839729992172,0.183590977814,0.182729232885,0.0296855039093,0.31,0.1534432173,0.01319765029,0.201001938586,4
622,0.204,0.268,1.456,1.912,0.15,0.25,352.5,352.588911718,1,0.334419736747,0.870319733476,0.167642808912,0.199511687281,0.0250278329142,0.31,0.1736389585,0.01379627733,0.175471828048,4
623,0.204,0.268,1.456,1.912,0.25,0.4,7.5,7.38946222111,1,0.335214235142,1.13647488065,0.29904112707,0.14453049935,0.0184346277673,0.31,0.164255282,0.01269226072,0.251528789017,4
624,0.204,0.268,1.456,1.912,0.25,0.4,22.5,22.2039804675,1,0.346315614005,0.833319023523,0.288284967382,0.131498558183,0.0203013096266,0.31,0.1095802501,0.01013714516,0.333349755316,4
625,0.204,0.268,1.456,1.912,0.25,0.4,37.5,37.2103737525,1,0.3804489626,0.662827044777,0.0736419166522,0.135549745319,0.0298952230301,0.31,0.08984603711,0.009982143047,0,4
626,0.204,0.268,1.456,1.912,0.25,0.4,60,59.0278819431,1,0.457065530556,2.05959313931,0.45906503148,0.0441239119345,0.0148199142186,0.31,0.0908773063,0.009221720277,0.198452511544,3
627,0.204,0.268,1.456,1.912,0.25,0.4,82.5,82.3556757667,1,0.408488650231,1.25907030113,0.457952106279,0.0761888971047,0.0202672458495,0.31,0.09592717762,0.01983630316,0.299222259424,4
628,0.204,0.268,1.456,1.912,0.25,0.4,97.5,97.3849764887,1,0.381203846692,1.16281457938,0.197976764819,0.0579735404383,0.0128612927836,0.31,0.06741247804,0.01044436245,0.0705925017345,4
629,0.204,0.268,1.456,1.912,0.25,0.4,112.5,112.404755838,1,0.3907132359,1.24496593917,0.173848850285,0.0549482877704,0.0130676262339,0.31,0.06840874669,0.009552696654,0,4
630,0.204,0.268,1.456,1.912,0.25,0.4,127.5,127.460289773,1,0.463924067585,1.71000716704,0.734884119179,0.0525536312373,0.0181386587946,0.31,0.08986708607,0.01972987474,0.369444612206,4
631,0.204,0.268,1.456,1.912,0.25,0.4,150,149.900798749,1,0.510576438259,2.53399009992,1.00975744689,0.0349750429659,0.014189194292,0.31,0.08862641262,0.03531631009,0,4
632,0.204,0.268,1.456,1.912,0.25,0.4,217.5,217.785953283,1,0.390969298014,0.868408028472,0.345920982486,0.0615961234768,0.0146744916757,0.31,0.05349056815,0.02039157059,0.115528916857,3
633,0.204,0.268,1.456,1.912,0.25,0.4,345,345.823676553,1,0.341248843806,0.851513430828,0.109849209787,0.123197554263,0.0175748871683,0.31,0.1049043721,0.01000782992,0.0868396849614,4
634,0.204,0.268,1.456,1.912,0.4,0.6,97.5,96.6553683976,1,0.430056702584,0.958303338495,0.260932084516,0.0405822101915,0.0120965465106,0.31,0.03889006751,0.005755429896,0.228555609536,4
635,0.204,0.268,1.456,1.912,0.4,0.6,142.5,142.486908972,1,0.418329853682,5.58408065906,3.75702038406,0.0312169978629,0.00876858000369,0.31,0.174318234,0.1172828973,0,1
636,0.204,0.268,1.456,1.912,0.4,0.6,277.5,278.864717102,1,0.395554378247,0.902102790006,0.220166158625,0.0613536657941,0.0150739434486,0.31,0.05534731309,0.008070838005,0.19570578665,4
637,0.204,0.268,1.456,1.912,0.4,0.6,352.5,352.787810931,1,0.375653263185,0.732802345798,0.131137356361,0.145885565341,0.0309522877918,0.31,0.1069052845,0.01913104737,0,4
638,0.204,0.268,1.456,1.912,0.6,0.8,7.5,6.67317319186,1,0.360104857823,0.521051567899,0.0809862138189,0.257326352247,0.0471515054998,0.31,0.1340802993,0.01497536445,0.108089961251,4
639,0.204,0.268,1.456,1.912,0.6,0.8,127.5,127.216938843,1,0.408916194629,0.795480108031,0.670947359276,0.0252899605243,0.00674405316176,0.31,0.02011766053,0.01696823223,0,4
640,0.204,0.268,1.456,1.912,0.6,0.8,270,270.39467278,1,0.393506099912,0.639607217297,0.395159509876,0.0330260293798,0.0080047799366,0.31,0.02112368675,0.003918707273,0.589306043397,3
641,0.204,0.268,1.456,1.912,0.6,0.8,322.5,323.194327674,1,0.408375987575,0.696388155141,0.160308918699,0.0491056779291,0.0130542572654,0.31,0.03419661246,0.004540997526,0.188039542298,4
642,0.204,0.268,1.456,1.912,0.8,1,75,74.3071306373,1,0.508009421325,0.821453379798,0.242741798308,0.018949649174,0.00762646451935,0.31,0.01556625336,0.00352010108,0.190221233983,4
643,0.204,0.268,1.456,1.912,0.8,1,300,301.311138651,1,0.497098408326,0.411810370951,0.197677484878,0.0174677130384,0.00678788288418,0.31,0.007193385386,0.00345297358,0,4
644,0.204,0.268,1.912,2.51,0.15,0.25,7.5,7.43335590003,1,0.316785452809,0.817774221355,0.0452189753061,0.187481951982,0.0122266741451,0.31,0.1533179073,0.008477741757,0,4
645,0.204,0.268,1.912,2.51,0.15,0.25,22.5,22.3215609135,1,0.315460814772,0.84600503416,0.250066334331,0.172272038126,0.0100680083677,0.31,0.1457430115,0.006979838242,0.291679379828,4
646,0.204,0.268,1.912,2.51,0.15,0.25,37.5,37.2645044329,1,0.316989069551,0.94742460778,0.219513202572,0.132589269973,0.00877703935086,0.31,0.1256183371,0.006302312379,0.226197578702,4
647,0.204,0.268,1.912,2.51,0.15,0.25,52.5,52.2532578842,1,0.322156759641,1.05732391639,0.340966476081,0.103961273453,0.00911366160145,0.31,0.1099207408,0.006872220499,0.316362181452,4
648,0.204,0.268,1.912,2.51,0.15,0.25,67.5,67.2767869082,1,0.332086748953,1.20397335052,0.379076735792,0.0870074701857,0.0103614203397,0.31,0.1047546754,0.008124839221,0.305152200233,4
649,0.204,0.268,1.912,2.51,0.15,0.25,82.5,82.2836984485,1,0.330658028283,1.16289667456,0.481113298964,0.0683944821495,0.00786825879506,0.31,0.07953571585,0.009210767916,0.397181100114,4
650,0.204,0.268,1.912,2.51,0.15,0.25,97.5,97.3496599423,1,0.347462467515,1.47390010762,0.553387727326,0.0486854947149,0.00764070196423,0.31,0.0717575559,0.007467751415,0.360746979377,4
651,0.204,0.268,1.912,2.51,0.15,0.25,120,119.539403875,1,0.351596332026,1.18865080487,0.600755221769,0.0650064208541,0.0107840108864,0.31,0.07726993447,0.008634327468,0.492901857236,4
652,0.204,0.268,1.912,2.51,0.15,0.25,157.5,157.140013544,1,0.381128875747,0.789539419918,0.227705822915,0.0670738236927,0.0148715267408,0.31,0.05295742785,0.01527310022,0,4
653,0.204,0.268,1.912,2.51,0.15,0.25,247.5,248.774173899,1,0.43057098645,1.32807439832,0.242742368384,0.0506591156003,0.0151377858641,0.31,0.06727907447,0.006722742297,0.153045848818,4
654,0.204,0.268,1.912,2.51,0.15,0.25,285,285.866588515,1,0.413883160475,0.860011962311,0.0719992277014,0.0880946047964,0.0241577301342,0.31,0.07576241394,0.00634274351,0,4
655,0.204,0.268,1.912,2.51,0.15,0.25,307.5,307.751347691,1,0.387633823598,0.773923845932,0.0887388220177,0.106160463916,0.0247059785577,0.31,0.08216011452,0.008062866205,0.0592996605416,4
656,0.204,0.268,1.912,2.51,0.15,0.25,322.5,322.742031457,1,0.338791569212,0.708432049211,0.0492122683346,0.15312071203,0.0209275894388,0.31,0.1084756198,0.007535417568,0,4
657,0.204,0.268,1.912,2.51,0.15,0.25,337.5,337.654278051,1,0.325041985827,0.854821676542,0.140297160506,0.16067484666,0.0157036895677,0.31,0.1373483418,0.007789100762,0.154015443419,4
658,0.204,0.268,1.912,2.51,0.15,0.25,352.5,352.563149505,1,0.319665128391,1.00738087063,0.176875398173,0.153296235617,0.0119588694586,0.31,0.1544276953,0.00791312898,0.167935832384,4
659,0.204,0.268,1.912,2.51,0.25,0.4,7.5,7.40152433197,1,0.318451846859,1.20690747329,0.335881118637,0.11840190376,0.00862919927824,0.31,0.1429001425,0.00741006198,0.273425308375,4
660,0.204,0.268,1.912,2.51,0.25,0.4,22.5,22.1913972442,1,0.319738717077,0.972380481218,0.0782061372498,0.0990922608189,0.00776016238534,0.31,0.09635538026,0.005559007086,0.0560368637325,4
661,0.204,0.268,1.912,2.51,0.25,0.4,37.5,37.148505222,1,0.326788940678,1.02029603914,0.269196516449,0.0827013755154,0.00855110297475,0.31,0.08437988587,0.007405171377,0.248818359062,4
662,0.204,0.268,1.912,2.51,0.25,0.4,52.5,52.1511982413,1,0.33935360023,1.19271136519,0.167886299884,0.0633583452253,0.00874732252757,0.31,0.07556821843,0.005781199467,0.118155486332,4
663,0.204,0.268,1.912,2.51,0.25,0.4,67.5,67.2385698905,1,0.351762090562,1.73308970355,0.259285210247,0.0464501492883,0.0077219888802,0.31,0.08050227546,0.00685220271,0.123035169433,4
664,0.204,0.268,1.912,2.51,0.25,0.4,82.5,82.2824378627,1,0.340032284454,1.36549515811,0.394764553254,0.0364062261917,0.0050867138907,0.31,0.04971252559,0.004080401738,0.277203265396,4
665,0.204,0.268,1.912,2.51,0.25,0.4,97.5,97.3401105322,1,0.332716101496,1.36319466991,0.238763448695,0.0372983733302,0.00450678024432,0.31,0.05084494372,0.004031017879,0.156179650141,4
666,0.204,0.268,1.912,2.51,0.25,0.4,112.5,112.358300248,1,0.33960960745,1.33831713269,0.292749617653,0.0319127801601,0.00442595694646,0.31,0.04270942044,0.004400863259,0.192954764404,4
667,0.204,0.268,1.912,2.51,0.25,0.4,127.5,127.405611849,1,0.348533670924,1.16690280782,0.156308717558,0.0387011540527,0.00616500027783,0.31,0.04516048533,0.006049327758,0,4
668,0.204,0.268,1.912,2.51,0.25,0.4,142.5,142.437571526,1,0.389359543314,1.5694583401,0.8741459684,0.0210405737612,0.00495686865473,0.31,0.03302230397,0.00752197127,0.508264839688,4
669,0.204,0.268,1.912,2.51,0.25,0.4,157.5,157.458623628,1,0.407293993789,0.81045452042,0.21848873262,0.0313373382961,0.00827853937235,0.31,0.02539748748,0.006846855328,0,4
670,0.204,0.268,1.912,2.51,0.25,0.4,172.5,172.488225247,1,0.355734521499,1.79071507206,0.668863126922,0.0269823239966,0.00470816811196,0.31,0.04831765426,0.0180474816,0,3
671,0.204,0.268,1.912,2.51,0.25,0.4,187.5,187.511149141,1,0.369011392934,2.44287536132,1.09829289127,0.0219302301248,0.00438984971548,0.31,0.05357281884,0.02408581585,0,2
672,0.204,0.268,1.912,2.51,0.25,0.4,210,210.165172292,1,0.408050556752,1.68344637376,0.291905599158,0.0170110235683,0.00451370311089,0.31,0.02863714594,0.004965613027,0,4
673,0.204,0.268,1.912,2.51,0.25,0.4,240,240.406832665,1,0.40727659639,1.46997812897,0.179982409303,0.0257166976536,0.00679301717557,0.31,0.0378029831,0.004628553203,0,4
674,0.204,0.268,1.912,2.51,0.25,0.4,330,331.327899183,1,0.36452103367,0.84406132028,0.0602888251493,0.102623847947,0.0196801354763,0.31,0.08662082059,0.006187071225,0,4
675,0.204,0.268,1.912,2.51,0.25,0.4,352.5,352.607635879,1,0.321497045945,1.17119462308,0.276695354315,0.107932952055,0.00919671759328,0.31,0.1264104931,0.007180229999,0.229320675148,4
676,0.204,0.268,1.912,2.51,0.4,0.6,7.5,7.24234121519,1,0.319834565417,0.780161419729,0.0756800704162,0.136674265099,0.0107566634215,0.31,0.1066279887,0.004998969538,0.0849243403933,4
677,0.204,0.268,1.912,2.51,0.4,0.6,22.5,21.9756415647,1,0.34382067875,0.86004486223,0.0956266154545,0.0831314692755,0.0123619203784,0.31,0.07149679304,0.005536756593,0.0797853794212,4
678,0.204,0.268,1.912,2.51,0.4,0.6,90,89.2802040789,1,0.360909907634,1.40137758892,0.609241726199,0.0180690039645,0.00333939252277,0.31,0.02532149721,0.002748855658,0.420972954901,4
679,0.204,0.268,1.912,2.51,0.4,0.6,112.5,112.407221281,1,0.359604963709,1.27060518859,0.152759119546,0.0189427421722,0.00345234944615,0.31,0.02406874649,0.002893676616,0,4
680,0.204,0.268,1.912,2.51,0.4,0.6,127.5,127.435105908,1,0.374089501332,1.26408719996,0.332859725526,0.0193693866378,0.00405569957478,0.31,0.02448459372,0.003442688603,0.222637381631,4
681,0.204,0.268,1.912,2.51,0.4,0.6,142.5,142.435376805,1,0.368581781145,1.12162879097,0.277278410355,0.0147323772116,0.00293734672527,0.31,0.01652425844,0.004084970134,0,4
682,0.204,0.268,1.912,2.51,0.4,0.6,157.5,157.465192997,1,0.428107231344,2.43828995301,0.75791533909,0.00936947490669,0.00276638885946,0.31,0.02284549653,0.007101268751,0,3
683,0.204,0.268,1.912,2.51,0.4,0.6,172.5,172.495256763,1,0.397930405313,1.1725522292,0.436900340447,0.0111357803727,0.00277834054779,0.31,0.0130572841,0.004865226236,0,3
684,0.204,0.268,1.912,2.51,0.4,0.6,187.5,187.493181873,1,0.348364887631,2.11463527213,5.35146669381,0.0136272570877,0.00216575210349,0.31,0.0288166785,0.01677038474,2.46285568155,4
685,0.204,0.268,1.912,2.51,0.4,0.6,202.5,202.532934708,1,0.386491199547,2.00954412383,0.77429755962,0.0130699155438,0.00301672924658,0.31,0.02626457198,0.01012000371,0,4
686,0.204,0.268,1.912,2.51,0.4,0.6,217.5,217.527394999,1,0.459945257998,1.16491588747,0.252484569395,0.0163734082994,0.00556333720279,0.31,0.01907364346,0.004134032944,0,3
687,0.204,0.268,1.912,2.51,0.4,0.6,247.5,248.464894148,1,0.427604536734,1.27388110613,0.284072249819,0.0149084803979,0.0043909369999,0.31,0.0189916315,0.004235085568,0,4
688,0.204,0.268,1.912,2.51,0.4,0.6,277.5,277.715902633,1,0.406973669316,1.53481532484,0.624529640954,0.0205410716649,0.00541628633518,0.31,0.03152675158,0.004431859837,0.381855263108,4
689,0.204,0.268,1.912,2.51,0.4,0.6,292.5,292.788093287,1,0.376011682862,1.233430534,0.553435709278,0.0334477820215,0.00711776233207,0.31,0.04125551564,0.005330822492,0.429688147368,4
690,0.204,0.268,1.912,2.51,0.4,0.6,352.5,352.752425421,1,0.319406368691,0.970962707555,0.263814616224,0.127717905369,0.00982716736384,0.31,0.1240093232,0.005912869679,0.267487742806,4
691,0.204,0.268,1.912,2.51,0.6,0.8,7.5,6.88852159446,1,0.320724408638,0.647434349598,0.0565315722983,0.138880807661,0.0114221728897,0.31,0.08991620538,0.004168962881,0.0739893585025,4
692,0.204,0.268,1.912,2.51,0.6,0.8,22.5,21.6084257725,1,0.345538151479,0.676732950958,0.168662802745,0.0688124005401,0.0105029938638,0.31,0.04656761888,0.004118051491,0.233014836537,4
693,0.204,0.268,1.912,2.51,0.6,0.8,142.5,142.42877699,1,0.428318969371,0.843235733942,0.570487817755,0.00760633759556,0.00224814748798,0.31,0.006413935665,0.004339322936,0,3
694,0.204,0.268,1.912,2.51,0.6,0.8,157.5,157.494184805,1,0.418596829562,1.33875454167,1.14434769477,0.00687835823846,0.00193480411657,0.31,0.009208433331,0.007871233394,0,2
695,0.204,0.268,1.912,2.51,0.6,0.8,202.5,202.509188191,1,0.417534010437,0.968486019097,2.00898704144,0.00695542522264,0.00194546426324,0.31,0.006736232085,0.01397335914,0,1
696,0.204,0.268,1.912,2.51,0.6,0.8,232.5,233.05454767,1,0.497429784818,1.20287390282,0.302421078583,0.00941879322799,0.00366409688871,0.31,0.01132962057,0.002070797636,0.172633076985,4
697,0.204,0.268,1.912,2.51,0.6,0.8,262.5,262.622049101,1,0.532381913477,2.11713244121,0.809484356909,0.00705368847473,0.00305295584705,0.31,0.0149335927,0.002373146349,0.347760900247,4
698,0.204,0.268,1.912,2.51,0.6,0.8,277.5,277.708848632,1,0.392806384606,1.36982258307,0.270950886689,0.0113589555336,0.00274023721538,0.31,0.01555975381,0.002201332804,0.13823659446,4
699,0.204,0.268,1.912,2.51,0.6,0.8,292.5,292.81354849,1,0.362848074027,1.32612975444,0.227500285392,0.0166568224611,0.00314098054147,0.31,0.02208910788,0.002864644267,0.112301796724,4
700,0.204,0.268,1.912,2.51,0.6,0.8,307.5,307.976916183,1,0.38369934248,1.46830385603,0.385066971501,0.0143755550347,0.0032504393705,0.31,0.02110768289,0.002140746462,0.241848147165,4
701,0.204,0.268,1.912,2.51,0.6,0.8,322.5,323.195265706,1,0.367555459916,1.49402426897,0.351041238622,0.0231293835901,0.00456751253315,0.31,0.03455586041,0.002885377258,0.219626493684,4
702,0.204,0.268,1.912,2.51,0.6,0.8,337.5,338.391553856,1,0.328379530905,0.782601683408,0.0710070049626,0.0734520495019,0.00795629003446,0.31,0.05748369759,0.004042280813,0.057335192811,4
703,0.204,0.268,1.912,2.51,0.6,0.8,352.5,353.125158487,1,0.318459512075,0.713846844979,0.139571076755,0.139487061098,0.0101705685979,0.31,0.09957239848,0.00448752534,0.19025458581,4
704,0.204,0.268,1.912,2.51,0.8,1,7.5,6.0111548844,1,0.328713677156,0.577907166488,0.146194902222,0.206918106115,0.0226220089146,0.31,0.1195794564,0.00666109762,0.246763765626,4
705,0.204,0.268,1.912,2.51,0.8,1,22.5,21.2170210976,1,0.347739586593,0.662603585356,0.104903893099,0.0584572661785,0.00921009396314,0.31,0.03873399416,0.003108815021,0.136468635448,4
706,0.204,0.268,1.912,2.51,0.8,1,37.5,36.6468573855,1,0.420786737335,1.23496502568,0.174291148499,0.0198710705725,0.00565406088145,0.31,0.02454007718,0.003463351712,0,3
707,0.204,0.268,1.912,2.51,0.8,1,52.5,51.9782572173,1,0.427848002959,1.31225567933,0.314796691707,0.0102293091822,0.00301641347493,0.31,0.01342346907,0.003220152689,0,3
708,0.204,0.268,1.912,2.51,0.8,1,75,73.9805705865,1,0.403359524858,1.46025099183,0.29176970555,0.0115317957078,0.00297598329163,0.31,0.01683931612,0.003123660212,0.0742541461653,4
709,0.204,0.268,1.912,2.51,0.8,1,135,134.852474617,1,0.403247416721,1.69569327121,0.788935827042,0.00739287900877,0.00190656715446,0.31,0.01253605519,0.005832507115,0,4
710,0.204,0.268,1.912,2.51,0.8,1,225,225.139561158,1,0.569012247891,1.11322342434,0.963982164579,0.00665235452028,0.00317419058767,0.31,0.007405556879,0.00641275111,0,3
711,0.204,0.268,1.912,2.51,0.8,1,292.5,292.814350467,1,0.412795893084,1.00213708263,0.254592848691,0.00860763682982,0.00234627900921,0.31,0.008626032061,0.002191442781,0,4
712,0.204,0.268,1.912,2.51,0.8,1,307.5,308.011991747,1,0.473910511209,2.12501434066,0.607482708574,0.00645667391391,0.00231443772568,0.31,0.01372052466,0.001699943582,0.257628192616,4
