xBmin,xBmax,Q2min,Q2max,t_abs_min,t_abs_max,phi,pass2_xs,n_valid_periods,ref_value,ref_stat,s_obs,s_stat,s_comb,s_obs_percent,s_stat_percent,s_comb_percent,min_ratio,max_ratio,half_width
0.155,0.204,2.51,3.295,0.25,0.4,37.5,0.3732906188,4,0.349453774723,0.00960315768856,0.157282031655,0.0808191016108,0.13492927887,15.7282031655,8.08191016108,13.492927887,0.926020489709,1.2242337698,0.149106640045
0.155,0.204,2.51,3.295,0.25,0.4,52.5,0.2395132989,4,0.236462928477,0.00836272521743,0.113468875538,0.104390041619,0.0444736430548,11.3468875538,10.4390041619,4.44736430548,0.940248453031,1.21768575884,0.138718652904
0.155,0.204,2.51,3.295,0.25,0.4,67.5,0.1363385052,4,0.134021968901,0.0083062258607,0.0891723744378,0.373810799517,0,8.91723744378,37.3810799517,0,0.874376635868,1.09333367657,0.109478520352
0.155,0.204,2.51,3.295,0.25,0.4,82.5,0.1067838323,4,0.0978163723563,0.00937050112229,0.425853301078,0.300518306937,0.301727992131,42.5853301078,30.0518306937,30.1727992131,0.33013801833,1.49839561792,0.584128799797
0.155,0.204,2.51,3.295,0.25,0.4,97.5,0.06598628945,4,0.0602730916403,0.00714832503781,0.215383612285,0.274061835208,0,21.5383612285,27.4061835208,0,0.857009946301,1.34506899785,0.244029525776
0.155,0.204,2.51,3.295,0.25,0.4,112.5,0.07883062451,4,0.0716114631048,0.00535926092124,0.276930383185,0.222467038099,0.16492075094,27.6930383185,22.2467038099,16.492075094,0.693880175123,1.4486499326,0.377384878737
0.155,0.204,2.51,3.295,0.25,0.4,127.5,0.05385789908,4,0.0512477825147,0.00404286769257,0.430723585379,0.379472426212,0.203773120765,43.0723585379,37.9472426212,20.3773120765,0.309527251163,1.45602620247,0.573249475654
0.155,0.204,2.51,3.295,0.25,0.4,142.5,0.05266703535,4,0.0491713113567,0.00348751233792,0.238709574197,0.199704375946,0.130768585835,23.8709574197,19.9704375946,13.0768585835,0.846986236708,1.41018926965,0.281601516473
0.155,0.204,2.51,3.295,0.25,0.4,157.5,0.05347365375,4,0.0504472451258,0.00323836769036,0.148700760185,0.166767233766,0,14.8700760185,16.6767233766,0,0.852506640804,1.191126922,0.169310140598
0.155,0.204,2.51,3.295,0.25,0.4,172.5,0.04472995234,4,0.0443221492011,0.00375540789962,0.0373660393279,0.285010626429,0,3.73660393279,28.5010626429,0,0.967416766399,1.06134128732,0.0469622604616
0.155,0.204,2.51,3.295,0.25,0.4,187.5,0.04294544759,4,0.0383016240804,0.00399774659303,0.321726424516,0.220896741725,0.233907079259,32.1726424516,22.0896741725,23.3907079259,0.563273077004,1.41781583115,0.427271377074
0.155,0.204,2.51,3.295,0.25,0.4,202.5,0.04667727903,4,0.0454572008146,0.00453179171842,0.0830222276173,0.271268780454,0,8.30222276173,27.1268780454,0,0.948469214281,1.14688096002,0.0992058728692
0.155,0.204,2.51,3.295,0.25,0.4,225,0.04627264087,4,0.0450189097736,0.00322072733177,0.256024565181,0.283113280888,0,25.6024565181,28.3113280888,0,0.602832892811,1.23635753175,0.316762319472
0.155,0.204,2.51,3.295,0.25,0.4,247.5,0.05688732611,4,0.0537300206748,0.00463117955511,0.236391385402,0.246990292277,0,23.6391385402,24.6990292277,0,0.820708487475,1.40849632812,0.29389392032
0.155,0.204,2.51,3.295,0.25,0.4,262.5,0.06636201845,4,0.0633302628029,0.005650635628,0.0923399252886,0.278315392897,0,9.23399252886,27.8315392897,0,0.956393165595,1.15735660056,0.100481717482
0.155,0.204,2.51,3.295,0.25,0.4,277.5,0.1091953509,4,0.102280953395,0.01042385469,0.308960326613,0.260199721657,0.166591081004,30.8960326613,26.0199721657,16.6591081004,0.685958952972,1.43895601199,0.376498529508
0.155,0.204,2.51,3.295,0.25,0.4,292.5,0.1534126537,4,0.146405413511,0.00792034871694,0.16372774385,0.149826591485,0.0660209556895,16.372774385,14.9826591485,6.60209556895,0.872060540922,1.26296820293,0.195453831001
0.155,0.204,2.51,3.295,0.25,0.4,307.5,0.2384482194,4,0.222103664426,0.00791949503844,0.178401499505,0.103611818261,0.145229770166,17.8401499505,10.3611818261,14.5229770166,0.915665635801,1.2413206739,0.162827519049
0.155,0.204,2.51,3.295,0.25,0.4,322.5,0.3948847922,4,0.366297070264,0.0099927022212,0.183453150241,0.0802168524445,0.164985802168,18.3453150241,8.02168524445,16.4985802168,0.874598779263,1.26215068132,0.19377595103
0.155,0.204,2.51,3.295,0.25,0.4,337.5,0.7420559584,4,0.698057787884,0.0184354351544,0.146793131122,0.0711507948162,0.128396992728,14.6793131122,7.11507948162,12.8396992728,0.857186188716,1.23746353883,0.190138675055
0.155,0.204,2.51,3.295,0.25,0.4,352.5,1.476312664,4,1.40347757353,0.0423864472576,0.119519981698,0.0759431484636,0.0922911925728,11.9519981698,7.59431484636,9.22911925728,0.902555794188,1.21392064122,0.155682423518
0.155,0.204,2.51,3.295,0.4,0.6,37.5,0.1667067219,4,0.164632470501,0.0048946713715,0.0374008899552,0.0801321299584,0,3.74008899552,8.01321299584,0,0.976788781765,1.04908331008,0.0361472641568
0.155,0.204,2.51,3.295,0.4,0.6,52.5,0.09809461243,4,0.0974403238108,0.00441013677486,0.118607780864,0.126008141165,0,11.8607780864,12.6008141165,0,0.965012580957,1.23367885695,0.134333137997
0.155,0.204,2.51,3.295,0.4,0.6,82.5,0.04251307623,4,0.0432200573212,0.00322226721296,0.0987574482638,0.171678037192,0,9.87574482638,17.1678037192,0,0.830384987999,1.08142593825,0.125520475128
0.155,0.204,2.51,3.295,0.4,0.6,112.5,0.0310663092,4,0.0244258684853,0.00289751682107,0.64429460644,0.340384878338,0.547040834387,64.429460644,34.0384878338,54.7040834387,0.763064534275,2.02746149803,0.632198481879
0.155,0.204,2.51,3.295,0.4,0.6,127.5,0.02254770119,4,0.0196870171508,0.00200087825757,0.284321150828,0.249074575451,0.137114450996,28.4321150828,24.9074575451,13.7114450996,0.863608799128,1.53392774125,0.33515947106
0.155,0.204,2.51,3.295,0.4,0.6,142.5,0.02472591152,4,0.0250004757249,0.00196063319778,0.1539766299,0.192709654779,0,15.39766299,19.2709654779,0,0.699524906342,1.06664216167,0.183558627663
0.155,0.204,2.51,3.295,0.4,0.6,157.5,0.0186681354,4,0.0173388603248,0.00165192646933,0.206124266589,0.357387307951,0,20.6124266589,35.7387307951,0,0.751744941468,1.27061010743,0.25943258298
0.155,0.204,2.51,3.295,0.4,0.6,172.5,0.02294893487,4,0.0225761509279,0.0019923572828,0.120156203754,0.222191725338,0,12.0156203754,22.2191725338,0,0.928143550553,1.22473656197,0.148296505711
0.155,0.204,2.51,3.295,0.4,0.6,187.5,0.02489549399,4,0.024305983046,0.00274028103498,0.0782015370726,0.256001336887,0,7.82015370726,25.6001336887,0,0.908669866106,1.11929826695,0.105314200424
0.155,0.204,2.51,3.295,0.4,0.6,202.5,0.02401721664,4,0.020041922945,0.00260536716494,0.517061671656,0.401223060889,0.326148474941,51.7061671656,40.1223060889,32.6148474941,0.709140074482,1.88499327503,0.587926600273
0.155,0.204,2.51,3.295,0.4,0.6,232.5,0.02638214139,4,0.0257850945836,0.00162424949779,0.143646914929,0.152608656944,0,14.3646914929,15.2608656944,0,0.809235507063,1.14825570308,0.169510098008
0.155,0.204,2.51,3.295,0.4,0.6,262.5,0.02984298352,4,0.0303498731011,0.00269645279829,0.165984574961,0.240344128064,0,16.5984574961,24.0344128064,0,0.716804017845,1.12602147845,0.2046087303
0.155,0.204,2.51,3.295,0.4,0.6,277.5,0.03922436697,4,0.0359874167319,0.00327227633906,0.186218603211,0.247742814538,0,18.6218603211,24.7742814538,0,0.820658552684,1.32130234394,0.250321895626
0.155,0.204,2.51,3.295,0.4,0.6,292.5,0.05745448237,4,0.0541558346189,0.00487295220778,0.214017243941,0.246051206997,0,21.4017243941,24.6051206997,0,0.916672852322,1.37998491623,0.231656031954
0.155,0.204,2.51,3.295,0.4,0.6,307.5,0.08395979134,4,0.0839476611854,0.0039810129878,0.158492498573,0.136607944775,0.0803625629767,15.8492498573,13.6607944775,8.03625629767,0.930739721115,1.29488586894,0.182073073915
0.155,0.204,2.51,3.295,0.6,0.8,37.5,0.06898157349,4,0.0695733723291,0.00271410321038,0.0635143811238,0.117239926216,0,6.35143811238,11.7239926216,0,0.903534591835,1.05589856723,0.0761819876996
0.155,0.204,2.51,3.295,0.6,0.8,60,0.02569856721,4,0.0278407500347,0.00194139080299,0.332149219094,0.895962708529,0,33.2149219094,89.5962708529,0,0.382025676992,1.17629091383,0.397132618417
0.155,0.204,2.51,3.295,0.6,0.8,112.5,0.008009633502,4,0.00900731348415,0.00107888201962,0.509838101504,0.513324314525,0,50.9838101504,51.3324314525,0,0.0933740108724,1.35866262805,0.632644308587
0.155,0.204,2.51,3.295,0.6,0.8,142.5,0.009055337605,4,0.00850417582422,0.00129359037567,0.324733003271,0.308569938451,0.101173694691,32.4733003271,30.8569938451,10.1173694691,0.572499887659,1.29487394753,0.361187029936
0.155,0.204,2.51,3.295,0.6,0.8,157.5,0.01121810986,4,0.0105124334528,0.00122979950766,0.34596567474,0.422581009214,0,34.596567474,42.2581009214,0,0.952356862466,1.6847332884,0.366188212965
0.155,0.204,2.51,3.295,0.6,0.8,180,0.008855909487,4,0.00803959149636,0.000980299234071,0.243513928045,0.319249311746,0,24.3513928045,31.9249311746,0,0.744304486081,1.30558278051,0.280639147215
0.155,0.204,2.51,3.295,0.6,0.8,217.5,0.007858478975,4,0.00778941491292,0.000916084664328,0.122434928096,0.276327314789,0,12.2434928096,27.6327314789,0,0.91783553167,1.18112543777,0.13164495305
0.155,0.204,2.51,3.295,0.6,0.8,247.5,0.009109725435,4,0.0092301785659,0.00134153909465,0.10304617769,0.342992356835,0,10.304617769,34.2992356835,0,0.895332609656,1.14917360637,0.126920498356
0.155,0.204,2.51,3.295,0.6,0.8,262.5,0.01584980922,4,0.0142103818322,0.0015221138977,0.559678350166,0.349510681801,0.437129430434,55.9678350166,34.9510681801,43.7129430434,0.74106330388,2.01711926945,0.638027982783
0.155,0.204,2.51,3.295,0.6,0.8,277.5,0.01331706992,4,0.0140128453402,0.00178565313358,0.109663928163,0.454667288968,0,10.9663928163,45.4667288968,0,0.841756078342,1.09483279431,0.126538357982
0.155,0.204,2.51,3.295,0.6,0.8,292.5,0.01927722288,4,0.0164098467574,0.00233472665219,0.381967395271,0.328035670274,0.195682625897,38.1967395271,32.8035670274,19.5682625897,0.702120642581,1.52509740157,0.411488379496
0.155,0.204,2.51,3.295,0.6,0.8,307.5,0.03438522405,4,0.035237086345,0.00257516252104,0.190723776392,0.180386275562,0.0619382795225,19.0723776392,18.0386275562,6.19382795225,0.70568396764,1.17952204995,0.236919041157
0.155,0.204,2.51,3.295,0.6,0.8,322.5,0.07217786532,4,0.0704962251959,0.00273841621552,0.0939840971363,0.10223361135,0,9.39840971363,10.223361135,0,0.905965706284,1.13584793338,0.114941113549
0.204,0.268,1.456,1.912,0.15,0.25,7.5,0.1787007565,4,0.173082853558,0.0119841626188,0.239670938007,0.186029988551,0.15111254708,23.9670938007,18.6029988551,15.111254708,0.556759074968,1.15891629457,0.301078609802
0.204,0.268,1.456,1.912,0.15,0.25,22.5,0.1592829861,4,0.151707167322,0.00862365429528,0.182363811868,0.136860399846,0.120522988815,18.2363811868,13.6860399846,12.0522988815,0.718516455908,1.21272944942,0.247106496758
0.204,0.268,1.456,1.912,0.15,0.25,37.5,0.1464359817,4,0.144048705427,0.0086440973272,0.178075699754,0.161992058773,0.0739562555678,17.8075699754,16.1992058773,7.39562555678,0.710557778335,1.17205213403,0.230747177849
0.204,0.268,1.456,1.912,0.15,0.25,52.5,0.1384296072,4,0.126372796264,0.0102199147903,0.340412782636,0.300270848394,0.160369199621,34.0412782636,30.0270848394,16.0369199621,0.52880062059,1.36453800895,0.417868694183
0.204,0.268,1.456,1.912,0.15,0.25,67.5,0.1714332435,4,0.135492263106,0.0118708821466,0.541859299222,0.298848311781,0.451996887931,54.1859299222,29.8848311781,45.1996887931,0.603846111983,1.92455151625,0.660352702134
0.204,0.268,1.456,1.912,0.15,0.25,82.5,0.08702933709,4,0.109635714162,0.0105770520032,0.328017267403,0.337557443222,0,32.8017267403,33.7557443222,0,0.558439811498,1.16560042662,0.303580307562
0.204,0.268,1.456,1.912,0.15,0.25,112.5,0.1168034273,4,0.108265526019,0.00851169931327,0.343969417012,0.225057105847,0.260123545546,34.3969417012,22.5057105847,26.0123545546,0.577625713833,1.41748007924,0.419927182704
0.204,0.268,1.456,1.912,0.15,0.25,187.5,0.4427517299,2,0.413818256852,0.299942567898,0.0765800578852,1.24731769671,0,7.65800578852,124.731769671,0,0.971373957153,1.10444884012,0.0665374414833
0.204,0.268,1.456,1.912,0.15,0.25,307.5,0.108718634,4,0.127156614005,0.0074025589175,0.224700901744,0.166021517581,0.151417802602,22.4700901744,16.6021517581,15.1417802602,0.645943728708,1.097387082,0.225721676648
0.204,0.268,1.456,1.912,0.15,0.25,337.5,0.1534432173,4,0.148981021018,0.00949990515651,0.250511929876,0.149514038455,0.201001938586,25.0511929876,14.9514038455,20.1001938586,0.702797133382,1.22070472841,0.258953797512
0.204,0.268,1.456,1.912,0.15,0.25,352.5,0.1736389585,4,0.159885115122,0.00963354035796,0.230844324402,0.149995798842,0.175471828048,23.0844324402,14.9995798842,17.5471828048,0.780438970224,1.36609352617,0.292827277975
0.204,0.268,1.456,1.912,0.25,0.4,7.5,0.164255282,4,0.147634040587,0.00892127186306,0.2941744493,0.152551220633,0.251528789017,29.41744493,15.2551220633,25.1528789017,0.72263746678,1.48470114026,0.38103183674
0.204,0.268,1.456,1.912,0.25,0.4,22.5,0.1095802501,4,0.101242534019,0.00682981522415,0.394274080301,0.21054688558,0.333349755316,39.4274080301,21.054688558,33.3349755316,0.501430614235,1.41508452537,0.456826955568
0.204,0.268,1.456,1.912,0.25,0.4,37.5,0.08984603711,4,0.100291380734,0.00738592379476,0.178398087898,0.181187992409,0,17.8398087898,18.1187992409,0,0.696912217069,1.10115401535,0.202120899141
0.204,0.268,1.456,1.912,0.25,0.4,60,0.0908773063,3,0.101870287761,0.00733111735879,0.28097979953,0.198912665272,0.198452511544,28.097979953,19.8912665272,19.8452511544,0.553481657797,1.07992033907,0.263219340638
0.204,0.268,1.456,1.912,0.25,0.4,82.5,0.09592717762,4,0.105637223998,0.00969396680178,0.430257686019,0.309172631136,0.299222259424,43.0257686019,30.9172631136,29.9222259424,0.167857661617,1.12869550228,0.480418920331
0.204,0.268,1.456,1.912,0.25,0.4,97.5,0.06741247804,4,0.0760923613323,0.0071758212088,0.317773934735,0.309833781721,0.0705925017345,31.7773934735,30.9833781721,7.05925017345,0.545210001814,1.25937200978,0.357081003983
0.204,0.268,1.456,1.912,0.25,0.4,112.5,0.06840874669,4,0.0704412931428,0.00755483232454,0.169733682738,0.299421201163,0,16.9733682738,29.9421201163,0,0.713152533247,1.10726962184,0.197058544295
0.204,0.268,1.456,1.912,0.25,0.4,127.5,0.08986708607,4,0.068540224466,0.0128039471432,0.607265535423,0.481956542672,0.369444612206,60.7265535423,48.1956542672,36.9444612206,0.358924263696,1.98952913946,0.81530243788
0.204,0.268,1.456,1.912,0.25,0.4,150,0.08862641262,4,0.0704363955581,0.0239358353408,0.331260620211,0.821497806459,0,33.1260620211,82.1497806459,0,0.739037601477,1.56613566219,0.413549030358
0.204,0.268,1.456,1.912,0.25,0.4,217.5,0.05349056815,3,0.0780838785085,0.0148482844604,0.5192109206,0.506194675436,0.115528916857,51.92109206,50.6194675436,11.5528916857,0.355209360239,1.20052148306,0.42265606141
0.204,0.268,1.456,1.912,0.25,0.4,345,0.1049043721,4,0.109817481772,0.00575615580356,0.170788280393,0.147062931547,0.0868396849614,17.0788280393,14.7062931547,8.68396849614,0.775964006872,1.13344515729,0.17874057521
0.204,0.268,1.456,1.912,0.4,0.6,22.5,0.0905026284,4,0.0943385226225,0.0050197977887,0.278956639777,0.137288284062,0.242834787325,27.8956639777,13.7288284062,24.2834787325,0.470043514858,1.11946142217,0.324708953654
0.204,0.268,1.456,1.912,0.4,0.6,97.5,0.03889006751,4,0.0440782694969,0.00413099887731,0.348440247837,0.263007489746,0.228555609536,34.8440247837,26.3007489746,22.8555609536,0.471754823575,1.14574994655,0.336997561486
0.204,0.268,1.456,1.912,0.4,0.6,142.5,0.174318234,1,0,0,0,0,0,0,0,0,0,0,0
0.204,0.268,1.456,1.912,0.4,0.6,277.5,0.05534731309,4,0.0506443694292,0.0047966025913,0.391056766466,0.338562608199,0.19570578665,39.1056766466,33.8562608199,19.570578665,0.553492361657,1.48897493008,0.467741284213
0.204,0.268,1.456,1.912,0.4,0.6,322.5,0.1198591671,4,0.0874482064426,0.00606878420745,0.635269634116,0.307413539819,0.555935628977,63.5269634116,30.7413539819,55.5935628977,0.552676102874,2.1813684598,0.814346178463
0.204,0.268,1.456,1.912,0.4,0.6,352.5,0.1069052845,4,0.116067823144,0.00896753441419,0.168748017566,0.245991732101,0,16.8748017566,24.5991732101,0,0.750042371276,1.10722408001,0.178590854368
0.204,0.268,1.456,1.912,0.6,0.8,7.5,0.1340802993,4,0.138644550882,0.0121324702981,0.217868483589,0.189164574956,0.108089961251,21.7868483589,18.9164574956,10.8089961251,0.743588013692,1.27195596349,0.264183974897
0.204,0.268,1.456,1.912,0.6,0.8,127.5,0.02011766053,4,0.0210126815959,0.00485850613058,0.856821283817,1.12728747637,0,85.6821283817,112.728747637,0,0.109036931319,2.18126267039,1.03611286954
0.204,0.268,1.456,1.912,0.6,0.8,270,0.02112368675,3,0.0232755496326,0.00310695740939,0.644948600241,0.26206313012,0.589306043397,64.4948600241,26.206313012,58.9306043397,0.381623048229,1.84873847145,0.733557711613
0.204,0.268,1.456,1.912,0.6,0.8,322.5,0.03419661246,4,0.0353569647719,0.00390234383968,0.30566314558,0.240979437086,0.188039542298,30.566314558,24.0979437086,18.8039542298,0.463055771208,1.27672937882,0.406836803804
0.204,0.268,1.456,1.912,0.6,0.8,345,0.09344095472,4,0.100810710075,0.00683037972774,0.11961688378,0.160045830035,0,11.961688378,16.0045830035,0,0.845806362507,1.10086947426,0.127531555878
0.204,0.268,1.456,1.912,0.8,1,75,0.01556625336,4,0.0193077588917,0.00267367107564,0.375840208087,0.324147719654,0.190221233983,37.5840208087,32.4147719654,19.0221233983,0.593364169516,1.34251275642,0.374574293452
0.204,0.268,1.456,1.912,0.8,1,300,0.007193385386,4,0.0108394162143,0.00295377387847,0.645262874953,0.654692954091,0,64.5262874953,65.4692954091,0,0.213084820006,1.57710659338,0.682010886687
0.204,0.268,1.456,1.912,0.8,1,330,0.04404354888,4,0.0476802232804,0.00378665427513,0.363995270868,0.168876493025,0.322448891016,36.3995270868,16.8876493025,32.2448891016,0.506007158946,1.3747042606,0.434348550828
0.204,0.268,1.912,2.51,0.15,0.25,7.5,0.1533179073,4,0.14595747962,0.00710466258126,0.113420975178,0.114303615413,0,11.3420975178,11.4303615413,0,0.913724691923,1.20059959898,0.143437453527
0.204,0.268,1.912,2.51,0.15,0.25,22.5,0.1457430115,4,0.128644411173,0.00560301488492,0.308897625086,0.101690128168,0.291679379828,30.8897625086,10.1690128168,29.1679379828,0.595282287521,1.46260480952,0.433661261
0.204,0.268,1.912,2.51,0.15,0.25,37.5,0.1256183371,4,0.118052794491,0.00516026812525,0.247604689279,0.100711158975,0.226197578702,24.7604689279,10.0711158975,22.6197578702,0.607034762275,1.26709442199,0.330029829856
0.204,0.268,1.912,2.51,0.15,0.25,52.5,0.1099207408,4,0.108307947875,0.00591846563882,0.348995657934,0.147353111281,0.316362181452,34.8995657934,14.7353111281,31.6362181452,0.360188964848,1.20079715064,0.420304092895
0.204,0.268,1.912,2.51,0.15,0.25,67.5,0.1047546754,4,0.0877123522479,0.00568429381993,0.34612284268,0.163349799258,0.305152200233,34.612284268,16.3349799258,30.5152200233,0.787333078411,1.65863977389,0.435653347741
0.204,0.268,1.912,2.51,0.15,0.25,82.5,0.07953571585,4,0.0652447617864,0.00505638827134,0.468645096557,0.248747663788,0.397181100114,46.8645096557,24.8747663788,39.7181100114,0.43913053256,1.74191865505,0.651394061245
0.204,0.268,1.912,2.51,0.15,0.25,97.5,0.0717575559,4,0.0582265228589,0.00507576468152,0.419184244881,0.213487817046,0.360746979377,41.9184244881,21.3487817046,36.0746979377,0.540515071564,1.69950746621,0.579496197321
0.204,0.268,1.912,2.51,0.15,0.25,120,0.07726993447,4,0.0591332405513,0.00591156406962,0.559288870366,0.264294910374,0.492901857236,55.9288870366,26.4294910374,49.2901857236,0.520614341325,2.00450709609,0.741946377384
0.204,0.268,1.912,2.51,0.15,0.25,157.5,0.05295742785,4,0.0488425164438,0.0140721987035,0.30101657028,0.628111544436,0,30.101657028,62.8111544436,0,0.736119680307,1.39335467816,0.328617498926
0.204,0.268,1.912,2.51,0.15,0.25,247.5,0.06727907447,4,0.0600780254222,0.00446179811391,0.24481212617,0.191075757958,0.153045848818,24.481212617,19.1075757958,15.3045848818,0.829470354091,1.42013390138,0.295331773645
0.204,0.268,1.912,2.51,0.15,0.25,285,0.07576241394,4,0.0735197250662,0.00500780238755,0.0777665179561,0.162836816188,0,7.77665179561,16.2836816188,0,0.942289145772,1.10698601765,0.0823484359408
0.204,0.268,1.912,2.51,0.15,0.25,307.5,0.08216011452,4,0.0886889567128,0.00692724023267,0.179622096724,0.169551313446,0.0592996605416,17.9622096724,16.9551313446,5.92996605416,0.78647138015,1.19814808223,0.205838351038
0.204,0.268,1.912,2.51,0.15,0.25,322.5,0.1084756198,4,0.109446403156,0.00652574599889,0.127292241011,0.136757735804,0,12.7292241011,13.6757735804,0,0.773271749273,1.09256571575,0.159646983237
0.204,0.268,1.912,2.51,0.15,0.25,337.5,0.1373483418,4,0.124041228188,0.00595300903722,0.195070252879,0.119714855998,0.154015443419,19.5070252879,11.9714855998,15.4015443419,0.896300355327,1.37288849109,0.238294067882
0.204,0.268,1.912,2.51,0.15,0.25,352.5,0.1544276953,4,0.141633492127,0.00640442124264,0.196881518224,0.102761317721,0.167935832384,19.6881518224,10.2761317721,16.7935832384,0.753223541961,1.30455947266,0.27566796535
0.204,0.268,1.912,2.51,0.25,0.4,7.5,0.1429001425,4,0.126015625154,0.00620478214006,0.298113515528,0.118786652787,0.273425308375,29.8113515528,11.8786652787,27.3425308375,0.686991269411,1.48520200469,0.399105367637
0.204,0.268,1.912,2.51,0.25,0.4,22.5,0.09635538026,4,0.0963147396666,0.00455675923064,0.126697748608,0.11363181511,0.0560368637325,12.6697748608,11.363181511,5.60368637325,0.810132360115,1.10921251482,0.149540077353
0.204,0.268,1.912,2.51,0.25,0.4,37.5,0.08437988587,4,0.0880638224167,0.0049150521525,0.295230461246,0.158903900019,0.248818359062,29.5230461246,15.8903900019,24.8818359062,0.415117972475,1.07892976597,0.331905896745
0.204,0.268,1.912,2.51,0.25,0.4,52.5,0.07556821843,4,0.069358533003,0.00450484422549,0.19153263385,0.150744919912,0.118155486332,19.153263385,15.0744919912,11.8155486332,0.852981801496,1.3355320427,0.241275120601
0.204,0.268,1.912,2.51,0.25,0.4,67.5,0.08050227546,4,0.078688652811,0.00554049271404,0.203589566902,0.162206839665,0.123035169433,20.3589566902,16.2206839665,12.3035169433,0.688336878382,1.16107221062,0.236367666119
0.204,0.268,1.912,2.51,0.25,0.4,82.5,0.04971252559,4,0.0486270391326,0.00355898244849,0.330440936544,0.179859840426,0.277203265396,33.0440936544,17.9859840426,27.7203265396,0.404480931614,1.20410037593,0.399809722158
0.204,0.268,1.912,2.51,0.25,0.4,97.5,0.05084494372,4,0.0479256839554,0.00341055600267,0.23548777202,0.176245305336,0.156179650141,23.548777202,17.6245305336,15.6179650141,0.618572803626,1.27459155381,0.328009375091
0.204,0.268,1.912,2.51,0.25,0.4,112.5,0.04270942044,4,0.0428909470063,0.00365666439507,0.278027020982,0.200168637128,0.192954764404,27.8027020982,20.0168637128,19.2954764404,0.454333612805,1.08734287315,0.316504630173
0.204,0.268,1.912,2.51,0.25,0.4,127.5,0.04516048533,4,0.0388419788335,0.00425900864908,0.265886085134,0.274214648792,0,26.5886085134,27.4214648792,0,0.894541321361,1.5098048779,0.307631778268
0.204,0.268,1.912,2.51,0.25,0.4,142.5,0.03302230397,4,0.0251289694331,0.00504953483676,0.70032455596,0.481789722201,0.508264839688,70.032455596,48.1789722201,50.8264839688,0.36168314762,2.16742979433,0.902873323353
0.204,0.268,1.912,2.51,0.25,0.4,157.5,0.02539748748,4,0.0249104561842,0.00580088341757,0.333617539988,0.71996738676,0,33.3617539988,71.996738676,0,0.831237452933,1.62367927833,0.396220912696
0.204,0.268,1.912,2.51,0.25,0.4,172.5,0.04831765426,3,0.0341046180731,0.0119700576876,0.681461227134,0.7937363401,0,68.1461227134,79.37363401,0,0.840934531755,2.16686908329,0.662967275767
0.204,0.268,1.912,2.51,0.25,0.4,187.5,0.05357281884,2,0.0503273845329,0.0209603932218,0.14568091872,0.676117594355,0,14.568091872,67.6117594355,0,0.933444443536,1.19497748091,0.130766518687
0.204,0.268,1.912,2.51,0.25,0.4,210,0.02863714594,4,0.0282009600091,0.00456452352437,0.34150542465,0.439097226339,0,34.150542465,43.9097226339,0,0.357419557942,1.22017143951,0.431375940786
0.204,0.268,1.912,2.51,0.25,0.4,240,0.0378029831,4,0.0363427077007,0.00336574224652,0.236992834257,0.242950170878,0,23.6992834257,24.2950170878,0,0.651423243556,1.30894235239,0.328759554417
0.204,0.268,1.912,2.51,0.25,0.4,292.5,0.07546024767,4,0.0564262343936,0.00333467469375,0.512860899244,0.23328254463,0.456733572605,51.2860899244,23.328254463,45.6733572605,0.859413890563,2.01160880962,0.57609745953
0.204,0.268,1.912,2.51,0.25,0.4,330,0.08662082059,4,0.0855582130258,0.00446002963947,0.0629415992477,0.130440428908,0,6.29415992477,13.0440428908,0,0.882686213973,1.03296013047,0.0751369582493
0.204,0.268,1.912,2.51,0.25,0.4,352.5,0.1264104931,4,0.115790286158,0.00548022641345,0.256863709144,0.115719458282,0.229320675148,25.6863709144,11.5719458282,22.9320675148,0.750504194036,1.38745884505,0.318477325505
0.204,0.268,1.912,2.51,0.4,0.6,7.5,0.1066279887,4,0.10198877481,0.00428329079142,0.129804295445,0.0981682816635,0.0849243403933,12.9804295445,9.81682816635,8.49243403933,0.843072489104,1.2034400965,0.1801838037
0.204,0.268,1.912,2.51,0.4,0.6,22.5,0.07149679304,4,0.0713934622116,0.00472534430954,0.165799455746,0.145340127825,0.0797853794212,16.5799455746,14.5340127825,7.97853794212,0.682623593958,1.09513966655,0.206258036294
0.204,0.268,1.912,2.51,0.4,0.6,52.5,0.05375814786,4,0.0458077827858,0.00300919400941,0.281382209733,0.225380093052,0.168462938388,28.1382209733,22.5380093052,16.8462938388,0.63411699614,1.3674128157,0.366647909778
0.204,0.268,1.912,2.51,0.4,0.6,90,0.02532149721,4,0.0256194790355,0.0021216625282,0.489503669401,0.249791139952,0.420972954901,48.9503669401,24.9791139952,42.0972954901,0.0486635202954,1.21399358382,0.582665031764
0.204,0.268,1.912,2.51,0.4,0.6,112.5,0.02406874649,4,0.0233972320212,0.00247620469124,0.0756637434487,0.251877146213,0,7.56637434487,25.1877146213,0,0.925167871157,1.12639854091,0.100615334877
0.204,0.268,1.912,2.51,0.4,0.6,127.5,0.02448459372,4,0.021010559879,0.00275371392028,0.359725591649,0.282551053065,0.222637381631,35.9725591649,28.2551053065,22.2637381631,0.560999572972,1.50720320412,0.473101815576
0.204,0.268,1.912,2.51,0.4,0.6,142.5,0.01652425844,4,0.0174978055063,0.00343528885753,0.366299697085,0.482314076648,0,36.6299697085,48.2314076648,0,0.301986161528,1.19875656822,0.448385203344
