,Bin Name,xBmin,xBmax,xBavg,Q2min,Q2max,Q2avg,t_abs_min,t_abs_max,t_abs_avg,phimin,phimax,phiavg,tmin,tcol,P1,P2,maxP1P2,minP1P2,intP1P2,"raw yield, ep->epg, (FD, FD), exp, inbending","raw yield, ep->epg, (CD, FD), exp, inbending","raw yield, ep->epg, (CD, FT), exp, inbending","raw yield, ep->epg, (FD, FD), exp, outbending","raw yield, ep->epg, (CD, FD), exp, outbending","raw yield, ep->epg, (CD, FT), exp, outbending","raw yield, ep->eppi0, (FD, FD), exp, inbending","raw yield, ep->eppi0, (CD, FD), exp, inbending","raw yield, ep->eppi0, (CD, FT), exp, inbending","raw yield, ep->eppi0, (FD, FD), exp, outbending","raw yield, ep->eppi0, (CD, FD), exp, outbending","raw yield, ep->eppi0, (CD, FT), exp, outbending","contamination ratio, inbending","contamination ratio, outbending","signal yield, ep->epg, exp, inbending","signal yield, ep->epg, exp, outbending","signal yield, ep->epg, sim(KM15), inbending","signal yield, ep->epg, sim(KM15), outbending","signal yield, ep->epg, sim(pureBH), inbending","signal yield, ep->epg, sim(pureBH), outbending","signal yield, ep->epg, sim(VGG), inbending","signal yield, ep->epg, sim(VGG), outbending","acceptance, ep->epg, sim(KM15)","acceptance, ep->epg, sim(pureBH)","acceptance, ep->epg, sim(VGG)","acceptance corrected yield, ep->epg, exp","acceptance corrected yield, ep->epg, sim(KM15)","acceptance corrected yield, ep->epg, sim(pureBH)","acceptance corrected yield, ep->epg, sim(VGG)",Frad,Fbin,Frad*Fbin,bin_volume,bin_volume_cube,"cross sections, ep->epg, exp","cross sections, ep->epg, sim(KM15)","cross sections, ep->epg, sim(pureBH)","cross sections, ep->epg, sim(VGG)","cross sections, ep->epg, exp, stat. unc.","cross sections, ep->epg, exp, syst. unc. (up)","cross sections, ep->epg, exp, syst. unc. (down)",valid bin,cross section prefactor,BH2 prefactor,BH2 c0,BH2 c1,BH2 c2,Int prefactor,Int c0 (KM15),Int c1 (KM15),Int c2 (KM15),DVCS2 prefactor,DVCS2 c0 (KM15),DVCS2 c1 (KM15)
25,2,0.062,0.09,0.06929405036191297,1.0,1.2,1.0928170652777671,0.15,0.25,0.2067495372694306,240,255,247.74003988711303,-0.004505805070959099,0.23988640552198612,-0.002705783183100439,0.8135162620468434,-0.0007764613728853108,-0.15227185170108393,-4.430530788413479,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.587830125828087,0.0,1.0022817026680497,0.0,1.4519590709461585,3.726760094587781e-05,9.290211971991322e-05,7.252309737334491e-05,0.0,15773.221535825938,10788.5773294494,20020.643402357087,1.0732772568864757,0.8025227355215221,0.8603674411392398,0.00012889690973335417,0.00014660765716752362,0.0,1.6138806051016519,1.0123815741992712,1.8350229489640222,0.0,0.0,0.0,0,0.00021774172034623638,1662.224145035662,3.681144861690061,-0.14603165047763517,-0.0035062261165610975,149.86453403707017,4.786365754343138,5.028677422948989,0.0,149.86453403707017,259.4869339822221,0.0
26,2,0.062,0.09,0.06929405036191297,1.0,1.2,1.0928170652777671,0.15,0.25,0.2067495372694306,255,300,281.4804779233303,-0.004505805070959099,0.23988640552198612,-0.003091107936923407,0.8139015868006663,-0.0008587296385904708,-0.15439569913120257,-4.430530788413479,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.013539240770379402,0.0,5.971250666880217,0.0,7.346201664297809,0.0,6.904222037347822,0.0,7.348618245077417,8.688273984073308e-05,9.96982526124851e-05,7.356180631601752e-05,68727.69755910398,84553.06172162981,69251.18401205774,99897.19683483781,1.0516877298759513,0.770273072937234,0.8090927596366495,0.00038669072920006245,0.0004398229715025709,2.6542985502231664,3.1773468986514684,2.148718243074991,3.04394653694203,1.4242385204508705,1.9604194348182191,1.9604194348182191,0,0.00021774172034623638,3505.592780055593,3.681144861690061,-0.14603165047763517,-0.0035062261165610975,316.06088148567807,4.786365754343138,5.028677422948989,0.0,316.06088148567807,259.4869339822221,0.0
27,2,0.062,0.09,0.06929405036191297,1.0,1.2,1.0928170652777671,0.15,0.25,0.2067495372694306,300,315,308.19358860340935,-0.004505805070959099,0.23988640552198612,-0.003430939013885203,0.8142414178776282,-0.001207102857345492,-0.15365493739608116,-4.430530788413479,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.04585941791973077,0.0,0.0,0.0,0.0687743790066414,7.287998472975159e-07,0.0,9.804346924472976e-07,0.0,62924.5712520158,58555.04062272953,70146.82317592337,1.0256988423126594,0.7500704162989249,0.7685996782328939,0.00012889690973335417,0.00014660765716752362,0.0,7.57617007533816,5.402676526203634,6.360504827684707,0.0,0.0,0.0,0,0.00021774172034623638,8771.909378398459,3.681144861690061,-0.14603165047763517,-0.0035062261165610975,790.86693303982,4.786365754343138,5.028677422948989,0.0,790.86693303982,259.4869339822221,0.0
28,2,0.062,0.09,0.06929405036191297,1.0,1.2,1.0928170652777671,0.15,0.25,0.2067495372694306,315,330,323.415981749813,-0.004505805070959099,0.23988640552198612,-0.003638321940550757,0.8144488008042937,-0.0013223493447173376,-0.15320309108791266,-4.430530788413479,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120725.04019577027,117991.6046986135,129856.90434330636,1.0268128357722175,0.7000921745550843,0.7194165316083866,0.00012889690973335417,0.00014660765716752362,0.0,15.631338296144483,10.762541169470246,11.703685766470105,0.0,0.0,0.0,0,0.00021774172034623638,18476.80804974926,3.681144861690061,-0.14603165047763517,-0.0035062261165610975,1665.8512855428726,4.786365754343138,5.028677422948989,0.0,1665.8512855428726,259.4869339822221,0.0
29,2,0.062,0.09,0.06929405036191297,1.0,1.2,1.0928170652777671,0.15,0.25,0.2067495372694306,330,345,338.8374042636436,-0.004505805070959099,0.23988640552198612,-0.003858575714048463,0.8146690545777914,-0.001463177097692334,-0.15587395719649352,-4.430530788413479,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303748.68415177113,308719.13136511523,320313.05493661,1.0274020059421944,0.5878667901905957,0.6029236519656864,0.00012889690973335417,0.00014660765716752362,0.0,46.89999617227686,27.708106610408198,28.775682760998237,0.0,0.0,0.0,0,0.00021774172034623638,56235.57188813175,3.681144861690061,-0.14603165047763517,-0.0035062261165610975,5070.1452042391165,4.786365754343138,5.028677422948989,0.0,5070.1452042391165,259.4869339822221,0.0
30,2,0.062,0.09,0.06929405036191297,1.0,1.2,1.0928170652777671,0.15,0.25,0.2067495372694306,345,360,356.2588824554737,-0.004505805070959099,0.23988640552198612,-0.004119689430650039,0.8149301682943929,-0.0015728909142396284,-0.15331430247167846,-4.430530788413479,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542373.193237815,1722355.554724042,1683897.381080213,1.070621068187129,0.34354081256847163,0.2993727143774254,0.00012889690973335417,0.00014660765716752362,0.0,667.4331113542014,232.28401355997883,149.3283529498017,0.0,0.0,0.0,0,0.00021774172034623638,806013.547878968,3.681144861690061,-0.14603165047763517,-0.0035062261165610975,72669.4081187563,4.786365754343138,5.028677422948989,0.0,72669.4081187563,259.4869339822221,0.0
31,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,0,15,3.051787967531497,-0.005426707206550238,0.31848649982322086,-1.6179699146720676e-05,0.7125578936334775,-2.771525838503603e-07,-0.04491930334234493,-8.071822442374344,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4172991.5517289974,2232129.815395973,2300835.7368694833,1.1089174082901834,0.23372022418626384,0.2076542421703709,0.00019335981278464584,0.00021991148575128546,0.0,798.086976551046,183.7380664900042,124.55969627449363,0.0,0.0,0.0,0,0.0001986536133042191,1374930.7969433197,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,149230.67338775616,5.802237958531705,5.752810352955849,0.0,149230.67338775616,160.38830357598138,0.0
32,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,15,30,20.961808266294554,-0.005426707206550238,0.31848649982322086,-3.050494344184446e-05,0.7125722188777727,-4.576652667561781e-06,-0.046472115201562886,-8.071822442374344,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024828007731516232,0.0,0.05741481184378295,0.0,1.085831397407757e-07,2.1846595143506487e-07,0.0,231918.00710731355,228654.35454149693,262808.97076471196,1.0580489647226519,0.8296325617574822,0.8798463943812441,0.00019335981278464584,0.00021991148575128546,0.0,16.528009518135995,13.39679365557685,15.013902638608215,0.0,0.0,0.0,0,0.0001986536133042191,28082.612896282997,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,3047.998664599523,5.802237958531705,5.752810352955849,0.0,3047.998664599523,160.38830357598138,0.0
33,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,30,45,36.46260680031736,-0.005426707206550238,0.31848649982322086,-6.01529141555771e-05,0.7126018668484865,-1.7108774781355564e-05,-0.045302152534277315,-8.071822442374344,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.01545821575111962,0.0,3.000319984141891,0.0,2.859718769003741,0.0,4.904333658955703,0.0,2.2021767530982475,3.54221159396287e-05,6.581492196506911e-05,2.345617756248469e-05,84701.88481273828,80732.57887466892,74517.04738871603,93884.72385289076,1.0475825349094916,0.9261832588199511,0.9699715724394314,0.00019335981278464584,0.00021991148575128546,5.456923947970419,5.122500152404621,4.486372888339944,5.47430945185711,5.482442786804263,4.388157738525797,4.388157738525797,0,0.0001986536133042191,8460.779848328959,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,918.3064900129207,5.802237958531705,5.752810352955849,0.0,918.3064900129207,160.38830357598138,0.0
34,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,45,60,51.76793969192564,-0.005426707206550238,0.31848649982322086,-0.00010513074906545344,0.7126468446833963,-3.828085424283784e-05,-0.04524657813964742,-8.071822442374344,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.018792633707658234,0.0,4.973768855140225,0.0,12.310953202763528,0.0,6.867318684004613,0.0,14.107579737502736,0.0003139301273838043,0.00020255717787817136,0.0002930462519713645,15843.553776090437,39215.58375221636,33903.11198023791,48141.13691132034,1.0525319816172949,0.9646245743345653,1.0164635786551268,0.00019335981278464584,0.00021991148575128546,0.974035113749703,2.372849812232067,2.0569747906645244,2.8406551633402057,0.5647759400946206,1.3679653126810352,1.3679653126810352,0,0.0001986536133042191,3759.103409249599,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,408.0012858419181,5.802237958531705,5.752810352955849,0.0,408.0012858419181,160.38830357598138,0.0
35,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,60,90,72.9009593588218,-0.005426707206550238,0.31848649982322086,-0.00019287993484864874,0.7127345938691795,-6.458350002766138e-05,-0.04672209240076838,-8.071822442374344,0,0,0,0,0,13,0,0,0,0,0,0,0.0,0.007599175246506335,0.0,13.073283023246782,0.0,14.689123190962086,0.0,10.869665842974603,0.0,12.848861453541597,0.00037530462662638123,0.00037364644167244866,0.00024888803306618977,34833.79126114888,39139.2009285972,29090.778422301493,51625.0672852742,1.075363174484029,0.9778255823010104,1.051115020930102,0.0003867196255692917,0.0004398229715025709,1.0354624158425871,1.1178220882888512,0.8979527108709595,1.531272898757196,0.3817743419117082,0.7393655026950706,0.7393655026950706,0,0.0001986536133042191,1641.437150116569,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,178.15643651312652,5.802237958531705,5.752810352955849,0.0,178.15643651312652,160.38830357598138,0.0
36,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,90,105,97.14343550850384,-0.005426707206550238,0.31848649982322086,-0.0003301702872240034,0.7128718842215549,-0.00014345737410443045,-0.045058570137576796,-8.071822442374344,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5487160077116174,0.0,0.0,0.0,0.15323165735429556,4.6252592835156823e-05,0.0,9.177231495569757e-06,0.0,11863.464815199197,7289.328906553077,16696.937134937376,1.104957815671372,1.0017936769331794,1.1100803515700697,0.00019335981278464584,0.00021991148575128546,0.0,0.6233098802399708,0.4559955241391658,1.005478422276149,0.0,0.0,0.0,0,0.0001986536133042191,826.9642669486325,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,89.75610605181897,5.802237958531705,5.752810352955849,0.0,89.75610605181897,160.38830357598138,0.0
37,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,105,120,112.24488771236302,-0.005426707206550238,0.31848649982322086,-0.00043547490816507985,0.712977188842496,-0.00019766911748404455,-0.04588491977203709,-8.071822442374344,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032770593165905543,0.0,0.0,0.0,6.191660745611221e-07,0.0,0.0,9619.289244975223,5292.698439450842,13923.839153911205,1.1245069956994858,1.0074463474119624,1.1347723931734168,0.00019335981278464584,0.00021991148575128546,0.0,0.4833325132467986,0.3302400410472115,0.8406493695690355,0.0,0.0,0.0,0,0.0001986536133042191,602.1599228021305,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,65.356548101661,5.802237958531705,5.752810352955849,0.0,65.356548101661,160.38830357598138,0.0
43,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,210,225,217.63757460232927,-0.005426707206550238,0.31848649982322086,-0.0015929684402901769,0.7141346823746211,-0.0007842021119302305,-0.04685184921025144,-8.071822442374344,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7182.414024554353,3370.9598874578123,11178.642275860435,1.1534986542130958,1.0133902788525828,1.1687570997808612,0.00019335981278464584,0.00021991148575128546,0.0,0.35105279253912464,0.21323583287477027,0.6816131845481104,0.0,0.0,0.0,0,0.0001986536133042191,394.4978970490979,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,42.81756358761487,5.802237958531705,5.752810352955849,0.0,42.81756358761487,160.38830357598138,0.0
44,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,225,240,232.69656401839163,-0.005426707206550238,0.31848649982322086,-0.0018186728264194846,0.7143603867607503,-0.0009040410741371249,-0.04615311677664232,-8.071822442374344,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.003356226577903,0.0,1.4230104563685262,0.0,1.0262419954609636,0.0,2.1537532971980196,0.0001707853679542812,0.00025027245061013965,0.00017581851497225766,5874.954269188323,8332.156749806942,4100.499247756141,12249.866275675571,1.1436659285993103,1.013438399692266,1.1558758733635897,0.00019335981278464584,0.00021991148575128546,0.3176194757499408,0.4006428399048445,0.25770465589765046,0.7417147708072913,0.34833558383956076,0.3996703072924167,0.3996703072924167,0,0.0001986536133042191,471.62919803382016,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,51.189152914738145,5.802237958531705,5.752810352955849,0.0,51.189152914738145,160.38830357598138,0.0
46,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,270,285,277.9362404959251,-0.005426707206550238,0.31848649982322086,-0.0025873378405527323,0.7151290517748836,-0.0012756217055381032,-0.04856014513694185,-8.071822442374344,0,0,0,0,36,1,0,0,0,0,1,0,0.0,0.035315879141428745,0.0,35.98464010863527,0.0,36.013540262681225,0.0,22.113696199828638,0.0,55.17323243869448,0.002314121753806236,0.0020064088967179927,0.0025760425413454413,15550.020239621455,15562.508845287266,11021.530175629396,21417.826589881566,1.0743586473967688,0.9948292193911359,1.0693326547986182,0.00019335981278464584,0.00021991148575128546,0.9087239248448618,0.8705647712321068,0.6798923417988033,1.2769039630222443,0.1879868177622758,0.5770727657511944,0.5770727657511944,0,0.0001986536133042191,1231.3883240699458,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,133.65102389975334,5.802237958531705,5.752810352955849,0.0,133.65102389975334,160.38830357598138,0.0
47,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,285,330,314.5063205559967,-0.005426707206550238,0.31848649982322086,-0.0033079982521341737,0.715849712186465,-0.001399828910321107,-0.049183709480758744,-8.071822442374344,0,0,0,0,8,16,0,0,0,0,0,5,0.0,0.015427093356493058,0.0,23.86786015867448,0.971952336646417,37.49202143444671,0.0,29.23927161602189,0.0,51.1890787839482,0.0002690677924426213,0.00023176996207629712,0.0002971281539495398,88705.74936524333,142952.723631148,126156.43267179083,172279.4629304682,1.0483503770496543,0.883492026976147,0.9270836467378875,0.0005800794383539375,0.0006597344572538565,1.9930831929573367,3.1575693299527843,2.5475706522382016,3.362887926576998,0.5091846299799007,1.2510762844137882,1.2510762844137882,0,0.0001986536133042191,5096.408211346652,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,553.1481518407674,5.802237958531705,5.752810352955849,0.0,553.1481518407674,160.38830357598138,0.0
48,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,330,345,339.0741822653981,-0.005426707206550238,0.31848649982322086,-0.003841945301943793,0.7163836592362747,-0.001904197858383388,-0.04997230487643519,-8.071822442374344,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233046.35500438523,228355.46771146264,262089.51039291613,1.0531169089453947,0.8280322733330278,0.870192876828354,0.00019335981278464584,0.00021991148575128546,0.0,16.58697262267844,13.44444176897269,15.067418470933333,0.0,0.0,0.0,0,0.0001986536133042191,28184.15962649362,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,3059.0202279853647,5.802237958531705,5.752810352955849,0.0,3059.0202279853647,160.38830357598138,0.0
49,3,0.062,0.09,0.07583879789198403,1.0,1.2,1.0938788583219805,0.25,0.4,0.3144445417767074,345,360,357.11856308006264,-0.005426707206550238,0.31848649982322086,-0.004259590067292933,0.7168013040016238,-0.0020661514340967867,-0.05124043675095598,-8.071822442374344,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4689664.883695583,2161058.445548605,2154331.9060546327,1.1092984583214442,0.22541971742357045,0.19835346958591826,0.00019335981278464584,0.00021991148575128546,0.0,893.6596907502607,191.5227866316005,124.45132751077978,0.0,0.0,0.0,0,0.0001986536133042191,1539632.1303716144,2.7669104101316906,-0.14990496719988936,-0.0011113582229062054,167106.8391918879,5.802237958531705,5.752810352955849,0.0,167106.8391918879,160.38830357598138,0.0
50,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,0,15,3.9252851571519023,-0.00664447694277674,0.3995033849210453,-0.0017577634250044343,0.5910625643170443,-5.086956151117928e-07,-0.0831004231477249,-14.5484482230649,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.03486574009046549,0.0,0.0,0.0,0.0,2.729491259191712e-08,0.0,0.0,0.0,1277371.3772870013,853453.016925154,1218416.8691295052,1.271375719308283,0.3030405838247122,0.3381210582118855,0.00025776059817159586,0.0002932153143350472,0.0,114.89883732561418,34.21679654885151,32.80922173432679,0.0,0.0,0.0,0,0.00017972519684132952,286278.2418220957,2.038254703229896,-0.14876922392202485,0.0019358742812803167,38419.74905035338,6.322285141071348,6.010071371857365,0.0,38419.74905035338,101.29521440083973,0.0
51,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,15,30,21.122798640659656,-0.00664447694277674,0.3995033849210453,-0.0017789515501490092,0.5910837524421888,-6.694169882848368e-06,-0.08205134466872407,-14.5484482230649,0,0,0,0,0,42,0,0,0,0,0,4,0.0,0.0,0.0,42.38067138533033,0.0,53.534776232540516,0.0,39.53662010355642,0.0,68.31312283703829,0.0005115527514331914,0.0004020183621031887,0.0004979262142611176,82847.11843811719,104651.52632363886,98345.30914637251,137195.272874736,1.0930072013476284,0.7348848848623749,0.8045978004818012,0.00025776059817159586,0.0002932153143350472,4.826830913028762,6.137828598564065,4.203683425500514,5.654098549127429,1.1863660515550671,3.2218981804796165,3.2218981804796165,0,0.00017972519684132952,14917.904758488927,2.038254703229896,-0.14876922392202485,0.0019358742812803167,2002.0458192362016,6.322285141071348,6.010071371857365,0.0,2002.0458192362016,101.29521440083973,0.0
52,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,30,45,36.48695884384105,-0.00664447694277674,0.3995033849210453,-0.0018224879805675287,0.5911272888726073,-2.545882462754516e-05,-0.08222694876991729,-14.5484482230649,0,0,0,0,0,185,0,0,0,0,0,13,0.0,0.006695447334292922,0.0,185.56108837296566,0.0,215.19576409390484,0.0,166.8160735316668,0.0,264.0020379733124,0.005534423917145715,0.004926071855658482,0.004882913693720295,33528.528199311775,38883.13712782746,33863.91397032677,54066.49687723009,1.0590720434954326,0.9103368104155144,0.964851329570861,0.00025776059817159586,0.0002932153143350472,1.6289869642940855,1.865350472245062,1.5074647796369414,2.2841633252083775,0.17946897026675224,1.5458197968940484,1.5458197968940484,0,0.00017972519684132952,4307.6676311279425,2.038254703229896,-0.14876922392202485,0.0019358742812803167,578.1071880520823,6.322285141071348,6.010071371857365,0.0,578.1071880520823,101.29521440083973,0.0
55,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,90,105,97.1562664576488,-0.00664447694277674,0.3995033849210453,-0.0022212683113245705,0.5915260692033644,-0.00022416765576506925,-0.0832680948527069,-14.5484482230649,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.048112902316567646,0.0,0.010744923544530754,0.0,0.03431513087994931,7.765222613379226e-06,3.5416497184903387e-06,3.220944803458891e-06,0.0,6195.946299552402,3033.8752837225466,10653.74695123591,1.1442494099573899,1.040104220305266,1.1922343708796694,0.00025776059817159586,0.0002932153143350472,0.0,0.22005319411422866,0.14224130257536485,0.4640080981739764,0.0,0.0,0.0,0,0.00017972519684132952,338.6815157847611,2.038254703229896,-0.14876922392202485,0.0019358742812803167,45.452489723372025,6.322285141071348,6.010071371857365,0.0,45.452489723372025,101.29521440083973,0.0
56,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,105,120,112.27609663207578,-0.00664447694277674,0.3995033849210453,-0.002376997701751215,0.5916817985937911,-0.00030641697496091935,-0.08190371653289168,-14.5484482230649,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5031.913378338554,2163.001753012827,9022.817771245649,1.1675859824269343,1.030148154517157,1.202628670149453,0.00025776059817159586,0.0002932153143350472,0.0,0.17465079341050152,0.10149052512460464,0.395791852666596,0.0,0.0,0.0,0,0.00017972519684132952,239.95225301834947,2.038254703229896,-0.14876922392202485,0.0019358742812803167,32.202605710988216,6.322285141071348,6.010071371857365,0.0,32.202605710988216,101.29521440083973,0.0
59,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,195,210,202.56898784248844,-0.00664447694277674,0.3995033849210453,-0.0037747307715375504,0.5930795316635774,-0.0010336566994392882,-0.082490427641416,-14.5484482230649,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.06655763001866696,0.0,0.9346068901664806,0.0,0.8990773255927709,0.0,0.19159402272422607,0.0,2.2626069064399448,0.00023980433767964744,0.0001598135719760418,0.00032102667515163016,3897.3727465055863,3749.212104719476,1198.8595233510491,7048.0339534752065,1.2257675857348749,1.0055195028281525,1.2340441284929515,0.00025776059817159586,0.0002932153143350472,0.148048759516893,0.12386237047488106,0.056586907841891354,0.31402233524672635,0.17047551988234497,0.19363119226577208,0.19363119226577208,0,0.00017972519684132952,134.34042314390132,2.038254703229896,-0.14876922392202485,0.0019358742812803167,18.029052126547636,6.322285141071348,6.010071371857365,0.0,18.029052126547636,101.29521440083973,0.0
60,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,210,225,217.61799602155946,-0.00664447694277674,0.3995033849210453,-0.004085549732861529,0.5933903506249014,-0.0012173440065540574,-0.0832311262399023,-14.5484482230649,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.07203805390786891,0.0,0.05787593214497508,0.0,0.2143091463749614,1.8379293640187752e-05,4.2430604561732936e-05,2.883626518627539e-05,0.0,3919.52244292741,1364.013846674527,7431.931458202907,1.2277583691602922,1.0103918863873478,1.244231806845405,0.00025776059817159586,0.0002932153143350472,0.0,0.1327160325960935,0.0639815236479601,0.32993997618342874,0.0,0.0,0.0,0,0.00017972519684132952,152.23340510271873,2.038254703229896,-0.14876922392202485,0.0019358742812803167,20.43036587028465,6.322285141071348,6.010071371857365,0.0,20.43036587028465,101.29521440083973,0.0
66,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,330,345,338.9124460473053,-0.00664447694277674,0.3995033849210453,-0.007401735652998312,0.5967065365450381,-0.002971751497029172,-0.0835951401676007,-14.5484482230649,0,0,0,0,0,44,0,0,0,0,0,3,0.0,0.0015889949385328316,0.0,44.43019109956471,0.0,56.58375442988308,0.0,46.60509165500972,0.0,70.98428280673372,0.0005400217334692253,0.0004751393069800173,0.0005169131908456943,82274.82033757202,104780.51330707726,98087.21562362713,137323.4114815296,1.0853906169552723,0.7326228147231217,0.7948469387035976,0.00025776059817159586,0.0002932153143350472,4.8522923105832,6.159294196116817,4.218962266193531,5.6449883072243505,1.1459788761202245,2.9763833514107554,2.9763833514107554,0,0.00017972519684132952,14971.362716847516,2.038254703229896,-0.14876922392202485,0.0019358742812803167,2009.2201030092506,6.322285141071348,6.010071371857365,0.0,2009.2201030092506,101.29521440083973,0.0
67,4,0.062,0.09,0.08365409088717085,1.0,1.2,1.085272558508793,0.4,0.6,0.44571622950317413,345,360,356.10170738449,-0.00664447694277674,0.3995033849210453,-0.007988269239069562,0.5972930701311094,-0.003216450587524686,-0.0861860372852867,-14.5484482230649,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.1419957799953421,0.0,0.0,0.0,0.0,1.9346910847176508e-08,0.0,0.0,0.0,7339454.919546755,835784.2697391247,842540.6727323354,1.3116575344798134,0.30365988697544266,0.34451216085414715,0.00025776059817159586,0.0002932153143350472,0.0,115.83401815281204,35.34292626439647,32.66233667355395,0.0,0.0,0.0,0,0.00017972519684132952,288611.8100008181,2.038254703229896,-0.14876922392202485,0.0019358742812803167,38732.92375496163,6.322285141071348,6.010071371857365,0.0,38732.92375496163,101.29521440083973,0.0
