row,bin index,group,period,stage,stage label,value,stat,sys,group_reference,all_period_reference,ratio_to_group,ratio_to_all,abs_frac_dev,abs_frac_dev_all,xB index,Q2 index,t_abs index,phi index,xBavg,Q2avg,t_abs_avg,phiavg
743,1689,outbending,Fa18 Out,normalized_raw_eppi0,eff. corr. raw epπ0 / L,2.6735406219152506e-06,3.1691238820904464e-07,0.0,2.964975001061229e-06,7.171072096537572e-07,0.901707643726619,3.728230013481699,0.09829235627338095,2.728230013481699,,,,,,,,
743,1689,outbending,Sp18 Out,normalized_raw_eppi0,eff. corr. raw epπ0 / L,6.192462462996512e-06,1.0546323942820594e-06,0.0,2.964975001061229e-06,7.171072096537572e-07,2.0885378327912023,8.635337059275189,1.0885378327912023,7.635337059275189,,,,,,,,
743,1689,outbending,Fa18 Out,contamination_ratio,π0 contam.,0.08057483,0.02189724,0.0,0.08399300961783922,0.09738155202748147,0.9593039988280974,0.8274136971781005,0.04069600117190264,0.17258630282189946,,,,,,,,
743,1689,outbending,Sp18 Out,contamination_ratio,π0 contam.,0.47655035,0.23466239,0.0,0.08399300961783922,0.09738155202748147,5.673690610305096,4.893640942028893,4.673690610305096,3.8936409420288927,,,,,,,,
743,1689,outbending,Fa18 Out,signal_over_lumi,signal / L,2.829306250455278e-06,3.0410672883174186e-07,0.0,2.2762849710267547e-06,9.359378470875989e-07,1.242949053597219,3.0229638210051673,0.24294905359721897,2.0229638210051673,,,,,,,,
743,1689,outbending,Sp18 Out,signal_over_lumi,signal / L,9.22289952369284e-07,4.758429526267243e-07,0.0,2.2762849710267547e-06,9.359378470875989e-07,0.405173325883389,0.9854179476118168,0.594826674116611,0.01458205238818322,,,,,,,,
743,1689,outbending,Fa18 Out,acceptance,acceptance,0.0525233318217,0.00216930706679,0.0,0.04971905636425157,0.026750581742254958,1.056402427208267,1.9634463402616271,0.05640242720826705,0.9634463402616271,,,,,,,,
743,1689,outbending,Sp18 Out,acceptance,acceptance,0.0466742768042,0.00226041730371,0.0,0.04971905636425157,0.026750581742254958,0.9387603107801379,1.744794833021286,0.061239689219862115,0.7447948330212859,,,,,,,,
743,1689,outbending,Fa18 Out,acceptance_corrected_over_lumi,acc.-corr. / L,5.386760801963292e-05,6.202678341207335e-06,0.0,4.471211680882431e-05,3.9037553806411726e-05,1.2047653268118519,1.379891995455551,0.2047653268118519,0.3798919954555511,,,,,,,,
743,1689,outbending,Sp18 Out,acceptance_corrected_over_lumi,acc.-corr. / L,1.9760133750849836e-05,1.0239788075478954e-05,0.0,4.471211680882431e-05,3.9037553806411726e-05,0.44194136089190944,0.5061826837009529,0.5580586391080906,0.4938173162990471,,,,,,,,
743,1689,outbending,Fa18 Out,cross_section,cross section,0.02746416924,0.003162408987,0.0,0.02279628125794733,0.0199031296204372,1.2047653268194929,1.379891995065885,0.2047653268194929,0.379891995065885,,,,,,,,
743,1689,outbending,Sp18 Out,cross_section,cross section,0.01007461956,0.005220712095,0.0,0.02279628125794733,0.0199031296204372,0.44194136078610385,0.5061826834336165,0.5580586392138962,0.4938173165663835,,,,,,,,
743,1689,outbending,Fa18 Out,normed_cross_section,normed xsec,0.02746416924,0.003162408987,0.0,0.02279628125794733,0.0199031296204372,1.2047653268194929,1.379891995065885,0.2047653268194929,0.379891995065885,,,,,,,,
743,1689,outbending,Sp18 Out,normed_cross_section,normed xsec,0.01007461956,0.005220712095,0.0,0.02279628125794733,0.0199031296204372,0.44194136078610385,0.5061826834336165,0.5580586392138962,0.4938173165663835,,,,,,,,
744,1691,inbending,Fa18 Inb,raw_epg_over_lumi,raw epγ / L,1.2785567135947102e-06,1.8851290290734336e-07,0.0,1.6102101228850585e-06,1.998937136690554e-06,0.7940309748543155,0.6396182701930749,0.2059690251456845,0.36038172980692507,,,,,,,,
744,1691,inbending,Sp18 Inb,raw_epg_over_lumi,raw epγ / L,1.1502784694914533e-06,1.497535012678322e-07,0.0,1.6102101228850585e-06,1.998937136690554e-06,0.7143654440766198,0.5754450444579051,0.28563455592338016,0.4245549555420949,,,,,,,,
744,1691,inbending,Sp19 Inb,raw_epg_over_lumi,raw epγ / L,4.344833822461649e-06,3.0271891657176014e-07,0.0,1.6102101228850585e-06,1.998937136690554e-06,2.6983023896762544,2.1735720162040555,1.6983023896762544,1.1735720162040555,,,,,,,,
744,1691,inbending,Fa18 Inb,current_eff_epg,curr. eff. epγ,0.822480651502,0.0159180463509,,0.7482705153372906,0.7860518078796058,1.0991755449982663,1.046344074598164,0.09917554499826631,0.04634407459816403,,,,,,,,
744,1691,inbending,Sp18 Inb,current_eff_epg,curr. eff. epγ,0.661111625538,0.0121982912296,,0.7482705153372906,0.7860518078796058,0.8835195453879365,0.8410535017041242,0.11648045461206347,0.15894649829587582,,,,,,,,
744,1691,inbending,Sp19 Inb,current_eff_epg,curr. eff. epγ,0.822480651502,0.0159180463509,,0.7482705153372906,0.7860518078796058,1.0991755449982663,1.046344074598164,0.09917554499826631,0.04634407459816403,,,,,,,,
