# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
97.24 2.12 0.244 0.11 5.75 0.1382 0.0502
112.27 2.12 0.244 0.11 5.75 0.1013 0.0453
127.31 2.12 0.244 0.11 5.75 0.0333 0.0568
142.36 2.12 0.244 0.11 5.75 0.0416 0.063
157.41 2.12 0.244 0.11 5.75 -0.0169 0.0557
172.47 2.12 0.244 0.11 5.75 0.0184 0.0642
187.53 2.12 0.244 0.11 5.75 -0.0068 0.0658
202.59 2.12 0.244 0.11 5.75 -0.0365 0.0544
217.64 2.12 0.244 0.11 5.75 -0.0672 0.0663
232.69 2.12 0.244 0.11 5.75 -0.0605 0.0662
247.73 2.12 0.244 0.11 5.75 -0.0776 0.0499
262.76 2.12 0.244 0.11 5.75 -0.1558 0.0424
277.78 2.12 0.244 0.11 5.75 -0.1611 0.062
292.8 2.12 0.244 0.11 5.75 -0.1128 0.0687
307.56 2.12 0.244 0.11 5.75 -0.0653 0.065
322.39 2.12 0.244 0.11 5.75 -0.2037 0.0748
337.4 2.12 0.244 0.11 5.75 0.014 0.0907
352.46 2.12 0.244 0.11 5.75 0.0471 0.1212
7.67 2.12 0.245 0.15 5.75 0.0076 0.1461
22.96 2.12 0.245 0.15 5.75 0.2386 0.1029
37.7 2.12 0.245 0.15 5.75 0.1145 0.0689
52.54 2.12 0.245 0.15 5.75 0.1664 0.0571
67.11 2.12 0.245 0.15 5.75 0.0352 0.0516
82.14 2.12 0.245 0.15 5.75 0.0615 0.0412
97.19 2.12 0.245 0.15 5.75 0.0235 0.0306
112.24 2.12 0.245 0.15 5.75 0.0061 0.0314
127.29 2.12 0.245 0.15 5.75 0.0285 0.0317
142.35 2.12 0.245 0.15 5.75 -0.0067 0.0329
157.41 2.12 0.245 0.15 5.75 0.0025 0.0288
172.47 2.12 0.245 0.15 5.75 -0.0263 0.0344
187.53 2.12 0.245 0.15 5.75 0.0031 0.0373
202.59 2.12 0.245 0.15 5.75 -0.05 0.0264
217.65 2.12 0.245 0.15 5.75 -0.0345 0.0256
232.71 2.12 0.245 0.15 5.75 0.0552 0.032
247.76 2.12 0.245 0.15 5.75 -0.0209 0.032
262.81 2.12 0.245 0.15 5.75 -0.0751 0.0292
277.86 2.12 0.245 0.15 5.75 -0.0077 0.0418
292.89 2.12 0.245 0.15 5.75 -0.084 0.0508
307.46 2.12 0.245 0.15 5.75 -0.0567 0.0622
322.3 2.12 0.245 0.15 5.75 -0.1988 0.072
337.04 2.12 0.245 0.15 5.75 -0.2806 0.0987
352.33 2.12 0.245 0.15 5.75 -0.2106 0.1354
38.17 2.12 0.245 0.2 5.75 0.1593 0.0663
52.69 2.12 0.245 0.2 5.75 0.15 0.048
67.03 2.12 0.245 0.2 5.75 0.1579 0.0405
82.09 2.12 0.245 0.2 5.75 0.0445 0.0356
97.15 2.12 0.245 0.2 5.75 0.0842 0.0264
112.22 2.12 0.245 0.2 5.75 0.0379 0.0219
127.28 2.12 0.245 0.2 5.75 0.012 0.0211
142.34 2.12 0.245 0.2 5.75 0.0636 0.0224
157.4 2.12 0.245 0.2 5.75 0.0311 0.0209
172.47 2.12 0.245 0.2 5.75 0.0062 0.0174
187.53 2.12 0.245 0.2 5.75 0.0266 0.0193
202.6 2.12 0.245 0.2 5.75 0.0162 0.0175
217.66 2.12 0.245 0.2 5.75 -0.0315 0.0173
232.72 2.12 0.245 0.2 5.75 -0.0223 0.0239
247.78 2.12 0.245 0.2 5.75 -0.0429 0.0231
262.85 2.12 0.245 0.2 5.75 -0.0388 0.025
277.91 2.12 0.245 0.2 5.75 -0.0408 0.0319
292.97 2.12 0.245 0.2 5.75 -0.0709 0.0391
307.31 2.12 0.245 0.2 5.75 -0.0854 0.0519
321.83 2.12 0.245 0.2 5.75 -0.2141 0.0677
38.87 2.12 0.245 0.26 5.75 0.2925 0.0561
52.71 2.12 0.245 0.26 5.75 0.1022 0.0323
66.97 2.12 0.245 0.26 5.75 0.0681 0.0287
82.06 2.12 0.245 0.26 5.75 0.0787 0.0237
97.13 2.12 0.245 0.26 5.75 0.0469 0.0174
112.2 2.12 0.245 0.26 5.75 0.0251 0.0152
127.27 2.12 0.245 0.26 5.75 -0.0215 0.0162
142.33 2.12 0.245 0.26 5.75 0.0352 0.0157
157.4 2.12 0.245 0.26 5.75 0.031 0.013
172.47 2.12 0.245 0.26 5.75 -0.0079 0.0135
187.53 2.12 0.245 0.26 5.75 0.0073 0.0131
202.6 2.12 0.245 0.26 5.75 -0.0214 0.0117
217.67 2.12 0.245 0.26 5.75 -0.0049 0.0126
232.73 2.12 0.245 0.26 5.75 -0.0317 0.0156
247.8 2.12 0.245 0.26 5.75 -0.0205 0.0165
262.87 2.12 0.245 0.26 5.75 -0.018 0.0166
277.94 2.12 0.245 0.26 5.75 -0.0193 0.0191
293.03 2.12 0.245 0.26 5.75 -0.0741 0.0297
307.29 2.12 0.245 0.26 5.75 -0.1334 0.0366
321.13 2.12 0.245 0.26 5.75 -0.1557 0.0525
39.99 2.12 0.245 0.34 5.75 0.0772 0.045
52.42 2.12 0.245 0.34 5.75 0.0361 0.0204
66.92 2.12 0.245 0.34 5.75 0.055 0.0186
82.02 2.12 0.245 0.34 5.75 0.0222 0.0176
97.11 2.12 0.245 0.34 5.75 0.0404 0.0117
112.19 2.12 0.245 0.34 5.75 0.0209 0.0108
127.26 2.12 0.245 0.34 5.75 0.0245 0.0121
142.33 2.12 0.245 0.34 5.75 0.0021 0.0094
157.4 2.12 0.245 0.34 5.75 -0.0014 0.0074
172.46 2.12 0.245 0.34 5.75 0.0087 0.0084
187.54 2.12 0.245 0.34 5.75 -0.0082 0.0078
202.6 2.12 0.245 0.34 5.75 -0.0051 0.0085
217.67 2.12 0.245 0.34 5.75 -0.0044 0.0084
232.74 2.12 0.245 0.34 5.75 -0.0129 0.0118
247.81 2.12 0.245 0.34 5.75 -0.0071 0.0125
262.89 2.12 0.245 0.34 5.75 -0.0153 0.0125
277.98 2.12 0.245 0.34 5.75 -0.0132 0.0136
293.08 2.12 0.245 0.34 5.75 -0.0332 0.0192
307.58 2.12 0.245 0.34 5.75 -0.0446 0.0248
320.01 2.12 0.245 0.34 5.75 -0.0614 0.0465
51.97 2.12 0.245 0.45 5.75 0.0012 0.0123
66.88 2.12 0.245 0.45 5.75 0.0138 0.0107
82 2.12 0.245 0.45 5.75 0.0193 0.0093
97.09 2.12 0.245 0.45 5.75 0.0213 0.0073
112.17 2.12 0.245 0.45 5.75 0.0126 0.0062
127.25 2.12 0.245 0.45 5.75 -0.0087 0.0065
142.32 2.12 0.245 0.45 5.75 0.0145 0.0066
157.39 2.12 0.245 0.45 5.75 0.0171 0.0058
172.46 2.12 0.245 0.45 5.75 0.0016 0.0071
187.54 2.12 0.245 0.45 5.75 0.001 0.0081
202.61 2.12 0.245 0.45 5.75 -0.0096 0.0066
217.68 2.12 0.245 0.45 5.75 -0.0116 0.007
232.75 2.12 0.245 0.45 5.75 -0.0093 0.0065
247.83 2.12 0.245 0.45 5.75 -0.0146 0.0068
262.91 2.12 0.245 0.45 5.75 0.001 0.008
278 2.12 0.245 0.45 5.75 -0.0084 0.0087
293.12 2.12 0.245 0.45 5.75 -0.0234 0.0122
308.03 2.12 0.245 0.45 5.75 -0.0237 0.015
319.36 2.12 0.245 0.45 5.75 -0.0385 0.0266
7.46 1.94 0.274 0.11 5.75 -0.0879 0.0575
22.4 1.94 0.274 0.11 5.75 0.0524 0.0498
37.34 1.94 0.274 0.11 5.75 0.0201 0.0424
52.3 1.94 0.274 0.11 5.75 0.1385 0.0441
67.28 1.94 0.274 0.11 5.75 0.1134 0.0508
82.28 1.94 0.274 0.11 5.75 0.0679 0.0584
97.28 1.94 0.274 0.11 5.75 -0.1269 0.0707
262.72 1.94 0.274 0.11 5.75 -0.0797 0.0682
277.72 1.94 0.274 0.11 5.75 -0.0115 0.0589
292.72 1.94 0.274 0.11 5.75 -0.1366 0.066
307.7 1.94 0.274 0.11 5.75 -0.0526 0.0538
322.66 1.94 0.274 0.11 5.75 -0.0713 0.048
337.6 1.94 0.274 0.11 5.75 -0.0371 0.0455
352.54 1.94 0.274 0.11 5.75 0.012 0.0559
7.43 1.94 0.274 0.15 5.75 0.042 0.045
22.31 1.94 0.274 0.15 5.75 0.0648 0.0405
37.23 1.94 0.274 0.15 5.75 0.0522 0.0328
52.19 1.94 0.274 0.15 5.75 0.0641 0.0307
67.18 1.94 0.274 0.15 5.75 0.0773 0.0292
82.18 1.94 0.274 0.15 5.75 0.1031 0.0306
97.2 1.94 0.274 0.15 5.75 0.0108 0.0277
112.24 1.94 0.274 0.15 5.75 0.053 0.0314
247.76 1.94 0.274 0.15 5.75 -0.1092 0.0413
262.8 1.94 0.274 0.15 5.75 -0.055 0.0221
277.82 1.94 0.274 0.15 5.75 -0.0567 0.0286
292.82 1.94 0.274 0.15 5.75 0.0367 0.0335
307.81 1.94 0.274 0.15 5.75 -0.0858 0.0347
322.77 1.94 0.274 0.15 5.75 -0.0817 0.0359
337.69 1.94 0.274 0.15 5.75 -0.1187 0.0387
352.57 1.94 0.274 0.15 5.75 0.0202 0.043
7.39 1.94 0.274 0.2 5.75 0.0366 0.0453
22.22 1.94 0.274 0.2 5.75 0.031 0.0375
37.12 1.94 0.274 0.2 5.75 -0.0026 0.0304
52.09 1.94 0.274 0.2 5.75 0.0655 0.0289
67.1 1.94 0.274 0.2 5.75 0.0055 0.0226
82.12 1.94 0.274 0.2 5.75 0.0487 0.0238
97.16 1.94 0.274 0.2 5.75 0.0364 0.0196
112.21 1.94 0.274 0.2 5.75 0.0234 0.0177
127.26 1.94 0.274 0.2 5.75 0.0044 0.0218
157.39 1.94 0.274 0.2 5.75 0.0049 0.0437
187.54 1.94 0.274 0.2 5.75 0.0141 0.0486
202.61 1.94 0.274 0.2 5.75 -0.0247 0.033
217.68 1.94 0.274 0.2 5.75 0.0186 0.0259
232.74 1.94 0.274 0.2 5.75 -0.0171 0.0292
247.79 1.94 0.274 0.2 5.75 -0.0327 0.0162
262.84 1.94 0.274 0.2 5.75 -0.008 0.0152
277.88 1.94 0.274 0.2 5.75 -0.0564 0.0201
292.9 1.94 0.274 0.2 5.75 -0.0644 0.0275
307.91 1.94 0.274 0.2 5.75 -0.0385 0.031
322.88 1.94 0.274 0.2 5.75 -0.1279 0.0328
337.78 1.94 0.274 0.2 5.75 -0.0436 0.0348
352.61 1.94 0.274 0.2 5.75 -0.1191 0.0401
7.47 1.94 0.274 0.26 5.75 0.0342 0.0347
22.11 1.94 0.274 0.26 5.75 0.0169 0.0299
37 1.94 0.274 0.26 5.75 0.0407 0.0214
51.99 1.94 0.274 0.26 5.75 0.0437 0.0193
67.02 1.94 0.274 0.26 5.75 0.0512 0.0174
82.07 1.94 0.274 0.26 5.75 0.0247 0.0173
97.12 1.94 0.274 0.26 5.75 0.021 0.0129
112.19 1.94 0.274 0.26 5.75 0.0188 0.014
127.25 1.94 0.274 0.26 5.75 0.0209 0.0219
142.31 1.94 0.274 0.26 5.75 -0.0442 0.0438
232.75 1.94 0.274 0.26 5.75 -0.0336 0.0175
247.81 1.94 0.274 0.26 5.75 -0.0195 0.012
262.88 1.94 0.274 0.26 5.75 -0.0051 0.0112
277.93 1.94 0.274 0.26 5.75 -0.0192 0.0157
292.98 1.94 0.274 0.26 5.75 -0.0557 0.022
308.01 1.94 0.274 0.26 5.75 -0.0732 0.0253
323 1.94 0.274 0.26 5.75 -0.0125 0.0237
337.89 1.94 0.274 0.26 5.75 -0.0394 0.0275
352.53 1.94 0.274 0.26 5.75 -0.0114 0.0323
7.9 1.94 0.275 0.34 5.75 0.0158 0.0406
22.4 1.94 0.275 0.34 5.75 0.0511 0.0274
36.83 1.94 0.275 0.34 5.75 0.0351 0.0164
51.88 1.94 0.275 0.34 5.75 0.0483 0.0127
66.95 1.94 0.275 0.34 5.75 0.0114 0.012
82.02 1.94 0.275 0.34 5.75 0.0025 0.0112
97.09 1.94 0.275 0.34 5.75 0.0063 0.0091
112.16 1.94 0.275 0.34 5.75 -0.0036 0.0112
127.24 1.94 0.275 0.34 5.75 0.018 0.0153
232.76 1.94 0.275 0.34 5.75 0.0031 0.0288
247.84 1.94 0.275 0.34 5.75 -0.0056 0.0127
262.91 1.94 0.275 0.34 5.75 -0.0236 0.0112
277.98 1.94 0.275 0.34 5.75 -0.0278 0.0103
293.05 1.94 0.275 0.34 5.75 -0.04 0.0143
308.12 1.94 0.275 0.34 5.75 -0.0584 0.0172
323.17 1.94 0.275 0.34 5.75 -0.0346 0.0185
337.6 1.94 0.275 0.34 5.75 -0.0338 0.0222
352.1 1.94 0.275 0.34 5.75 -0.0301 0.0362
23.78 1.94 0.275 0.45 5.75 0.0231 0.0237
36.63 1.94 0.275 0.45 5.75 0.0381 0.0131
51.76 1.94 0.275 0.45 5.75 0.0191 0.0093
66.87 1.94 0.275 0.45 5.75 0.0205 0.008
81.97 1.94 0.275 0.45 5.75 -0.0003 0.0086
97.06 1.94 0.275 0.45 5.75 -0.0007 0.0073
112.14 1.94 0.275 0.45 5.75 -0.0102 0.0133
247.86 1.94 0.275 0.45 5.75 -0.0155 0.0104
262.94 1.94 0.275 0.45 5.75 -0.0034 0.0083
278.03 1.94 0.275 0.45 5.75 -0.0169 0.0064
293.13 1.94 0.275 0.45 5.75 -0.017 0.0094
308.24 1.94 0.275 0.45 5.75 -0.0317 0.0122
323.37 1.94 0.275 0.45 5.75 -0.0381 0.0131
336.22 1.94 0.275 0.45 5.75 -0.054 0.0215
7.49 2.35 0.274 0.11 5.75 0.005 0.0678
22.51 2.35 0.274 0.11 5.75 0.1274 0.0545
37.42 2.35 0.274 0.11 5.75 -0.0285 0.0449
52.31 2.35 0.274 0.11 5.75 0.1146 0.0455
67.29 2.35 0.274 0.11 5.75 0.0406 0.0585
82.29 2.35 0.274 0.11 5.75 0.1784 0.0728
97.3 2.35 0.274 0.11 5.75 0.1272 0.0664
277.71 2.35 0.274 0.11 5.75 -0.0419 0.0697
292.71 2.35 0.274 0.11 5.75 -0.0416 0.0668
307.69 2.35 0.274 0.11 5.75 -0.0837 0.0588
322.58 2.35 0.274 0.11 5.75 -0.0498 0.0546
337.49 2.35 0.274 0.11 5.75 -0.0193 0.0535
352.51 2.35 0.274 0.11 5.75 0.045 0.0584
7.54 2.35 0.275 0.15 5.75 -0.0395 0.056
22.53 2.35 0.275 0.15 5.75 0.0035 0.0502
37.55 2.35 0.275 0.15 5.75 0.0594 0.0391
52.38 2.35 0.275 0.15 5.75 0.0769 0.0337
67.17 2.35 0.275 0.15 5.75 0.0374 0.0328
82.19 2.35 0.275 0.15 5.75 0.0827 0.0298
97.22 2.35 0.275 0.15 5.75 0.095 0.03
112.26 2.35 0.275 0.15 5.75 0.0393 0.0273
247.74 2.35 0.275 0.15 5.75 -0.0871 0.0365
262.78 2.35 0.275 0.15 5.75 -0.0553 0.0257
277.81 2.35 0.275 0.15 5.75 -0.1352 0.0286
292.83 2.35 0.275 0.15 5.75 -0.0616 0.0313
307.62 2.35 0.275 0.15 5.75 -0.0477 0.0385
322.45 2.35 0.275 0.15 5.75 -0.0475 0.0385
337.47 2.35 0.275 0.15 5.75 -0.1326 0.0478
352.46 2.35 0.275 0.15 5.75 0.1212 0.0538
7.61 2.35 0.275 0.2 5.75 0.0681 0.08
22.79 2.35 0.275 0.2 5.75 0.0742 0.051
37.67 2.35 0.275 0.2 5.75 0.148 0.039
52.38 2.35 0.275 0.2 5.75 0.0532 0.0299
67.08 2.35 0.275 0.2 5.75 0.0294 0.0271
82.13 2.35 0.275 0.2 5.75 0.0628 0.0256
97.18 2.35 0.275 0.2 5.75 0.0219 0.0174
112.23 2.35 0.275 0.2 5.75 0.0049 0.0147
127.29 2.35 0.275 0.2 5.75 0.0248 0.0151
142.34 2.35 0.275 0.2 5.75 0.0143 0.0186
157.41 2.35 0.275 0.2 5.75 0.0318 0.0199
172.47 2.35 0.275 0.2 5.75 -0.0094 0.0152
202.59 2.35 0.275 0.2 5.75 -0.0171 0.017
217.66 2.35 0.275 0.2 5.75 -0.0176 0.0179
232.71 2.35 0.275 0.2 5.75 -0.0322 0.0181
247.77 2.35 0.275 0.2 5.75 -0.0151 0.017
262.82 2.35 0.275 0.2 5.75 -0.0377 0.0183
277.87 2.35 0.275 0.2 5.75 -0.0423 0.0214
292.92 2.35 0.275 0.2 5.75 -0.1058 0.0307
307.62 2.35 0.275 0.2 5.75 -0.1804 0.0366
322.33 2.35 0.275 0.2 5.75 -0.0825 0.0365
337.21 2.35 0.275 0.2 5.75 -0.0394 0.0537
352.39 2.35 0.275 0.2 5.75 -0.0344 0.0717
23.32 2.35 0.275 0.26 5.75 0.0115 0.0573
37.74 2.35 0.275 0.26 5.75 0.1317 0.0321
52.32 2.35 0.275 0.26 5.75 0.0209 0.0216
67.02 2.35 0.275 0.26 5.75 0.06 0.0199
82.08 2.35 0.275 0.26 5.75 0.0394 0.017
97.15 2.35 0.275 0.26 5.75 0.0215 0.0122
112.21 2.35 0.275 0.26 5.75 0.0396 0.0112
127.28 2.35 0.275 0.26 5.75 0.0013 0.0129
142.34 2.35 0.275 0.26 5.75 0.0183 0.0135
157.4 2.35 0.275 0.26 5.75 0.0038 0.0103
172.47 2.35 0.275 0.26 5.75 0.0052 0.0127
187.53 2.35 0.275 0.26 5.75 -0.0213 0.0147
202.6 2.35 0.275 0.26 5.75 -0.0212 0.0111
217.66 2.35 0.275 0.26 5.75 -0.0077 0.0103
232.72 2.35 0.275 0.26 5.75 -0.0172 0.011
247.79 2.35 0.275 0.26 5.75 -0.0226 0.0129
262.85 2.35 0.275 0.26 5.75 -0.0147 0.0114
277.92 2.35 0.275 0.26 5.75 -0.0357 0.0166
292.98 2.35 0.275 0.26 5.75 -0.0336 0.0206
307.68 2.35 0.275 0.26 5.75 -0.0471 0.0265
322.26 2.35 0.275 0.26 5.75 -0.105 0.0314
336.68 2.35 0.275 0.26 5.75 -0.16 0.049
38.16 2.35 0.275 0.34 5.75 0.0242 0.0237
52.21 2.35 0.275 0.34 5.75 0.0517 0.0156
66.95 2.35 0.275 0.34 5.75 0.0343 0.0132
82.04 2.35 0.275 0.34 5.75 0.0237 0.0116
97.12 2.35 0.275 0.34 5.75 0.0056 0.0086
112.19 2.35 0.275 0.34 5.75 0.0141 0.0075
127.26 2.35 0.275 0.34 5.75 0.0082 0.0089
142.33 2.35 0.275 0.34 5.75 0.0187 0.0085
157.4 2.35 0.275 0.34 5.75 -0.0022 0.0095
172.46 2.35 0.275 0.34 5.75 0.004 0.0099
202.6 2.35 0.275 0.34 5.75 0.0096 0.0071
217.67 2.35 0.275 0.34 5.75 -0.0022 0.0077
232.74 2.35 0.275 0.34 5.75 -0.0062 0.0078
247.81 2.35 0.275 0.34 5.75 -0.0049 0.0096
262.88 2.35 0.275 0.34 5.75 -0.0333 0.0098
277.96 2.35 0.275 0.34 5.75 -0.0066 0.0106
293.05 2.35 0.275 0.34 5.75 -0.022 0.0126
307.79 2.35 0.275 0.34 5.75 -0.0718 0.0186
321.84 2.35 0.275 0.34 5.75 -0.0396 0.0251
38.8 2.35 0.275 0.45 5.75 0.066 0.0177
51.96 2.35 0.275 0.45 5.75 0.0166 0.0097
66.9 2.35 0.275 0.45 5.75 0.0416 0.0088
82.01 2.35 0.275 0.45 5.75 0.0054 0.0073
97.1 2.35 0.275 0.45 5.75 0.0175 0.0054
112.18 2.35 0.275 0.45 5.75 0.0067 0.0047
127.26 2.35 0.275 0.45 5.75 0.0179 0.0056
142.32 2.35 0.275 0.45 5.75 0.0011 0.0098
157.4 2.35 0.275 0.45 5.75 0.0022 0.0075
172.47 2.35 0.275 0.45 5.75 -0.0128 0.0084
187.53 2.35 0.275 0.45 5.75 -0.0011 0.0087
202.6 2.35 0.275 0.45 5.75 0.0033 0.0049
217.68 2.35 0.275 0.45 5.75 -0.0089 0.0045
232.74 2.35 0.275 0.45 5.75 0.0027 0.0055
247.82 2.35 0.275 0.45 5.75 0.0058 0.0051
262.9 2.35 0.275 0.45 5.75 -0.0189 0.0056
277.99 2.35 0.275 0.45 5.75 -0.0038 0.0052
293.1 2.35 0.275 0.45 5.75 -0.0212 0.0089
308.04 2.35 0.275 0.45 5.75 -0.0289 0.0119
321.2 2.35 0.275 0.45 5.75 -0.0255 0.018
7.48 2.08 0.301 0.12 5.75 0.0762 0.0751
22.43 2.08 0.301 0.12 5.75 -0.0121 0.059
37.4 2.08 0.301 0.12 5.75 0.0057 0.0645
52.37 2.08 0.301 0.12 5.75 0.0961 0.074
307.63 2.08 0.301 0.12 5.75 -0.0638 0.088
322.6 2.08 0.301 0.12 5.75 -0.0541 0.0702
337.57 2.08 0.301 0.12 5.75 0.059 0.0659
352.52 2.08 0.301 0.12 5.75 -0.0529 0.0591
7.45 2.1 0.304 0.15 5.75 0.0006 0.0303
22.37 2.1 0.304 0.15 5.75 -0.0215 0.0301
37.3 2.1 0.304 0.15 5.75 0.0121 0.0215
52.26 2.1 0.304 0.15 5.75 0.0317 0.0212
67.24 2.1 0.304 0.15 5.75 0.0428 0.0247
82.24 2.1 0.304 0.15 5.75 0.0547 0.0428
277.76 2.1 0.304 0.15 5.75 -0.0679 0.0447
292.76 2.1 0.304 0.15 5.75 -0.0077 0.0343
307.74 2.1 0.304 0.15 5.75 -0.0406 0.0281
322.7 2.1 0.304 0.15 5.75 -0.0183 0.0242
337.63 2.1 0.304 0.15 5.75 -0.0909 0.0252
352.55 2.1 0.304 0.15 5.75 -0.0146 0.0287
7.42 2.1 0.304 0.2 5.75 0.0059 0.0294
22.29 2.1 0.304 0.2 5.75 -0.0125 0.0271
37.2 2.1 0.304 0.2 5.75 0.0181 0.0212
52.16 2.1 0.304 0.2 5.75 0.0324 0.0188
67.15 2.1 0.304 0.2 5.75 0.0239 0.0169
82.16 2.1 0.304 0.2 5.75 0.0335 0.0184
97.19 2.1 0.304 0.2 5.75 -0.008 0.0201
112.23 2.1 0.304 0.2 5.75 0.0199 0.0166
127.28 2.1 0.304 0.2 5.75 -0.0045 0.0213
142.33 2.1 0.304 0.2 5.75 -0.0286 0.0344
157.4 2.1 0.304 0.2 5.75 0.0384 0.0323
202.6 2.1 0.304 0.2 5.75 0.0305 0.0239
217.67 2.1 0.304 0.2 5.75 -0.0219 0.0192
247.77 2.1 0.304 0.2 5.75 -0.0263 0.0186
262.81 2.1 0.304 0.2 5.75 -0.0193 0.0146
277.84 2.1 0.304 0.2 5.75 -0.038 0.0173
292.85 2.1 0.304 0.2 5.75 -0.0545 0.0201
307.84 2.1 0.304 0.2 5.75 -0.0342 0.0251
322.8 2.1 0.304 0.2 5.75 -0.0341 0.0229
337.71 2.1 0.304 0.2 5.75 -0.0716 0.0248
352.58 2.1 0.304 0.2 5.75 -0.0352 0.0261
7.38 2.1 0.304 0.26 5.75 0.0004 0.0238
22.19 2.1 0.304 0.26 5.75 0.019 0.0222
37.09 2.1 0.304 0.26 5.75 0.0181 0.0155
52.06 2.1 0.304 0.26 5.75 0.032 0.0155
67.07 2.1 0.304 0.26 5.75 0.0257 0.0136
82.11 2.1 0.304 0.26 5.75 0.0228 0.0137
97.15 2.1 0.304 0.26 5.75 0.0276 0.0106
112.2 2.1 0.304 0.26 5.75 0.0155 0.0155
127.26 2.1 0.304 0.26 5.75 0.0348 0.0302
247.8 2.1 0.304 0.26 5.75 -0.0107 0.0107
262.85 2.1 0.304 0.26 5.75 -0.0242 0.0098
277.89 2.1 0.304 0.26 5.75 -0.0142 0.0123
292.93 2.1 0.304 0.26 5.75 -0.0158 0.0131
307.94 2.1 0.304 0.26 5.75 -0.0187 0.0161
322.91 2.1 0.304 0.26 5.75 -0.0423 0.0168
337.81 2.1 0.304 0.26 5.75 -0.0028 0.0181
352.62 2.1 0.304 0.26 5.75 -0.0196 0.021
7.42 2.1 0.304 0.34 5.75 -0.007 0.0198
22.04 2.1 0.304 0.34 5.75 0.0401 0.0171
36.94 2.1 0.304 0.34 5.75 0.0324 0.0127
51.95 2.1 0.304 0.34 5.75 0.034 0.0104
66.99 2.1 0.304 0.34 5.75 0.0117 0.0099
82.05 2.1 0.304 0.34 5.75 0.0306 0.0095
97.11 2.1 0.304 0.34 5.75 0.0153 0.009
112.18 2.1 0.304 0.34 5.75 0.0259 0.012
262.89 2.1 0.304 0.34 5.75 -0.0127 0.0073
277.95 2.1 0.304 0.34 5.75 -0.0139 0.0083
293.01 2.1 0.304 0.34 5.75 -0.0267 0.0098
308.05 2.1 0.304 0.34 5.75 -0.0179 0.0141
323.06 2.1 0.304 0.34 5.75 -0.0175 0.0121
337.96 2.1 0.304 0.34 5.75 -0.047 0.0152
352.58 2.1 0.304 0.34 5.75 -0.0319 0.0183
8.12 2.1 0.305 0.45 5.75 0.0537 0.0228
22.33 2.1 0.305 0.45 5.75 0.0126 0.0136
36.75 2.1 0.305 0.45 5.75 0.0057 0.0089
51.83 2.1 0.305 0.45 5.75 0.0086 0.0075
66.91 2.1 0.305 0.45 5.75 -0.0046 0.0063
82 2.1 0.305 0.45 5.75 0.0076 0.0056
97.08 2.1 0.305 0.45 5.75 0.0011 0.0083
262.92 2.1 0.305 0.45 5.75 0.0032 0.0075
278 2.1 0.305 0.45 5.75 -0.0168 0.0068
293.09 2.1 0.305 0.45 5.75 -0.0127 0.0074
308.17 2.1 0.305 0.45 5.75 -0.0219 0.0092
323.25 2.1 0.305 0.45 5.75 -0.0135 0.0099
337.67 2.1 0.305 0.45 5.75 -0.0287 0.0119
351.88 2.1 0.305 0.45 5.75 0.017 0.0195
37.4 2.56 0.301 0.12 5.75 0.0205 0.0952
52.37 2.56 0.301 0.12 5.75 -0.0855 0.1393
7.48 2.58 0.304 0.15 5.75 0.021 0.0379
22.46 2.58 0.304 0.15 5.75 0.0162 0.0328
37.39 2.58 0.304 0.15 5.75 0.0243 0.03
52.25 2.58 0.304 0.15 5.75 0.0633 0.0312
67.24 2.58 0.304 0.15 5.75 0.0297 0.0404
82.25 2.58 0.304 0.15 5.75 0.0704 0.057
277.75 2.58 0.304 0.15 5.75 -0.0473 0.0712
292.76 2.58 0.304 0.15 5.75 -0.1248 0.0476
307.75 2.58 0.304 0.15 5.75 -0.0861 0.0348
322.61 2.58 0.304 0.15 5.75 -0.0444 0.0315
337.54 2.58 0.304 0.15 5.75 -0.0101 0.0338
352.52 2.58 0.304 0.15 5.75 -0.0499 0.0373
7.52 2.58 0.304 0.2 5.75 0.0026 0.0401
22.49 2.58 0.304 0.2 5.75 0.0234 0.0332
37.48 2.58 0.304 0.2 5.75 0.053 0.0236
52.19 2.58 0.304 0.2 5.75 0.0358 0.0225
67.14 2.58 0.304 0.2 5.75 0.0387 0.0201
82.17 2.58 0.304 0.2 5.75 0.0596 0.021
97.21 2.58 0.304 0.2 5.75 0.0108 0.0152
112.25 2.58 0.304 0.2 5.75 -0.0094 0.0148
127.3 2.58 0.304 0.2 5.75 0.0539 0.019
142.36 2.58 0.304 0.2 5.75 0.0016 0.0153
157.41 2.58 0.304 0.2 5.75 0.0061 0.0125
172.47 2.58 0.304 0.2 5.75 -0.0042 0.0104
187.53 2.58 0.304 0.2 5.75 -0.0131 0.0151
202.59 2.58 0.304 0.2 5.75 0.0036 0.0103
217.64 2.58 0.304 0.2 5.75 0.0033 0.0101
232.7 2.58 0.304 0.2 5.75 -0.0094 0.0147
247.75 2.58 0.304 0.2 5.75 -0.0126 0.0162
262.79 2.58 0.304 0.2 5.75 -0.0387 0.0166
277.83 2.58 0.304 0.2 5.75 -0.029 0.0179
292.86 2.58 0.304 0.2 5.75 -0.0527 0.0242
307.81 2.58 0.304 0.2 5.75 -0.0318 0.0253
322.52 2.58 0.304 0.2 5.75 -0.0706 0.0252
337.51 2.58 0.304 0.2 5.75 0.0688 0.0321
