# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
58.32424 1.55214 0.100876 -0.281665 10.6041 0.360567 0.060690315
115.90822 1.57103 0.115145 -0.294277 10.6041 0.172105 0.076222125
131.25718 1.55165 0.1123 -0.293211 10.6041 0.0510688 0.11108475
142.45507 1.54205 0.111974 -0.289436 10.6041 0.126266 0.08980482000000001
153.05995 1.54085 0.111868 -0.301992 10.6041 0.052857 0.09009462
163.99599 1.55638 0.115283 -0.299706 10.6041 0.00338646 0.088829685
174.68223 1.53732 0.113641 -0.29859 10.6041 -0.22227 0.11463269999999999
184.61445 1.55494 0.114334 -0.299758 10.6041 0.00418913 0.10108392000000001
201.39581 1.55532 0.114816 -0.28726 10.6041 -0.060967 0.1168062
230.71349 1.56081 0.11403 -0.305551 10.6041 0.0768908 0.099876945
257.79262 1.55469 0.114531 -0.3198 10.6041 -0.180213 0.09963933
277.16776 1.52136 0.117396 -0.315608 10.6041 -0.285237 0.093691815
298.20276 1.55002 0.100969 -0.270762 10.6041 -0.210341 0.1211826
308.79274 1.57011 0.103718 -0.280262 10.6041 -0.208143 0.04171965
318.88997 1.57561 0.109509 -0.294835 10.6041 -0.147022 0.02493036
328.86402 1.56542 0.118347 -0.296659 10.6041 -0.11932 0.026070975
339.07299 1.51198 0.123228 -0.277345 10.6041 -0.146978 0.039841095
351.51992 1.48651 0.125252 -0.24287 10.6041 0.00824126 0.0658056
5.33205 1.59456 0.147913 -0.306927 10.6041 0.0145343 0.026969145
15.92622 1.61132 0.145839 -0.315641 10.6041 0.127105 0.02703918
26.05359 1.66231 0.143662 -0.312831 10.6041 0.145658 0.045123855000000004
41.72703 1.65758 0.160492 -0.299857 10.6041 0.312867 0.098570955
82.41883 1.60569 0.17125 -0.300359 10.6041 0.46651 0.05511639
100.63889 1.60293 0.161921 -0.299122 10.6041 0.202051 0.08546769000000001
113.72353 1.61206 0.159886 -0.295003 10.6041 0.127021 0.11799899999999999
126.2713 1.58405 0.164224 -0.298265 10.6041 0.297809 0.081354525
139.20353 1.57597 0.158917 -0.314634 10.6041 0.228745 0.07753220999999999
149.41765 1.6094 0.157115 -0.308411 10.6041 0.160265 0.076221285
160.25687 1.58967 0.1592 -0.309153 10.6041 0.0738126 0.08049972
170.70475 1.58753 0.155874 -0.313347 10.6041 0.0643592 0.08924391000000001
181.3738 1.58089 0.156546 -0.319728 10.6041 -0.154017 0.1176126
194.32952 1.5968 0.158289 -0.313771 10.6041 0.250391 0.07708071
208.62883 1.59391 0.156495 -0.311116 10.6041 -0.189025 0.10634085
222.45201 1.58041 0.161855 -0.306988 10.6041 -0.0077834 0.11710965
246.67724 1.60037 0.163415 -0.321453 10.6041 -0.453142 0.11753595
272.14063 1.58945 0.159272 -0.329352 10.6041 -0.227572 0.10578855
289.82325 1.58036 0.153307 -0.334318 10.6041 -0.307907 0.094400355
305.36817 1.58053 0.163585 -0.341426 10.6041 -0.298514 0.0988869
325.47383 1.68172 0.143708 -0.335765 10.6041 -0.139014 0.12663525
337.11748 1.65078 0.138323 -0.327451 10.6041 -0.0815662 0.038281215
350.92576 1.60412 0.146593 -0.312846 10.6041 -0.0472144 0.021589995
5.19883 1.60413 0.255674 -0.352464 10.6041 -0.0394466 0.07287819000000001
15.58205 1.5969 0.251917 -0.348461 10.6041 0.240088 0.071203545
26.80245 1.6038 0.254761 -0.343387 10.6041 0.117719 0.10972499999999999
40.85241 1.60681 0.270767 -0.338026 10.6041 -0.00701786 0.12302115000000001
69.6264 1.60013 0.262034 -0.33628 10.6041 0.429018 0.08886895500000001
97.20802 1.60453 0.248841 -0.343335 10.6041 0.0267452 0.14626920000000002
120.74513 1.58002 0.237419 -0.363678 10.6041 0.296616 0.1441251
267.49451 1.61819 0.25862 -0.369369 10.6041 -0.909066 0.34570409999999996
307.22914 1.61819 0.263816 -0.382624 10.6041 0.200898 0.16875705
341.21871 1.6236 0.266252 -0.334745 10.6041 -0.239627 0.09847782
354.62191 1.589 0.254431 -0.350178 10.6041 0.168898 0.05847282
25.92279 1.50893 0.117404 -0.629299 10.6041 0.0114797 0.045205230000000006
34.17086 1.57172 0.112037 -0.559785 10.6041 0.118245 0.023259705000000002
43.53551 1.57039 0.10538 -0.508706 10.6041 0.0422385 0.043847685
59.60423 1.53812 0.109939 -0.532032 10.6041 0.115717 0.1090278
91.73455 1.56038 0.116686 -0.578352 10.6041 0.0598101 0.14297954999999998
131.38724 1.56571 0.112943 -0.534755 10.6041 0.183319 0.08535345
150.97266 1.55285 0.115171 -0.570256 10.6041 -0.104811 0.1240239
166.06093 1.54565 0.113952 -0.56408 10.6041 0.114826 0.101798445
181.76971 1.56421 0.113903 -0.553428 10.6041 0.167965 0.08082354
209.18861 1.55365 0.114234 -0.567249 10.6041 -0.370768 0.1420608
245.21677 1.5551 0.111093 -0.567489 10.6041 -0.00981308 0.102051075
267.48535 1.54813 0.114487 -0.578397 10.6041 -0.0796155 0.09818088
286.26576 1.54254 0.119131 -0.581138 10.6041 -0.212765 0.104622
309.07062 1.55991 0.103145 -0.485656 10.6041 0.132532 0.07792333500000001
319.49559 1.57623 0.106971 -0.521621 10.6041 -0.156891 0.039249105
328.91387 1.55417 0.114246 -0.580486 10.6041 -0.0923461 0.026721975
336.71355 1.47757 0.121026 -0.629087 10.6041 0.0192161 0.08656221
5.41378 1.58961 0.17658 -0.538745 10.6041 0.00546565 0.038565765
16.57945 1.58336 0.159368 -0.581983 10.6041 0.0793285 0.032111100000000004
25.91471 1.63727 0.140137 -0.582071 10.6041 0.0828868 0.039979905
38.1563 1.62993 0.163119 -0.604961 10.6041 0.0186006 0.11660565
52.51932 1.56667 0.165259 -0.648179 10.6041 0.211066 0.07576128
63.6854 1.59195 0.161076 -0.621265 10.6041 0.14175 0.10028823
86.31208 1.60084 0.161212 -0.601439 10.6041 0.163601 0.10032813
119.45769 1.60411 0.169074 -0.54681 10.6041 0.262055 0.09693778500000001
144.88556 1.5933 0.161047 -0.566086 10.6041 0.154554 0.10097682
160.02597 1.58431 0.156552 -0.580001 10.6041 0.150699 0.099299445
170.79184 1.5887 0.160761 -0.574043 10.6041 -0.206212 0.1146558
183.03767 1.58543 0.165206 -0.57208 10.6041 0.100829 0.099717555
198.84271 1.58397 0.167809 -0.583168 10.6041 0.0368103 0.1067997
221.69341 1.61172 0.161368 -0.574093 10.6041 -0.12084 0.13041105
257.50213 1.61618 0.163197 -0.590491 10.6041 -0.307156 0.15038415
275.25122 1.5974 0.162401 -0.56878 10.6041 -0.218367 0.11176095000000001
285.78218 1.58738 0.156613 -0.602119 10.6041 -0.286412 0.1156827
298.61242 1.589 0.163293 -0.588699 10.6041 -0.421983 0.10516589999999999
313.17071 1.5661 0.173197 -0.579933 10.6041 -0.191015 0.09012948
326.91826 1.64715 0.153387 -0.56403 10.6041 -0.0916876 0.075195015
337.09055 1.60947 0.146228 -0.583732 10.6041 -0.136297 0.03182907
