# phi(deg) q2(GeV2) xb t(GeV2) Eb(GeV) A sigA
307.56 2.12 0.244 0.11 5.75 0.8337 0.0531
322.39 2.12 0.244 0.11 5.75 1.2046 0.0613
337.4 2.12 0.244 0.11 5.75 1.3884 0.0742
352.46 2.12 0.244 0.11 5.75 1.695 0.0997
7.67 2.12 0.245 0.15 5.75 1.84 0.12
22.96 2.12 0.245 0.15 5.75 1.5919 0.0845
37.7 2.12 0.245 0.15 5.75 1.0971 0.0565
52.54 2.12 0.245 0.15 5.75 0.7936 0.0467
67.11 2.12 0.245 0.15 5.75 0.6149 0.0423
82.14 2.12 0.245 0.15 5.75 0.4462 0.0337
97.19 2.12 0.245 0.15 5.75 0.3359 0.025
112.24 2.12 0.245 0.15 5.75 0.3084 0.0258
127.29 2.12 0.245 0.15 5.75 0.2034 0.0259
142.35 2.12 0.245 0.15 5.75 0.1898 0.0269
157.41 2.12 0.245 0.15 5.75 0.1622 0.0236
172.47 2.12 0.245 0.15 5.75 0.1458 0.0281
187.53 2.12 0.245 0.15 5.75 0.1656 0.0305
202.59 2.12 0.245 0.15 5.75 0.1535 0.0215
217.65 2.12 0.245 0.15 5.75 0.163 0.0209
232.71 2.12 0.245 0.15 5.75 0.2283 0.0261
247.76 2.12 0.245 0.15 5.75 0.2927 0.0262
262.81 2.12 0.245 0.15 5.75 0.2986 0.0239
277.86 2.12 0.245 0.15 5.75 0.4838 0.0343
292.89 2.12 0.245 0.15 5.75 0.568 0.0416
307.46 2.12 0.245 0.15 5.75 0.8974 0.0511
322.3 2.12 0.245 0.15 5.75 1.2003 0.059
337.04 2.12 0.245 0.15 5.75 1.6672 0.081
352.33 2.12 0.245 0.15 5.75 1.7781 0.1107
38.17 2.12 0.245 0.2 5.75 1.0285 0.0542
52.69 2.12 0.245 0.2 5.75 0.6593 0.0393
67.03 2.12 0.245 0.2 5.75 0.4148 0.0331
82.09 2.12 0.245 0.2 5.75 0.3466 0.0292
97.15 2.12 0.245 0.2 5.75 0.2423 0.0216
112.22 2.12 0.245 0.2 5.75 0.1719 0.0179
127.28 2.12 0.245 0.2 5.75 0.1102 0.0173
142.34 2.12 0.245 0.2 5.75 0.1249 0.0183
157.4 2.12 0.245 0.2 5.75 0.1269 0.0171
172.47 2.12 0.245 0.2 5.75 0.0759 0.0143
187.53 2.12 0.245 0.2 5.75 0.0884 0.0157
202.6 2.12 0.245 0.2 5.75 0.1162 0.0143
217.66 2.12 0.245 0.2 5.75 0.1069 0.0142
232.72 2.12 0.245 0.2 5.75 0.1499 0.0196
247.78 2.12 0.245 0.2 5.75 0.1564 0.0189
262.85 2.12 0.245 0.2 5.75 0.2092 0.0204
277.91 2.12 0.245 0.2 5.75 0.3031 0.0261
292.97 2.12 0.245 0.2 5.75 0.3802 0.032
307.31 2.12 0.245 0.2 5.75 0.6291 0.0425
321.83 2.12 0.245 0.2 5.75 1.0307 0.0554
38.87 2.12 0.245 0.26 5.75 0.8554 0.0459
52.71 2.12 0.245 0.26 5.75 0.4852 0.0265
66.97 2.12 0.245 0.26 5.75 0.3119 0.0236
82.06 2.12 0.245 0.26 5.75 0.2109 0.0194
97.13 2.12 0.245 0.26 5.75 0.1577 0.0143
112.2 2.12 0.245 0.26 5.75 0.1196 0.0125
127.27 2.12 0.245 0.26 5.75 0.0985 0.0133
142.33 2.12 0.245 0.26 5.75 0.0841 0.0128
157.4 2.12 0.245 0.26 5.75 0.0808 0.0107
172.47 2.12 0.245 0.26 5.75 0.0692 0.011
187.53 2.12 0.245 0.26 5.75 0.0595 0.0107
202.6 2.12 0.245 0.26 5.75 0.0713 0.0095
217.67 2.12 0.245 0.26 5.75 0.0814 0.0103
232.73 2.12 0.245 0.26 5.75 0.0917 0.0127
247.8 2.12 0.245 0.26 5.75 0.103 0.0135
262.87 2.12 0.245 0.26 5.75 0.1362 0.0136
277.94 2.12 0.245 0.26 5.75 0.1797 0.0156
293.03 2.12 0.245 0.26 5.75 0.3344 0.0244
307.29 2.12 0.245 0.26 5.75 0.4754 0.03
321.13 2.12 0.245 0.26 5.75 0.7407 0.0429
39.99 2.12 0.245 0.34 5.75 0.5777 0.0368
52.42 2.12 0.245 0.34 5.75 0.296 0.0167
66.92 2.12 0.245 0.34 5.75 0.2033 0.0153
82.02 2.12 0.245 0.34 5.75 0.1516 0.0145
97.11 2.12 0.245 0.34 5.75 0.0967 0.0096
112.19 2.12 0.245 0.34 5.75 0.0792 0.0089
127.26 2.12 0.245 0.34 5.75 0.0711 0.0099
142.33 2.12 0.245 0.34 5.75 0.041 0.0077
157.4 2.12 0.245 0.34 5.75 0.0343 0.0061
172.46 2.12 0.245 0.34 5.75 0.0365 0.0069
187.54 2.12 0.245 0.34 5.75 0.0264 0.0063
202.6 2.12 0.245 0.34 5.75 0.048 0.0071
217.67 2.12 0.245 0.34 5.75 0.0491 0.0068
232.74 2.12 0.245 0.34 5.75 0.0673 0.0097
247.81 2.12 0.245 0.34 5.75 0.0769 0.0103
262.89 2.12 0.245 0.34 5.75 0.0974 0.0102
277.98 2.12 0.245 0.34 5.75 0.1327 0.0112
293.08 2.12 0.245 0.34 5.75 0.1938 0.0157
307.58 2.12 0.245 0.34 5.75 0.3127 0.0204
320.01 2.12 0.245 0.34 5.75 0.584 0.038
51.97 2.12 0.245 0.45 5.75 0.1767 0.0101
66.88 2.12 0.245 0.45 5.75 0.1016 0.0088
82 2.12 0.245 0.45 5.75 0.0701 0.0077
97.09 2.12 0.245 0.45 5.75 0.0553 0.006
112.17 2.12 0.245 0.45 5.75 0.0425 0.0051
127.25 2.12 0.245 0.45 5.75 0.0318 0.0054
142.32 2.12 0.245 0.45 5.75 0.0264 0.0054
157.39 2.12 0.245 0.45 5.75 0.021 0.0046
172.46 2.12 0.245 0.45 5.75 0.0297 0.006
187.54 2.12 0.245 0.45 5.75 0.0264 0.0066
202.61 2.12 0.245 0.45 5.75 0.0286 0.0054
217.68 2.12 0.245 0.45 5.75 0.0378 0.0057
232.75 2.12 0.245 0.45 5.75 0.0304 0.0053
247.83 2.12 0.245 0.45 5.75 0.0318 0.0055
262.91 2.12 0.245 0.45 5.75 0.0658 0.0066
278 2.12 0.245 0.45 5.75 0.0823 0.0072
293.12 2.12 0.245 0.45 5.75 0.1207 0.01
308.03 2.12 0.245 0.45 5.75 0.1773 0.0123
319.36 2.12 0.245 0.45 5.75 0.2733 0.0218
7.46 1.94 0.274 0.11 5.75 0.4022 0.0469
22.4 1.94 0.274 0.11 5.75 0.3987 0.0407
37.34 1.94 0.274 0.11 5.75 0.3855 0.0346
52.3 1.94 0.274 0.11 5.75 0.3762 0.0361
67.28 1.94 0.274 0.11 5.75 0.3159 0.0415
82.28 1.94 0.274 0.11 5.75 0.207 0.0477
97.28 1.94 0.274 0.11 5.75 0.196 0.0572
262.72 1.94 0.274 0.11 5.75 0.2107 0.0556
277.72 1.94 0.274 0.11 5.75 0.2091 0.0482
292.72 1.94 0.274 0.11 5.75 0.3457 0.0543
307.7 1.94 0.274 0.11 5.75 0.4118 0.044
322.66 1.94 0.274 0.11 5.75 0.4278 0.0393
337.6 1.94 0.274 0.11 5.75 0.3885 0.0372
352.54 1.94 0.274 0.11 5.75 0.438 0.0458
7.43 1.94 0.274 0.15 5.75 0.4069 0.0368
22.31 1.94 0.274 0.15 5.75 0.4165 0.033
37.23 1.94 0.274 0.15 5.75 0.3557 0.0268
52.19 1.94 0.274 0.15 5.75 0.3116 0.0251
67.18 1.94 0.274 0.15 5.75 0.223 0.0239
82.18 1.94 0.274 0.15 5.75 0.1756 0.0249
97.2 1.94 0.274 0.15 5.75 0.1691 0.0227
112.24 1.94 0.274 0.15 5.75 0.1368 0.0257
247.76 1.94 0.274 0.15 5.75 0.1482 0.0332
262.8 1.94 0.274 0.15 5.75 0.1245 0.018
277.82 1.94 0.274 0.15 5.75 0.1916 0.0234
292.82 1.94 0.274 0.15 5.75 0.2161 0.0274
307.81 1.94 0.274 0.15 5.75 0.2956 0.0284
322.77 1.94 0.274 0.15 5.75 0.3959 0.0294
337.69 1.94 0.274 0.15 5.75 0.4719 0.0316
352.57 1.94 0.274 0.15 5.75 0.4457 0.0352
7.39 1.94 0.274 0.2 5.75 0.4953 0.0371
22.22 1.94 0.274 0.2 5.75 0.401 0.0306
37.12 1.94 0.274 0.2 5.75 0.3268 0.0248
52.09 1.94 0.274 0.2 5.75 0.2833 0.0237
67.1 1.94 0.274 0.2 5.75 0.1406 0.0185
82.12 1.94 0.274 0.2 5.75 0.1282 0.0194
97.16 1.94 0.274 0.2 5.75 0.1173 0.016
112.21 1.94 0.274 0.2 5.75 0.0964 0.0145
127.26 1.94 0.274 0.2 5.75 0.0718 0.0178
157.39 1.94 0.274 0.2 5.75 0.0689 0.0353
187.54 1.94 0.274 0.2 5.75 0.0769 0.0394
202.61 1.94 0.274 0.2 5.75 0.0741 0.0269
217.68 1.94 0.274 0.2 5.75 0.0586 0.0211
232.74 1.94 0.274 0.2 5.75 0.0794 0.0238
247.79 1.94 0.274 0.2 5.75 0.0625 0.0132
262.84 1.94 0.274 0.2 5.75 0.0907 0.0125
277.88 1.94 0.274 0.2 5.75 0.1277 0.0164
292.9 1.94 0.274 0.2 5.75 0.1568 0.0224
307.91 1.94 0.274 0.2 5.75 0.24 0.0253
322.88 1.94 0.274 0.2 5.75 0.3524 0.0269
337.78 1.94 0.274 0.2 5.75 0.4428 0.0285
352.61 1.94 0.274 0.2 5.75 0.482 0.0328
7.47 1.94 0.274 0.26 5.75 0.45 0.0284
22.11 1.94 0.274 0.26 5.75 0.3698 0.0245
37 1.94 0.274 0.26 5.75 0.2619 0.0175
51.99 1.94 0.274 0.26 5.75 0.2121 0.0158
67.02 1.94 0.274 0.26 5.75 0.1333 0.0142
82.07 1.94 0.274 0.26 5.75 0.0994 0.0142
97.12 1.94 0.274 0.26 5.75 0.0682 0.0106
112.19 1.94 0.274 0.26 5.75 0.0752 0.0115
127.25 1.94 0.274 0.26 5.75 0.0733 0.0179
142.31 1.94 0.274 0.26 5.75 0.0696 0.0358
232.75 1.94 0.274 0.26 5.75 0.033 0.0139
247.81 1.94 0.274 0.26 5.75 0.0399 0.0097
262.88 1.94 0.274 0.26 5.75 0.0621 0.0092
277.93 1.94 0.274 0.26 5.75 0.1124 0.0129
292.98 1.94 0.274 0.26 5.75 0.1663 0.0179
308.01 1.94 0.274 0.26 5.75 0.2173 0.0207
323 1.94 0.274 0.26 5.75 0.2853 0.0194
337.89 1.94 0.274 0.26 5.75 0.4111 0.0225
352.53 1.94 0.274 0.26 5.75 0.4757 0.0265
7.9 1.94 0.275 0.34 5.75 0.5178 0.0333
22.4 1.94 0.275 0.34 5.75 0.3707 0.0224
36.83 1.94 0.275 0.34 5.75 0.2025 0.0134
51.88 1.94 0.275 0.34 5.75 0.1272 0.0104
66.95 1.94 0.275 0.34 5.75 0.0933 0.0098
82.02 1.94 0.275 0.34 5.75 0.061 0.0092
97.09 1.94 0.275 0.34 5.75 0.0382 0.0075
112.16 1.94 0.275 0.34 5.75 0.0355 0.0092
127.24 1.94 0.275 0.34 5.75 0.0221 0.0122
232.76 1.94 0.275 0.34 5.75 0.0512 0.0237
247.84 1.94 0.275 0.34 5.75 0.0339 0.0103
262.91 1.94 0.275 0.34 5.75 0.0618 0.0091
277.98 1.94 0.275 0.34 5.75 0.0704 0.0084
293.05 1.94 0.275 0.34 5.75 0.1013 0.0118
308.12 1.94 0.275 0.34 5.75 0.1347 0.014
323.17 1.94 0.275 0.34 5.75 0.218 0.0151
337.6 1.94 0.275 0.34 5.75 0.3271 0.0182
352.1 1.94 0.275 0.34 5.75 0.5466 0.0296
23.78 1.94 0.275 0.45 5.75 0.2723 0.0194
36.63 1.94 0.275 0.45 5.75 0.1771 0.0107
51.76 1.94 0.275 0.45 5.75 0.0984 0.0076
66.87 1.94 0.275 0.45 5.75 0.0628 0.0065
81.97 1.94 0.275 0.45 5.75 0.0461 0.0071
97.06 1.94 0.275 0.45 5.75 0.026 0.0059
112.14 1.94 0.275 0.45 5.75 0.0346 0.011
247.86 1.94 0.275 0.45 5.75 0.0156 0.0073
262.94 1.94 0.275 0.45 5.75 0.0339 0.0067
278.03 1.94 0.275 0.45 5.75 0.0393 0.0052
293.13 1.94 0.275 0.45 5.75 0.0706 0.0077
308.24 1.94 0.275 0.45 5.75 0.0993 0.01
323.37 1.94 0.275 0.45 5.75 0.1604 0.0107
336.22 1.94 0.275 0.45 5.75 0.3264 0.0175
7.49 2.35 0.274 0.11 5.75 0.6703 0.0556
22.51 2.35 0.274 0.11 5.75 0.6117 0.0447
37.42 2.35 0.274 0.11 5.75 0.4804 0.0368
52.31 2.35 0.274 0.11 5.75 0.3692 0.0372
67.29 2.35 0.274 0.11 5.75 0.327 0.0476
82.29 2.35 0.274 0.11 5.75 0.3249 0.0597
97.3 2.35 0.274 0.11 5.75 0.2333 0.054
277.71 2.35 0.274 0.11 5.75 0.294 0.0568
292.71 2.35 0.274 0.11 5.75 0.3755 0.0547
307.69 2.35 0.274 0.11 5.75 0.5039 0.0482
322.58 2.35 0.274 0.11 5.75 0.6222 0.0448
337.49 2.35 0.274 0.11 5.75 0.572 0.0438
352.51 2.35 0.274 0.11 5.75 0.5516 0.0479
7.54 2.35 0.275 0.15 5.75 0.7414 0.046
22.53 2.35 0.275 0.15 5.75 0.7748 0.0412
37.55 2.35 0.275 0.15 5.75 0.6132 0.032
52.38 2.35 0.275 0.15 5.75 0.4426 0.0275
67.17 2.35 0.275 0.15 5.75 0.3317 0.0268
82.19 2.35 0.275 0.15 5.75 0.249 0.0243
97.22 2.35 0.275 0.15 5.75 0.2742 0.0246
112.26 2.35 0.275 0.15 5.75 0.1408 0.0222
247.74 2.35 0.275 0.15 5.75 0.1942 0.0299
262.78 2.35 0.275 0.15 5.75 0.2109 0.021
277.81 2.35 0.275 0.15 5.75 0.2595 0.0234
292.83 2.35 0.275 0.15 5.75 0.2928 0.0256
307.62 2.35 0.275 0.15 5.75 0.5042 0.0316
322.45 2.35 0.275 0.15 5.75 0.5972 0.0315
337.47 2.35 0.275 0.15 5.75 0.7942 0.0391
352.46 2.35 0.275 0.15 5.75 0.7004 0.044
7.61 2.35 0.275 0.2 5.75 1.0196 0.0655
22.79 2.35 0.275 0.2 5.75 0.6189 0.0416
37.67 2.35 0.275 0.2 5.75 0.5767 0.0319
52.38 2.35 0.275 0.2 5.75 0.366 0.0245
67.08 2.35 0.275 0.2 5.75 0.2377 0.0222
82.13 2.35 0.275 0.2 5.75 0.2327 0.021
97.18 2.35 0.275 0.2 5.75 0.1494 0.0143
112.23 2.35 0.275 0.2 5.75 0.1085 0.012
127.29 2.35 0.275 0.2 5.75 0.066 0.0123
142.34 2.35 0.275 0.2 5.75 0.0717 0.0151
157.41 2.35 0.275 0.2 5.75 0.106 0.0163
172.47 2.35 0.275 0.2 5.75 0.059 0.0125
202.59 2.35 0.275 0.2 5.75 0.0854 0.0138
217.66 2.35 0.275 0.2 5.75 0.1009 0.0147
232.71 2.35 0.275 0.2 5.75 0.0919 0.0149
247.77 2.35 0.275 0.2 5.75 0.1121 0.0139
262.82 2.35 0.275 0.2 5.75 0.1702 0.015
277.87 2.35 0.275 0.2 5.75 0.1965 0.0175
292.92 2.35 0.275 0.2 5.75 0.2932 0.0253
307.62 2.35 0.275 0.2 5.75 0.4239 0.03
322.33 2.35 0.275 0.2 5.75 0.5011 0.0299
337.21 2.35 0.275 0.2 5.75 0.8258 0.044
352.39 2.35 0.275 0.2 5.75 0.9405 0.0588
23.32 2.35 0.275 0.26 5.75 0.7787 0.047
37.74 2.35 0.275 0.26 5.75 0.5176 0.0263
52.32 2.35 0.275 0.26 5.75 0.2894 0.0177
67.02 2.35 0.275 0.26 5.75 0.1906 0.0163
82.08 2.35 0.275 0.26 5.75 0.1383 0.0139
97.15 2.35 0.275 0.26 5.75 0.1026 0.01
112.21 2.35 0.275 0.26 5.75 0.0914 0.0092
127.28 2.35 0.275 0.26 5.75 0.077 0.0106
142.34 2.35 0.275 0.26 5.75 0.0595 0.011
157.4 2.35 0.275 0.26 5.75 0.042 0.0084
172.47 2.35 0.275 0.26 5.75 0.0524 0.0104
187.53 2.35 0.275 0.26 5.75 0.0569 0.012
202.6 2.35 0.275 0.26 5.75 0.0572 0.0091
217.66 2.35 0.275 0.26 5.75 0.0597 0.0085
232.72 2.35 0.275 0.26 5.75 0.059 0.009
247.79 2.35 0.275 0.26 5.75 0.0886 0.0106
262.85 2.35 0.275 0.26 5.75 0.0902 0.0093
277.92 2.35 0.275 0.26 5.75 0.1639 0.0136
292.98 2.35 0.275 0.26 5.75 0.1946 0.0169
307.68 2.35 0.275 0.26 5.75 0.3165 0.0217
322.26 2.35 0.275 0.26 5.75 0.4857 0.0257
336.68 2.35 0.275 0.26 5.75 0.7429 0.0401
38.16 2.35 0.275 0.34 5.75 0.349 0.0194
52.21 2.35 0.275 0.34 5.75 0.2235 0.0128
66.95 2.35 0.275 0.34 5.75 0.1259 0.0109
82.04 2.35 0.275 0.34 5.75 0.0863 0.0095
97.12 2.35 0.275 0.34 5.75 0.0603 0.007
112.19 2.35 0.275 0.34 5.75 0.0546 0.0062
127.26 2.35 0.275 0.34 5.75 0.0523 0.0073
142.33 2.35 0.275 0.34 5.75 0.0293 0.007
157.4 2.35 0.275 0.34 5.75 0.0393 0.0078
172.46 2.35 0.275 0.34 5.75 0.0332 0.0081
187.54 2.35 0.275 0.34 5.75 0.029 0.008
202.6 2.35 0.275 0.34 5.75 0.0284 0.0057
217.67 2.35 0.275 0.34 5.75 0.0457 0.0063
232.74 2.35 0.275 0.34 5.75 0.042 0.0064
247.81 2.35 0.275 0.34 5.75 0.0616 0.0079
262.88 2.35 0.275 0.34 5.75 0.0801 0.0081
277.96 2.35 0.275 0.34 5.75 0.0944 0.0087
293.05 2.35 0.275 0.34 5.75 0.108 0.0103
307.79 2.35 0.275 0.34 5.75 0.2196 0.0152
321.84 2.35 0.275 0.34 5.75 0.3556 0.0206
38.8 2.35 0.275 0.45 5.75 0.2577 0.0145
51.96 2.35 0.275 0.45 5.75 0.1416 0.008
66.9 2.35 0.275 0.45 5.75 0.0856 0.0073
82.01 2.35 0.275 0.45 5.75 0.0527 0.006
97.1 2.35 0.275 0.45 5.75 0.036 0.0044
112.18 2.35 0.275 0.45 5.75 0.031 0.0039
127.26 2.35 0.275 0.45 5.75 0.0269 0.0045
142.32 2.35 0.275 0.45 5.75 0.0339 0.0081
157.4 2.35 0.275 0.45 5.75 0.0195 0.0062
172.47 2.35 0.275 0.45 5.75 0.0221 0.0068
187.53 2.35 0.275 0.45 5.75 0.0221 0.0072
202.6 2.35 0.275 0.45 5.75 0.015 0.0041
217.68 2.35 0.275 0.45 5.75 0.0192 0.0037
232.74 2.35 0.275 0.45 5.75 0.025 0.0045
247.82 2.35 0.275 0.45 5.75 0.0257 0.0042
262.9 2.35 0.275 0.45 5.75 0.0374 0.0046
277.99 2.35 0.275 0.45 5.75 0.0388 0.0043
293.1 2.35 0.275 0.45 5.75 0.0877 0.0073
308.04 2.35 0.275 0.45 5.75 0.1421 0.0098
321.2 2.35 0.275 0.45 5.75 0.2365 0.0147
7.48 2.08 0.301 0.12 5.75 0.2349 0.061
22.43 2.08 0.301 0.12 5.75 0.1849 0.048
37.4 2.08 0.301 0.12 5.75 0.2634 0.0533
52.37 2.08 0.301 0.12 5.75 0.2313 0.0606
307.63 2.08 0.301 0.12 5.75 0.2116 0.0713
322.6 2.08 0.301 0.12 5.75 0.2617 0.0576
337.57 2.08 0.301 0.12 5.75 0.2614 0.054
352.52 2.08 0.301 0.12 5.75 0.1914 0.0482
7.45 2.1 0.304 0.15 5.75 0.2314 0.0249
22.37 2.1 0.304 0.15 5.75 0.2462 0.0246
37.3 2.1 0.304 0.15 5.75 0.1792 0.0176
52.26 2.1 0.304 0.15 5.75 0.1731 0.0174
67.24 2.1 0.304 0.15 5.75 0.1519 0.0202
82.24 2.1 0.304 0.15 5.75 0.15 0.035
277.76 2.1 0.304 0.15 5.75 0.1673 0.0366
292.76 2.1 0.304 0.15 5.75 0.1623 0.028
307.74 2.1 0.304 0.15 5.75 0.2026 0.023
322.7 2.1 0.304 0.15 5.75 0.2061 0.0197
337.63 2.1 0.304 0.15 5.75 0.2398 0.0206
352.55 2.1 0.304 0.15 5.75 0.244 0.0235
7.42 2.1 0.304 0.2 5.75 0.2543 0.024
22.29 2.1 0.304 0.2 5.75 0.233 0.0222
37.2 2.1 0.304 0.2 5.75 0.1894 0.0173
52.16 2.1 0.304 0.2 5.75 0.1578 0.0154
67.15 2.1 0.304 0.2 5.75 0.1126 0.0138
82.16 2.1 0.304 0.2 5.75 0.0961 0.015
97.19 2.1 0.304 0.2 5.75 0.0847 0.0164
112.23 2.1 0.304 0.2 5.75 0.0506 0.0134
127.28 2.1 0.304 0.2 5.75 0.0604 0.0173
142.33 2.1 0.304 0.2 5.75 0.0733 0.0271
157.4 2.1 0.304 0.2 5.75 0.0495 0.0263
202.6 2.1 0.304 0.2 5.75 0.0418 0.0193
217.67 2.1 0.304 0.2 5.75 0.0407 0.0157
247.77 2.1 0.304 0.2 5.75 0.0543 0.015
262.81 2.1 0.304 0.2 5.75 0.0705 0.0119
277.84 2.1 0.304 0.2 5.75 0.1021 0.0141
292.85 2.1 0.304 0.2 5.75 0.1143 0.0164
307.84 2.1 0.304 0.2 5.75 0.1836 0.0206
322.8 2.1 0.304 0.2 5.75 0.2078 0.0187
337.71 2.1 0.304 0.2 5.75 0.2582 0.0203
352.58 2.1 0.304 0.2 5.75 0.2415 0.0213
7.38 2.1 0.304 0.26 5.75 0.2584 0.0195
22.19 2.1 0.304 0.26 5.75 0.2298 0.0182
37.09 2.1 0.304 0.26 5.75 0.1533 0.0126
52.06 2.1 0.304 0.26 5.75 0.1554 0.0127
67.07 2.1 0.304 0.26 5.75 0.1008 0.0111
82.11 2.1 0.304 0.26 5.75 0.0831 0.0112
97.15 2.1 0.304 0.26 5.75 0.041 0.0084
112.2 2.1 0.304 0.26 5.75 0.0546 0.0127
127.26 2.1 0.304 0.26 5.75 0.0712 0.0249
247.8 2.1 0.304 0.26 5.75 0.0267 0.0085
262.85 2.1 0.304 0.26 5.75 0.0471 0.008
277.89 2.1 0.304 0.26 5.75 0.0794 0.0101
292.93 2.1 0.304 0.26 5.75 0.0699 0.0107
307.94 2.1 0.304 0.26 5.75 0.1138 0.0132
322.91 2.1 0.304 0.26 5.75 0.1781 0.0138
337.81 2.1 0.304 0.26 5.75 0.2212 0.0148
352.62 2.1 0.304 0.26 5.75 0.2657 0.0171
7.42 2.1 0.304 0.34 5.75 0.2427 0.0162
22.04 2.1 0.304 0.34 5.75 0.1937 0.014
36.94 2.1 0.304 0.34 5.75 0.1446 0.0103
51.95 2.1 0.304 0.34 5.75 0.1047 0.0085
66.99 2.1 0.304 0.34 5.75 0.0733 0.0081
82.05 2.1 0.304 0.34 5.75 0.0463 0.0077
97.11 2.1 0.304 0.34 5.75 0.0354 0.0073
112.18 2.1 0.304 0.34 5.75 0.0385 0.0097
262.89 2.1 0.304 0.34 5.75 0.0256 0.0059
277.95 2.1 0.304 0.34 5.75 0.0478 0.0069
293.01 2.1 0.304 0.34 5.75 0.0554 0.008
308.05 2.1 0.304 0.34 5.75 0.1104 0.0116
323.06 2.1 0.304 0.34 5.75 0.124 0.0099
337.96 2.1 0.304 0.34 5.75 0.2093 0.0124
352.58 2.1 0.304 0.34 5.75 0.2708 0.0149
8.12 2.1 0.305 0.45 5.75 0.285 0.0187
22.33 2.1 0.305 0.45 5.75 0.1667 0.0111
36.75 2.1 0.305 0.45 5.75 0.1034 0.0073
51.83 2.1 0.305 0.45 5.75 0.0772 0.0061
66.91 2.1 0.305 0.45 5.75 0.0498 0.0052
82 2.1 0.305 0.45 5.75 0.0254 0.0046
97.08 2.1 0.305 0.45 5.75 0.0271 0.0068
262.92 2.1 0.305 0.45 5.75 0.0287 0.0061
278 2.1 0.305 0.45 5.75 0.0415 0.0056
293.09 2.1 0.305 0.45 5.75 0.0503 0.0061
308.17 2.1 0.305 0.45 5.75 0.075 0.0075
323.25 2.1 0.305 0.45 5.75 0.1142 0.0081
337.67 2.1 0.305 0.45 5.75 0.1783 0.0097
351.88 2.1 0.305 0.45 5.75 0.2929 0.016
37.4 2.56 0.301 0.12 5.75 0.2299 0.0774
52.37 2.56 0.301 0.12 5.75 0.2731 0.1134
7.48 2.58 0.304 0.15 5.75 0.3752 0.031
22.46 2.58 0.304 0.15 5.75 0.3232 0.027
37.39 2.58 0.304 0.15 5.75 0.3273 0.0246
52.25 2.58 0.304 0.15 5.75 0.2669 0.0255
67.24 2.58 0.304 0.15 5.75 0.2115 0.0332
82.25 2.58 0.304 0.15 5.75 0.1763 0.0463
277.75 2.58 0.304 0.15 5.75 0.2471 0.0582
292.76 2.58 0.304 0.15 5.75 0.2131 0.039
307.75 2.58 0.304 0.15 5.75 0.2501 0.0284
322.61 2.58 0.304 0.15 5.75 0.3465 0.0258
337.54 2.58 0.304 0.15 5.75 0.3893 0.0277
352.52 2.58 0.304 0.15 5.75 0.3879 0.0306
7.52 2.58 0.304 0.2 5.75 0.4533 0.0329
22.49 2.58 0.304 0.2 5.75 0.4004 0.0272
37.48 2.58 0.304 0.2 5.75 0.2841 0.0193
52.19 2.58 0.304 0.2 5.75 0.2525 0.0184
67.14 2.58 0.304 0.2 5.75 0.159 0.0165
82.17 2.58 0.304 0.2 5.75 0.1405 0.0172
97.21 2.58 0.304 0.2 5.75 0.0915 0.0123
112.25 2.58 0.304 0.2 5.75 0.073 0.0121
127.3 2.58 0.304 0.2 5.75 0.1045 0.0156
142.36 2.58 0.304 0.2 5.75 0.0675 0.0125
157.41 2.58 0.304 0.2 5.75 0.0654 0.0102
172.47 2.58 0.304 0.2 5.75 0.0407 0.0085
187.53 2.58 0.304 0.2 5.75 0.0657 0.0124
202.59 2.58 0.304 0.2 5.75 0.0507 0.0084
217.64 2.58 0.304 0.2 5.75 0.0477 0.0085
232.7 2.58 0.304 0.2 5.75 0.0617 0.012
247.75 2.58 0.304 0.2 5.75 0.0737 0.0133
262.79 2.58 0.304 0.2 5.75 0.1112 0.0136
277.83 2.58 0.304 0.2 5.75 0.1236 0.0147
292.86 2.58 0.304 0.2 5.75 0.198 0.0198
307.81 2.58 0.304 0.2 5.75 0.2485 0.0208
322.52 2.58 0.304 0.2 5.75 0.3092 0.0206
337.51 2.58 0.304 0.2 5.75 0.4506 0.0263
352.48 2.58 0.304 0.2 5.75 0.3892 0.0289
7.68 2.58 0.305 0.26 5.75 0.4998 0.0357
22.75 2.58 0.305 0.26 5.75 0.3781 0.0268
37.64 2.58 0.305 0.26 5.75 0.2458 0.0158
52.19 2.58 0.305 0.26 5.75 0.1975 0.0139
67.07 2.58 0.305 0.26 5.75 0.1319 0.0129
82.12 2.58 0.305 0.26 5.75 0.0953 0.0108
97.17 2.58 0.305 0.26 5.75 0.0569 0.0072
112.23 2.58 0.305 0.26 5.75 0.0532 0.0073
127.29 2.58 0.305 0.26 5.75 0.0564 0.01
142.35 2.58 0.305 0.26 5.75 0.0408 0.0079
157.4 2.58 0.305 0.26 5.75 0.0424 0.0069
172.47 2.58 0.305 0.26 5.75 0.0406 0.0071
187.53 2.58 0.305 0.26 5.75 0.0305 0.0067
202.6 2.58 0.305 0.26 5.75 0.0417 0.0065
217.65 2.58 0.305 0.26 5.75 0.0404 0.0067
232.71 2.58 0.305 0.26 5.75 0.0408 0.0081
247.77 2.58 0.305 0.26 5.75 0.0533 0.0087
262.83 2.58 0.305 0.26 5.75 0.0728 0.0078
277.88 2.58 0.305 0.26 5.75 0.0968 0.0096
292.93 2.58 0.305 0.26 5.75 0.1366 0.0133
