this_binnum,integrated_binnum,phi_binnum,phi_width,xBmin,xBmax,Q2min,Q2max,t1min,t1max,this_bin_volume,bin_volume,xBbin,Q2bin,tbin,xB_avg_this_point,Q2_avg_this_point,t_avg_this_point,phi_avg_this_point,tmin_this_point,tcol_this_point,P1_this_point,P2_this_point,maxP1P2,minP1P2,acceptance_inb,active_bin_inb,acceptance_outb,active_bin_outb,acceptance,active_bin
1251,67,3,1,0.155,0.204,1.912,2.51,0.6,0.8,0.0015342491322581332,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,51.83939050198469,-0.028150649672666634,0.7857115731399018,-0.000610870907215611,0.6798453463613133,-3.6953368148325705e-05,-0.06844239546773793,0.00929785430023197,1,0.007282960936316611,1,0.008258469562153875,1
1252,67,4,2,0.155,0.204,1.912,2.51,0.6,0.8,0.0030684982645162663,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,73.33093858895708,-0.028150649672666634,0.7857115731399018,-0.0007046196695767475,0.6799390951236746,-6.458713314207971e-05,-0.06804927429263885,0.004177952453482134,1,0.004034055393967059,1,0.004103583443846761,1
1253,67,6,1,0.155,0.204,1.912,2.51,0.6,0.8,0.0015342491322581332,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,97.24738064561625,-0.028150649672666634,0.7857115731399018,-0.0008467851368379897,0.6800812605909358,-0.0001444634918646933,-0.06753043772067409,0.001199740540677919,0,0.0012774024803115641,0,0.0012398834934395908,0
1254,67,7,2,0.155,0.204,1.912,2.51,0.6,0.8,0.0030684982645162663,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,119.44702387983871,-0.028150649672666634,0.7857115731399018,-0.0010144096574979328,0.6802488851115956,-0.000196423574305779,-0.06870227823984854,0.011328514002016756,1,0.010809369244085052,1,0.011060714196532895,1
1255,67,9,1,0.155,0.204,1.912,2.51,0.6,0.8,0.0015342491322581332,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,142.4259918238557,-0.028150649672666634,0.7857115731399018,-0.001224076019130626,0.6804585514732284,-0.0003210070606102833,-0.06909493922896814,0.02334971022063976,1,0.021141892300696418,1,0.0222099885141043,1
1256,67,10,1,0.155,0.204,1.912,2.51,0.6,0.8,0.0015342491322581332,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,157.4617110884589,-0.028150649672666634,0.7857115731399018,-0.001381168356163577,0.6806156438102613,-0.0003923502971862387,-0.06828454364008937,0.026364265798127826,1,0.024317922441787387,1,0.025311646887005438,1
1257,67,11,1,0.155,0.204,1.912,2.51,0.6,0.8,0.0015342491322581332,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,172.49867614965092,-0.028150649672666634,0.7857115731399018,-0.0015540155449122847,0.6807884909990101,-0.00048016262645069694,-0.0702011321695275,0.019994122007668973,1,0.02034795449980223,1,0.02017675691198763,1
1258,67,12,2,0.155,0.204,1.912,2.51,0.6,0.8,0.0030684982645162663,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,195.12021681494662,-0.028150649672666634,0.7857115731399018,-0.0018436936891657347,0.6810781691432635,-0.0005656899010366451,-0.0698001143920015,0.010784911491865406,1,0.010242181897483455,1,0.010504079360606993,0
1259,67,14,3,0.155,0.204,1.912,2.51,0.6,0.8,0.0046027473967744,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,233.54882112113805,-0.028150649672666634,0.7857115731399018,-0.002417399417518169,0.6816518748716159,-0.00077349132452001,-0.07137814643264792,0.006511603403591376,1,0.0063480983069594,1,0.006427270641938392,1
1260,67,17,1,0.155,0.204,1.912,2.51,0.6,0.8,0.0015342491322581332,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,262.72215209487825,-0.028150649672666634,0.7857115731399018,-0.0029214955617997726,0.6821559710158975,-0.001133890903797645,-0.07136041002317171,0.024820133406935008,1,0.02010082059370927,1,0.02239023036166167,1
1261,67,18,1,0.155,0.204,1.912,2.51,0.6,0.8,0.0015342491322581332,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,277.8097750888665,-0.028150649672666634,0.7857115731399018,-0.003205401591924111,0.6824398770460218,-0.0012578092824512834,-0.0710789511389452,0.0301480006953696,1,0.025165644965962044,1,0.027582670361873292,1
1262,67,19,1,0.155,0.204,1.912,2.51,0.6,0.8,0.0015342491322581332,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,292.9597591788605,-0.028150649672666634,0.7857115731399018,-0.0035063894310717685,0.6827408648851695,-0.0014229317824203805,-0.07139986300878096,0.02713905893884879,1,0.02226754113396364,1,0.02462643638596872,1
1263,67,20,1,0.155,0.204,1.912,2.51,0.6,0.8,0.0015342491322581332,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,308.1883548525997,-0.028150649672666634,0.7857115731399018,-0.0038249980491475736,0.6830594735032454,-0.0015534775140623959,-0.07229004309285111,0.016903913790163524,1,0.012338103397886062,1,0.01455254156615408,1
1264,67,21,1,0.155,0.204,1.912,2.51,0.6,0.8,0.0015342491322581332,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,323.4390561400941,-0.028150649672666634,0.7857115731399018,-0.0041601979084870495,0.6833946733625849,-0.001719523239899537,-0.07243304533539002,0.03597712852276798,1,0.021746700768853624,1,0.028643610581366722,1
1265,67,22,2,0.155,0.204,1.912,2.51,0.6,0.8,0.0030684982645162663,0.0368219791741952,3,3,4,0.16524418543695357,2.289639711294165,0.7344374830144009,354.80524899708394,-0.028150649672666634,0.7857115731399018,-0.004900309400674943,0.6841347848547727,-0.0018617190168609095,-0.07513135004898278,0.0030031296329348202,0,0.001637244366109253,0,0.002225629737077621,0
1266,68,0,2,0.155,0.204,1.912,2.51,0.8,1.0,0.0030684982645162663,0.0368219791741952,3,3,5,0.17502011088449906,2.1939986644204508,0.8983754222646826,3.3959211075768714,-0.031827434835605004,0.9124495807366407,-3.9010358865154506e-05,0.5905695622532573,-4.4597223332843953e-07,-0.019303777534190717,0.0007384864998701536,0,0.0003518854775045016,0,0.0005203330804118571,0
1267,68,2,1,0.155,0.204,1.912,2.51,0.8,1.0,0.0015342491322581332,0.0368219791741952,3,3,5,0.17502011088449906,2.1939986644204508,0.8983754222646826,36.46869948707527,-0.031827434835605004,0.9124495807366407,-0.0001012164059157749,0.590631768300308,-2.041076436077881e-05,-0.02017573131900084,0.025669478756054305,1,0.013817476228890492,1,0.01956136267674258,1
1268,68,3,1,0.155,0.204,1.912,2.51,0.8,1.0,0.0015342491322581332,0.0368219791741952,3,3,5,0.17502011088449906,2.1939986644204508,0.8983754222646826,51.78850945884617,-0.031827434835605004,0.9124495807366407,-0.0001650087980356857,0.5906955606924279,-4.747818916784962e-05,-0.01982912132313532,0.014709734941701615,1,0.009896232592419287,1,0.012196566182471315,1
1269,68,4,1,0.155,0.204,1.912,2.51,0.8,1.0,0.0015342491322581332,0.0368219791741952,3,3,5,0.17502011088449906,2.1939986644204508,0.8983754222646826,67.06385820023361,-0.031827434835605004,0.9124495807366407,-0.00025066398245938905,0.5907812158768516,-8.31577061341346e-05,-0.0193712819416064,0.014426771895659636,1,0.011483519023423235,1,0.01291347352161,1
1270,68,5,3,0.155,0.204,1.912,2.51,0.8,1.0,0.0046027473967744,0.0368219791741952,3,3,5,0.17502011088449906,2.1939986644204508,0.8983754222646826,95.47803571209184,-0.031827434835605004,0.9124495807366407,-0.00046855206654663323,0.5909991039609388,-0.00012428098948624806,-0.019914094419188264,0.003271118600623389,1,0.003333808717675977,1,0.003303493100814022,1
1271,68,8,3,0.155,0.204,1.912,2.51,0.8,1.0,0.0046027473967744,0.0368219791741952,3,3,5,0.17502011088449906,2.1939986644204508,0.8983754222646826,141.93218938250268,-0.031827434835605004,0.9124495807366407,-0.0009887929718353605,0.5915193448662276,-0.000323470901752819,-0.021157897781111778,0.011645902421085064,1,0.009956638510300124,1,0.010775485960218316,1
1272,68,11,3,0.155,0.204,1.912,2.51,0.8,1.0,0.0046027473967744,0.0368219791741952,3,3,5,0.17502011088449906,2.1939986644204508,0.8983754222646826,187.60690608365425,-0.031827434835605004,0.9124495807366407,-0.001698657928212312,0.5922292098226045,-0.0006010472252797693,-0.020614033710845945,0.007508869826473397,0,0.00725776399736277,0,0.007379269396758189,1
1273,68,14,3,0.155,0.204,1.912,2.51,0.8,1.0,0.0046027473967744,0.0368219791741952,3,3,5,0.17502011088449906,2.1939986644204508,0.8983754222646826,233.39867483198714,-0.031827434835605004,0.9124495807366407,-0.0026076349118911543,0.5931381868062834,-0.0009681741715408764,-0.021127439049959215,0.005545922180116567,0,0.005115343990284586,1,0.005323637384140587,1
1274,68,17,1,0.155,0.204,1.912,2.51,0.8,1.0,0.0015342491322581332,0.0368219791741952,3,3,5,0.17502011088449906,2.1939986644204508,0.8983754222646826,262.72924157442003,-0.031827434835605004,0.9124495807366407,-0.00329356220836434,0.5938241141027565,-0.0014336845046895963,-0.021110352103506883,0.022414594927504576,1,0.017990851055639155,1,0.02013371511683514,1
1275,68,18,1,0.155,0.204,1.912,2.51,0.8,1.0,0.0015342491322581332,0.0368219791741952,3,3,5,0.17502011088449906,2.1939986644204508,0.8983754222646826,277.80732902923194,-0.031827434835605004,0.9124495807366407,-0.003677675234437688,0.5942082271288299,-0.0016356517995933925,-0.021618757071768777,0.026856224762679654,1,0.02107698452714899,1,0.023863301694675633,1
1276,68,19,1,0.155,0.204,1.912,2.51,0.8,1.0,0.0015342491322581332,0.0368219791741952,3,3,5,0.17502011088449906,2.1939986644204508,0.8983754222646826,292.9927927417262,-0.031827434835605004,0.9124495807366407,-0.004086129376352458,0.5946166812707446,-0.0018061171563386307,-0.021953509721205258,0.024911058484611264,1,0.01750886470285427,1,0.021098378237151858,1
1277,68,20,1,0.155,0.204,1.912,2.51,0.8,1.0,0.0015342491322581332,0.0368219791741952,3,3,5,0.17502011088449906,2.1939986644204508,0.8983754222646826,308.19067255638146,-0.031827434835605004,0.9124495807366407,-0.004516617721624571,0.5950471696160168,-0.0020006621655229333,-0.022280638421649793,0.00992302301793215,1,0.006940854972972659,1,0.008383282463318108,1
1278,68,21,1,0.155,0.204,1.912,2.51,0.8,1.0,0.0015342491322581332,0.0368219791741952,3,3,5,0.17502011088449906,2.1939986644204508,0.8983754222646826,323.52771043691115,-0.031827434835605004,0.9124495807366407,-0.0049730465980710745,0.5955035984924633,-0.002207074800418674,-0.023013375566074856,0.023534352315883682,1,0.01170967866034388,1,0.017461475029419908,1
1279,68,22,2,0.155,0.204,1.912,2.51,0.8,1.0,0.0030684982645162663,0.0368219791741952,3,3,5,0.17502011088449906,2.1939986644204508,0.8983754222646826,356.7548509948635,-0.031827434835605004,0.9124495807366407,-0.00603763540741934,0.5965681873018115,-0.0024245200385041993,-0.023804156748680503,0.0005770321907839972,0,0.00028916607491856505,0,0.0004268586739357842,0
1280,69,0,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,7.316527190963812,-0.0341502636478982,0.7127300981919964,-0.0696704098914267,0.9996977381314814,-0.012610891352682202,-0.3247502911869585,0.04800578757995499,1,0.03588119226134137,1,0.041772128355652256,1
1281,69,1,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,22.089019000944926,-0.0341502636478982,0.7127300981919964,-0.06967539789836007,0.9997027261384148,-0.01277011674430201,-0.33226990886410235,0.06398897132429988,1,0.04592741444660026,1,0.0546826300331691,1
1282,69,2,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,37.05264723960275,-0.0341502636478982,0.7127300981919964,-0.06968555968507265,0.9997128879251274,-0.012388302198579858,-0.33091538153603306,0.05458856562296519,1,0.04089878614923947,1,0.047529666842473735,1
1283,69,3,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,52.06350071850735,-0.0341502636478982,0.7127300981919964,-0.06970091978130333,0.9997282480213581,-0.012243876266613688,-0.33034353012983236,0.03020122252002001,1,0.02260279701175624,1,0.026272571557799516,1
1284,69,4,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,67.1281737140147,-0.0341502636478982,0.7127300981919964,-0.06972153686586478,0.9997488651059195,-0.012129917179485708,-0.3268553676929714,0.011243810425933663,1,0.009074504804262008,1,0.010126406576882727,1
1285,69,5,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,82.17883840542132,-0.0341502636478982,0.7127300981919964,-0.06974733830499356,0.9997746665450483,-0.012560664808355665,-0.33287934848269735,0.009599563710952642,1,0.008937943496305336,1,0.009258680788338957,1
1286,69,6,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,97.22812782832987,-0.0341502636478982,0.7127300981919964,-0.0697783372367385,0.9998056654767933,-0.01220523398628146,-0.3352963796833123,0.015602306530706583,1,0.013942480055578575,1,0.014747161916173514,1
1287,69,7,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,112.24538731470805,-0.0341502636478982,0.7127300981919964,-0.06981445256813909,0.9998417808081939,-0.012715558615506495,-0.32480694604952065,0.015782099639501897,1,0.01751764256551696,1,0.016680571352261867,1
1288,69,8,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,127.3290644140496,-0.0341502636478982,0.7127300981919964,-0.06985593811572711,0.9998832663557818,-0.012776859410286705,-0.331544051396514,0.02557882765337994,1,0.026026025904621518,1,0.025809267176073195,1
1289,69,9,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,142.37259388888094,-0.0341502636478982,0.7127300981919964,-0.06990251352628482,0.9999298417663396,-0.012570313774406119,-0.3295161395076353,0.029225877941895795,1,0.02829837936953995,1,0.028749197579720144,1
1290,69,10,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,157.42734927002635,-0.0341502636478982,0.7127300981919964,-0.06995432188058741,0.9999816501206421,-0.01221257420719196,-0.3284181175043539,0.023725310268001204,1,0.02351222283012105,1,0.02361505713520021,1
1291,69,11,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,172.4603270917149,-0.0341502636478982,0.7127300981919964,-0.07001124305344035,1.0000385712934952,-0.012535448052125846,-0.32874851799197063,0.013678452743370845,1,0.012343082687792363,1,0.012988706807847073,1
1292,69,12,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,187.51292576920528,-0.0341502636478982,0.7127300981919964,-0.07007343148296687,1.0001007597230216,-0.013113904256040436,-0.32666127810898055,0.007999429343762509,1,0.008635332002508739,1,0.008327026566185053,1
1293,69,13,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,202.55841015958325,-0.0341502636478982,0.7127300981919964,-0.07014078188186587,1.0001681101219206,-0.013289397706165943,-0.33620041306571047,0.007024586824670363,1,0.007910634402762589,1,0.00748034460337338,1
1294,69,14,5,0.155,0.204,2.51,3.295,0.15,0.25,0.00328056804846475,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,253.25972614706598,-0.0341502636478982,0.7127300981919964,-0.07040593909582332,1.000433267335878,-0.012913914290268308,-0.3357711160036607,0.0013021823171887844,1,0.0013231711355586836,1,0.0013129969637838486,1
1295,69,19,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,292.84380752677646,-0.0341502636478982,0.7127300981919964,-0.0706538741342409,1.0006812023742957,-0.013233322504889428,-0.33450815533128603,0.007607317293814717,1,0.005551041451450309,1,0.0065456647773096755,1
1296,69,20,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,307.9273579275817,-0.0341502636478982,0.7127300981919964,-0.07075778283794167,1.0007851110779964,-0.01313441515378066,-0.3332465131670131,0.03363376024119031,1,0.026646589747137673,1,0.03002095453952378,1
1297,69,21,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,322.9195803934519,-0.0341502636478982,0.7127300981919964,-0.07086621723171241,1.0008935454717671,-0.01352628208841758,-0.3288450953202741,0.057799529591348826,1,0.045084340074722555,1,0.051260990674623176,1
1298,69,22,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,337.9178173066533,-0.0341502636478982,0.7127300981919964,-0.07097983513523314,1.001007163375288,-0.013393203119367253,-0.3323996549177189,0.05594466915541088,1,0.04228553238285154,1,0.04888112283052425,1
1299,69,23,1,0.155,0.204,2.51,3.295,0.15,0.25,0.00065611360969295,0.0157467266326308,3,4,1,0.18031604842200374,2.8048465134218,0.1962626044206906,352.6623228932279,-0.0341502636478982,0.7127300981919964,-0.07109653993598021,1.001123868176035,-0.013998834476109105,-0.33054167463386913,0.04340023316260887,1,0.033422425946761286,1,0.03827214608409586,1
1300,70,0,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,6.930169206666385,-0.033691712129909505,0.698018778697908,-0.030448729478390644,0.9155371076002072,-0.0008768962528128768,-0.1959912828958807,0.01738958236908716,1,0.013262315365954095,1,0.015251590755475388,1
1301,70,1,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,21.723765794768862,-0.033691712129909505,0.698018778697908,-0.030455101086203668,0.9155434792080203,-0.0008094722057980735,-0.19752738028028108,0.05198904508558319,1,0.03869245285902367,1,0.045124754662287804,1
1302,70,2,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,36.79957351619824,-0.033691712129909505,0.698018778697908,-0.030468362697524207,0.9155567408193408,-0.0007669922812802405,-0.1964049086058221,0.07697201201396102,1,0.056417634365972,1,0.06635045471507497,1
1303,70,3,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,51.95264460823016,-0.033691712129909505,0.698018778697908,-0.030488577011354653,0.9155769551331713,-0.0008465606284624368,-0.19595489602241978,0.04044427566638749,1,0.030006931500240513,1,0.0350413222885016,1
1304,70,4,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,67.0358912232833,-0.033691712129909505,0.698018778697908,-0.030515552451274245,0.9156039305730909,-0.0008118501707199174,-0.19503377842827643,0.006319497410225973,1,0.005016686458815582,1,0.005648294009436142,1
1305,70,5,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,82.15937312260664,-0.033691712129909505,0.698018778697908,-0.030549465107522756,0.9156378432293394,-0.0008857680721999986,-0.1996274244330826,0.005793916581627305,1,0.005569817678314064,1,0.005678398580969897,1
1306,70,6,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,97.20189009953474,-0.033691712129909505,0.698018778697908,-0.03059001479431595,0.9156783929161326,-0.000824923957344822,-0.19838718315300846,0.016120103427284888,1,0.016948471864966706,1,0.01654639827378609,1
1307,70,7,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,112.32425728220564,-0.033691712129909505,0.698018778697908,-0.030637633396594057,0.9157260115184107,-0.0009734824538052004,-0.19492577617497497,0.022228806752988304,1,0.02282670535005981,1,0.022537872733943736,1
1308,70,8,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,127.35428247888225,-0.033691712129909505,0.698018778697908,-0.030691769221126767,0.9157801473429434,-0.0008798431848858578,-0.19663587330653498,0.03574835989570399,1,0.0370271326661609,1,0.03640687297795519,1
1309,70,9,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,142.38302463093646,-0.033691712129909505,0.698018778697908,-0.03075268556560575,0.9158410636874224,-0.0010969071303379924,-0.19765164144133468,0.049861392515471094,1,0.05058311575252821,1,0.05023402613444336,1
1310,70,10,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,157.43606031354943,-0.033691712129909505,0.698018778697908,-0.030820500410828604,0.9159088785326452,-0.0010796285198923692,-0.19934744785932929,0.05085665854758351,1,0.04987306843608412,1,0.05034717284992631,1
1311,70,11,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,172.4878843152317,-0.033691712129909505,0.698018778697908,-0.03089511307352641,0.9159834911953431,-0.0011650113358642822,-0.19626612478436736,0.031138227381387124,1,0.033707055239382715,1,0.03246271718407118,1
1312,70,12,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,187.52197925418852,-0.033691712129909505,0.698018778697908,-0.030976427274694972,0.9160648053965116,-0.0011975923570897527,-0.1957028411210413,0.01724451950085039,1,0.018391999956290463,1,0.017835108821575,1
1313,70,13,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,202.54013996880195,-0.033691712129909505,0.698018778697908,-0.031064428228236702,0.9161528063500534,-0.001190441775659907,-0.1966232356696912,0.014344938943640608,1,0.015708199287153286,1,0.01504646936973412,1
1314,70,14,2,0.155,0.204,2.51,3.295,0.25,0.4,0.0019696087570635584,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,225.57955290909334,-0.033691712129909505,0.698018778697908,-0.031212584710471395,0.916300962832288,-0.0013463568889810465,-0.19925473055897114,0.004625597286734373,1,0.004813629792296972,1,0.004722694437476994,1
1315,70,16,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,247.71361529702295,-0.033691712129909505,0.698018778697908,-0.03136991309470567,0.9164582912165223,-0.001353464879563554,-0.1996835154440779,0.007247679384765566,1,0.007287620283287991,1,0.007268270239748012,1
1316,70,17,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,262.79570523259366,-0.033691712129909505,0.698018778697908,-0.031485529605377253,0.9165739077271938,-0.001592916363373226,-0.19953264374895308,0.012773134488976805,1,0.01207752042533094,1,0.01241331633257898,1
1317,70,18,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,277.8576009580331,-0.033691712129909505,0.698018778697908,-0.031607793979587254,0.9166961721014039,-0.0017518880893141174,-0.1977471617578026,0.00896061851419058,1,0.008605922202878768,1,0.008776338726780705,1
1318,70,19,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,292.9543501733712,-0.033691712129909505,0.698018778697908,-0.031737160415776816,0.9168255385375934,-0.0016819249082479974,-0.1958873584247567,0.007379386008165111,1,0.006015949780231507,1,0.006679063593663227,1
1319,70,20,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,308.06477602735316,-0.033691712129909505,0.698018778697908,-0.03187347761161627,0.9169618557334329,-0.0019364189047551275,-0.19954714211138308,0.044126092045908484,1,0.029230513991958605,1,0.036461288246619906,1
1320,70,21,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,323.1503410452887,-0.033691712129909505,0.698018778697908,-0.03201638744270714,0.9171047655645238,-0.0021150819067047005,-0.19958076250583634,0.08204548715428597,1,0.0571605569047316,1,0.06925755953619644,1
1321,70,22,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,338.2568279275904,-0.033691712129909505,0.698018778697908,-0.032166317923951374,0.917254696045768,-0.002257161827150181,-0.20060364630953326,0.054598824920048736,1,0.04013910417810595,1,0.04716428325870241,1
1322,70,23,1,0.155,0.204,2.51,3.295,0.25,0.4,0.0009848043785317792,0.0236353050847627,3,4,2,0.17919892175273733,2.802928817535792,0.3220890964321366,353.06812849231306,-0.033691712129909505,0.698018778697908,-0.032319944022180074,0.9174083221439967,-0.0022146647619707993,-0.2014376500175604,0.018057016814468772,1,0.013907275744015115,1,0.01589921133636915,1
1323,71,0,2,0.155,0.204,2.51,3.295,0.4,0.6,0.0026249071910726,0.0314988862928712,3,4,3,0.17265344287264786,2.7859605310635485,0.5189324222617152,6.307400360300797,-0.031075269255998787,0.6125679609822088,-0.0015905409003107761,0.8153235724793291,-3.982810581590197e-07,-0.09953997139629273,0.003026602524089951,0,0.0016186724513460907,0,0.002240381438123873,0
1324,71,2,1,0.155,0.204,2.51,3.295,0.4,0.6,0.0013124535955363,0.0314988862928712,3,4,3,0.17265344287264786,2.7859605310635485,0.5189324222617152,36.6179196879459,-0.031075269255998787,0.6125679609822088,-0.001613737288297612,0.8153467688673159,-1.1224525926481538e-05,-0.09669318059524647,0.07158207478595724,1,0.0447786000772582,1,0.05781800712179426,1
1325,71,3,1,0.155,0.204,2.51,3.295,0.4,0.6,0.0013124535955363,0.0314988862928712,3,4,3,0.17265344287264786,2.7859605310635485,0.5189324222617152,51.854223903343645,-0.031075269255998787,0.6125679609822088,-0.0016377693335916587,0.8153708009126099,-2.5295399352634482e-05,-0.09705746708391126,0.0331958792585823,1,0.01981612321536019,1,0.026309446043036675,1
